f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,class
253.255,253.51,253.276,253.667,253.93,253.987,253.955,253.928,253.987,254.01,254.041,254.165,254.076,253.988,254.113,254.914,257.513,262.191,269.514,275.395,283.121,288.183,291.041,291.979,292.333,292.397,293.061,293.736,294.898,295.931,296.684,297.125,299.41,303.487,308.958,320.444,335.353,350.526,369.453,387.3,400.962,414.788,426.072,438.118,448.057,456.371,463.472,469.737,475.209,475.823,477.595,478.507,478.723,479.075,478.86,478.557,478.268,478.576,478.544,477.492,477.989,478.447,477.837,478.449,478.501,478.377,478.046,478.635,478.552,479.031,478.595,477.534,478.029,478.101,477.947,477.982,478.554,478.921,478.516,478.378,478.421,478.129,477.374,476.702,475.282,473.001,469.894,462.868,454.635,444.786,432.689,420.605,405.822,391.75,377.204,363.068,348.176,335.613,326.165,315.803,307.648,303.082,298.036,295.843,294.337,291.803,291.175,291.8,292.401,293.105,293.535,293.096,292.167,291.067,290.489,290.004,289.545,289.608,289.394,289.577,288.996,287.449,284.763,281.572,276.504,270.884,264.469,260.399,257.842,257.243,257.279,257.743,258.856,259.109,258.976,259.031,259.174,259.486,260.036,260.189,260.714,260.643,260.754,260.836,260.753,260.827,261.014,260.916,261.25,261.155,1
369.166,369.406,369.759,369.957,370.41,370.706,371.124,372.179,374.883,382.561,394.521,408.419,418.736,424.405,427.767,429.057,428.73,427.686,426.961,427.981,430.442,432.756,433.872,434.072,434.118,434.227,433.377,429.96,424.535,418.839,412.419,404.61,400.425,400.093,401.934,403.164,403.221,400.414,397.78,397.308,397.299,397.352,398.169,399.923,401.034,402.046,403.815,406.908,413.445,425.991,447.443,476.057,509.341,547.517,589.062,628.138,663.226,692.773,721.986,747.551,770.844,790.76,807.262,821.202,831.939,840.246,847.662,854.805,862.075,868.25,873.034,876.197,877.557,877.862,877.241,876.458,876.152,875.855,875.516,875.516,875.568,875.607,875.685,875.785,875.745,875.354,874.075,871.895,868.361,862.279,854.413,842.533,828.381,811.145,790.97,768.781,745.52,720.385,694.359,667.593,640.625,613.86,586.53,560.225,533.839,509.18,487.076,468.309,451.976,438.624,428.185,419.96,414.587,410.518,407.254,405.262,404.417,403.735,403.744,405.77,408.175,410.63,413.092,416.788,417.152,415.086,412.869,411.616,411.49,410.618,407.834,404.418,400.539,396.877,393.682,391.07,388.739,387.164,386.327,384.83,381.794,376.748,368.545,359.216,349.236,340.438,334.543,332.305,333.562,337.505,1
273.658,273.693,273.821,273.749,273.781,273.88,273.966,273.92,273.841,273.781,273.79,273.781,273.886,273.886,273.959,273.864,273.881,273.941,274.089,274.176,274.217,274.139,274.212,274.668,275.89,279.173,283.44,287.296,288.393,288.658,287.7,286.246,286.33,287.851,291.267,293.291,294.273,294.718,297.686,303.176,313.199,327.843,343.965,365.469,384.786,404.367,424.03,442.602,460.966,476.976,488.881,495.748,497.282,497.608,497.449,497.624,497.657,497.375,497.47,497.555,497.548,497.419,497.883,497.813,497.467,497.423,497.102,496.903,496.21,495.328,492.852,488.215,480.917,470.904,459.883,447.549,435.265,422.938,410.536,397.95,386.814,375.311,364.11,352.296,340.555,330.917,321.829,313.753,306.862,301.861,298.276,295.59,293.694,293.781,292.959,292.823,292.096,290.731,290.075,289.635,289.63,290.095,291.311,292.839,294.562,296.692,298.255,298.763,297.94,296.385,292.789,288.648,283.335,277.864,273.224,269.459,266.655,265.296,264.717,264.58,264.124,263.592,263.567,263.601,263.754,264.038,264.484,264.93,266.119,267.527,269.146,270.195,270.829,271.483,271.62,271.753,271.872,271.864,271.87,271.744,271.483,271.22,270.968,270.627,270.249,269.478,268.297,267.094,265.572,263.573,1
245.208,242.978,242.99,244.925,247.086,247.516,247.559,250.301,257.812,268.14,280.136,286.939,292.046,294.086,294.72,294.972,297.518,298.989,300.803,303.703,307.954,318.929,338.042,357.82,380.193,402.335,419.584,434.773,446.335,457.13,465.857,473.235,478.655,483.598,486.881,488.857,489.667,490.124,490.526,490.901,491.173,490.922,491.452,491.552,491.82,492.504,492.394,492.239,492.17,492.081,492.171,492.206,492.312,491.981,492.027,491.284,491.404,491.181,491.451,490.999,490.876,490.254,489.821,489.666,489.08,489.038,488.493,487.57,486.598,485.039,483.467,481.664,479.336,476.873,473.581,469.442,463.933,457.278,450.321,441.105,431.845,421.264,408.816,397.019,384.602,371.82,358.116,345.258,332.646,319.827,308.662,298.037,290.627,285.022,279.903,277.416,276.191,275.72,275.535,275.532,275.573,275.001,274.346,273.317,272.59,272.155,271.551,271.397,271.814,272.049,271.754,270.646,268.307,264.835,260.649,257.284,254,252.258,251.428,251.32,251.862,252.695,254.561,256.797,257.837,258.662,259.012,259.222,259.211,259.572,259.69,259.827,259.801,259.376,259.007,259.097,258.66,258.679,257.829,257.623,257.017,256.873,256.852,256.59,256.481,256.455,256.305,256.229,256.138,255.999,1
825.44,825.462,825.57,825.451,825.388,825.162,824.931,824.591,824.34,824.097,823.525,824.716,827.826,835.027,846.493,863.798,884.519,904.516,920.965,933.735,940.868,943.336,942.167,939.51,936.973,934.566,932.785,933.361,937.739,942.277,944.19,945.034,944.935,942.568,941.454,942.422,943.719,944.803,946.158,950.182,956.938,969.178,884.15,882.165,879.552,877.595,874.69,871.75,1181.64,1209.31,1237.66,1261.93,1282.75,1301.45,1318.12,1331.95,1341.98,1347.37,1348.72,1349.17,1349.42,1349.29,1349.95,1350.44,1350.76,1351.03,1351.09,1351.33,1351.48,1351.97,1352.09,1351.53,1347,1334.03,1309.68,1274.46,1236.67,1198,884.464,888.581,892.055,895.817,1023.6,999.279,980.514,966.977,956.875,949.898,944.685,944.661,939.247,940.076,941.682,941.899,941.896,945.436,949.713,953.071,955.359,957.774,962.946,969.285,975.576,979.904,980.389,974.013,960.554,940.483,916.433,889.869,863.121,839.772,822.142,812.088,808.911,810.618,814.136,813.076,809.186,806.716,806.072,806.626,808.539,810.867,813.185,815.019,816.296,817.015,817.541,817.854,818.103,818.456,818.952,819.669,820.129,820.363,820.506,820.744,820.849,821.023,821.055,821.232,821.3,821.28,821.16,820.988,820.75,820.588,820.507,820.438,1
260.975,261.741,261.786,262.122,262.077,262.244,262.317,262.202,262.199,262.216,262.05,261.782,261.774,261.676,261.485,261.448,261.479,261.38,261.697,261.917,263.039,264.13,266.222,269.909,274.592,279.813,283.868,287.489,288.975,289.265,288.597,288.857,288.211,289.092,290.142,291.709,292.49,292.297,292.011,292.295,293.31,294.281,296.294,297.528,299.956,302.24,305.154,311.285,320.2,331.189,340.309,351.006,363.776,378.577,391.923,404.084,415.518,425.434,436.128,442.387,448.042,452.484,456.758,459.714,461.911,460.596,462.814,464.644,465.394,465.646,465.259,465.693,466.729,466.932,468.509,467.685,467.885,468.026,468.041,467.919,468.352,467.554,467.476,467.934,466.695,468.824,468.148,467.165,467.878,466.365,466.461,465.86,466.145,466.078,466.436,466.199,465.096,465.689,466.334,466.347,464.402,465.808,461.997,465.464,463.657,458.922,457.467,450.623,442.114,433.675,422.475,406.763,392.124,378.774,363.196,347.938,334.216,319.592,309.225,299.488,292.398,288.007,285.738,283.798,283.835,283.823,284.762,285.013,285.032,285.093,284.343,284.441,283.877,283.509,282.802,282.59,281.773,280.568,278.479,277.554,275.209,270.186,262.654,255.253,250.128,248.628,248.534,249.453,250.814,252.136,1
314.739,317.324,319.612,321.679,323.68,326.613,331.579,339.418,350.122,361.604,372.178,380.548,388.486,393.948,397.869,398.767,397.888,396.09,394.778,395.025,396.535,398.173,400.008,400.502,399.531,398.338,397.042,396.358,397.138,398.46,399.681,402.078,407.54,416.628,429.85,449.668,473.66,503.058,538.972,576.421,614.312,651.43,684.755,713.324,738.599,761.33,781.542,798.342,811.181,821.489,830.023,836.953,843.635,850.033,855.966,860.461,863.11,864.757,865.923,867.083,868.226,868.957,869.74,870.147,870.265,870.534,870.264,869.76,869.047,867.815,865.002,861.199,855.654,847.931,836.856,823.249,806.669,788.566,767.808,746.287,723.954,700.323,676.666,652.633,627.893,604.15,581.239,557.758,533.404,509.922,489.101,470.573,455.428,444.258,435.533,428.632,424.001,420.419,418.232,417.156,416.599,416.266,415.569,416.138,416.174,415.368,414.455,414.312,413.415,411.001,406.234,400.871,396.469,390.751,384.971,380.401,376.015,371.278,365.357,358.749,349.313,338.804,328.851,319.072,310.425,305.089,302.892,304.131,308.796,315.327,322.118,327.709,332.326,335.909,338.849,341.528,343.433,344.78,345.182,345.178,344.842,344.644,344.389,344.226,343.931,343.958,344.04,344.491,344.905,345.494,1
810.092,810.084,810.043,810.064,810.082,808.606,805.729,803.349,802.935,806.634,815.884,831.718,851.986,873.253,892.684,892.681,908.159,921.702,921.702,919.862,919.862,915.947,908.666,908.666,909.726,914.895,920.457,920.457,921.648,921.012,920.448,920.664,923.737,923.725,929.778,938.774,952.101,973.779,880.869,1082.44,1117.07,1117.04,1181.75,1181.76,1238.51,1238.51,1296.25,1296.25,1333.62,1348.34,1358.33,1365.61,1365.57,1371.6,1371.59,1372.69,1372.75,1372.99,1372.92,1372.95,1373.04,1372.29,1371.83,1371.4,1370.86,1370.85,1365.8,1365.79,1359.15,1326.1,1326.11,1297.5,1224.41,1184.48,1184.48,1142.42,1071.03,1071.02,1038.76,986.025,967.053,952.279,942.132,942.132,934.855,927.752,927.184,927.188,927.52,929.26,931.785,931.77,940.94,940.937,943.006,942.144,941.891,943.693,943.69,953.324,953.324,959.945,959.945,958.404,938.661,919.224,919.218,895.457,870.256,845.85,823.296,796.287,793.919,796.417,801.399,804.905,803.344,800.627,800.612,799.244,800.043,801.361,802.431,802.44,802.615,802.001,801.993,802.007,802.128,802.354,802.761,802.798,802.746,802.728,802.476,802.462,802.496,802.502,802.517,802.418,801.793,801.474,801.197,801.147,800.899,800.497,800.488,800.252,800.245,799.991,1
284.726,284.678,284.666,284.673,284.573,284.494,284.231,284.02,283.807,283.197,282.783,282.399,281.958,281.6,281.059,280.538,280.2,279.815,279.501,279.411,279.461,279.517,279.508,279.529,279.826,280.583,282.759,284.666,285.106,283.436,281.587,279.318,279.027,280.647,282.683,284.536,287.632,291.991,298.102,309.407,325.558,344.203,367.696,390.068,413.765,434.612,455.932,475.425,491.492,501.833,505.492,506.089,506.096,506.138,505.674,506.387,506.224,505.809,505.544,505.457,505.308,505.317,505.472,505.294,505.223,505.765,505.335,505.773,505.313,505.73,504.666,502.557,500.004,495.246,490.796,484.152,476.73,468.064,460.54,450.806,440.512,430.42,419.985,409.812,398.539,386.828,374.927,362.102,349.971,338.992,328.728,320.036,312.416,307.205,302.768,298.933,296.547,294.253,292.498,292.337,293.138,294.58,295.975,297.993,299.893,302.415,304.962,307.048,308.363,308.238,306.484,303.617,300.737,297.354,294.667,292.221,290.812,290.125,290.124,290.46,290.997,291.186,291.196,291.349,291.512,291.885,292.037,292.327,292.347,292.233,291.909,291.524,291.147,290.767,290.711,290.559,290.507,290.422,290.399,290.336,290.286,290.228,290.182,290.19,290.059,289.915,289.672,289.541,289.417,289.179,1
256.84,257.656,257.615,257.515,257.786,258.138,257.988,257.915,258.08,258.311,258.381,258.341,258.382,258.193,258.134,258.221,257.971,257.843,258.955,261.642,267.704,274.081,282.41,289.319,296.448,299.09,300.016,299.119,298.856,298.368,299.082,299.449,299.912,301.319,301.143,300.711,300.994,305.302,313.037,325.496,341.12,360.897,380.743,397.541,411.881,425.26,437.734,447.85,456.584,464.02,471.081,477.301,479.188,481.783,483.705,483.846,484.398,483.913,483.756,483.644,484.197,484.849,484.532,484.867,484.411,485.832,484.9,484.765,484.932,485.049,483.797,484.124,482.896,483.625,483.768,484.198,483.492,484.597,483.137,484.599,484.184,484.244,484.155,484.742,484.401,484.526,484.254,484.213,482.241,482.949,482.664,482.688,481.932,481.361,480.021,478.035,474.562,469.35,463.516,454.88,444.851,433.78,420.719,407.039,393.829,380.065,366.528,354.774,344.33,333.245,324.181,314.899,306.397,299.686,294.15,291.236,290.109,288.831,287.88,287.023,286.525,286.158,285.24,284.804,285.284,284.968,285.082,284.874,285.193,285.141,285.153,285.167,284.917,284.522,283.73,279.427,271.856,264.73,258.634,257.193,257.229,258.686,260.275,261.494,262.251,262.653,262.36,262.318,262.266,262.534,1
831.399,831.152,830.887,830.75,830.66,830.65,830.607,830.603,830.588,830.621,830.63,830.739,830.565,830.055,829.565,831.337,837.185,851.141,871.475,893.956,915.274,933.175,946.393,954.554,957.332,955.61,951.547,945.81,937.399,931.525,931.225,935.564,937.291,937.298,936.417,935.069,935.032,935.717,935.717,938.381,945.404,900.737,897.983,896.239,892.826,889.407,885.758,881.668,1201.27,1231.64,1261.57,1286.1,1307.99,1327.32,1343.98,1356.53,1364.38,1367.87,1367.91,1367.82,1367.39,1366.92,1367,1366.64,1366.32,1366.4,1366.07,1366.27,1366.26,1366.66,1366.95,1367.38,1368.05,1368.49,1367.4,1361.76,1347.58,1323.38,1289.52,1248.33,1209.21,1164.99,1125.7,1089.82,1055.36,1027.43,1003.92,984.439,969.354,958.328,949.406,942.645,938.438,936.992,936.095,936.243,937.042,940.271,944.41,949.559,953.53,957.779,962.154,967.032,973.225,978.721,981.897,978.64,966.109,944.616,919.25,890.517,862.06,838.011,820.785,811.757,810.427,814.862,818.166,816.381,814.921,815.669,817.903,820.809,823.133,825.288,827.347,829.362,830.456,831.195,831.868,833.01,834.36,835.905,836.849,837.284,837.385,837.392,836.837,835.847,834.872,834.302,834.038,834,834.081,834.036,834.033,833.791,833.323,832.947,1
249.097,248.607,248.906,249.547,250.065,250.955,252.618,254.015,255.229,255.938,256.606,257.011,258.005,258.902,260.34,261.781,262.285,262.472,261.733,260.221,259.097,258.253,258.163,258.506,259.757,260.457,261.766,264.358,265.656,265.199,264.973,265.431,267.79,271.009,274.777,279.431,282.335,283.872,285.929,288.981,295.203,306.01,321.928,336.754,358,381.483,407.553,424.087,441.636,460.525,479.114,495.658,510.84,519.935,525.185,526.729,527.796,527.742,527.02,526.862,526.958,526.497,525.819,525.589,525.736,525.546,525.426,524.616,523.991,522.042,517.582,509.273,496.398,480.238,462.646,442.944,423.642,405.316,386.752,371.661,356.161,341.165,330.357,319.485,310.538,305.378,301.606,299.109,297.365,295.896,295.878,295.386,295.002,294.349,293.6,292.948,291.97,291.795,291.6,291.945,291.902,291.062,290.033,289.012,286.834,282.902,278.052,273.103,269.463,267.423,266.856,266.983,267.423,267.203,266.852,266.818,266.897,267.191,267.486,268.335,269.349,269.628,270.432,271.361,272.085,272.314,272.424,272.462,272.4,272.428,272.149,271.736,271.598,271.209,271.032,270.898,270.694,270.831,270.83,270.875,270.966,270.979,271.1,271.223,271.319,271.328,271.303,271.09,271.085,270.818,1
263.02,263.237,263.959,264.678,267.951,272.794,279.381,287.265,291.385,292.956,292.775,292.562,291.299,291.583,294.313,295.964,296.49,297.39,299.203,304.511,314.058,331.863,351.4,372.497,392.384,410.545,427.291,441.018,452.26,462.776,470.846,478.002,483.543,486.938,489.301,490.865,491.728,491.592,492.444,492.067,492.024,492.553,492.77,493.52,493.915,493.861,494.211,494.097,494.047,495.035,495.175,495.542,495.844,496.392,496.195,496.29,497.146,497.295,497.429,497.707,497.883,497.964,497.795,498.072,497.963,498.093,498.018,498.504,498.299,498.05,498.414,498.488,498.198,498.405,498.122,498.104,498.025,497.672,498.065,497.791,498.029,498.16,498.008,497.699,497.691,497.303,497.314,497.394,497.694,497.471,497.489,497.198,496.877,496.709,497.186,496.594,495.471,493.996,492.446,490.416,487.638,483.664,477.156,470.542,461.725,451.674,440.325,428.943,416.392,403.242,390.387,379.402,367.862,357.273,347.384,336.906,325.885,316.662,309.252,302.027,296.516,292.658,289.091,286.245,284.73,283.688,282.759,282.147,281.482,281.127,280.408,280.362,280.446,280.405,280.586,280.905,280.582,280.293,279.666,279.749,279.75,279.102,277.213,273.394,267.326,259.673,252.027,246.824,244.295,243.994,1
355.38,355.604,355.994,356.038,356.098,356.143,356.205,356.194,356.212,356.256,356.315,356.669,357.417,359.187,362.512,368.948,380.746,396.572,413.427,426.325,433.36,436.191,435.735,433.537,430.553,426.788,422.27,418.986,419.428,419.118,417.498,414.822,412.667,412.645,411.955,412.122,416.851,424.619,435.795,453.489,480.901,517.847,559.377,601.899,644.382,683.753,717.82,748.349,774.461,796.176,814.303,829.054,840.295,849.228,856.861,863.302,868.902,874.015,878.103,880.775,883.279,884.391,885.116,885.354,885.599,885.78,885.651,885.367,885.174,884.856,884.523,884.356,884.169,884.208,884.158,884.195,884.207,884.503,884.606,884.762,884.565,884.011,883.28,881.491,877.777,872.028,862.176,848.48,830.802,809.154,784.13,756.88,728.483,699.331,670.048,639.552,609.008,578.074,547.628,517.347,492.418,470.158,453.08,441.161,429.964,421.238,415.422,412.008,410.28,410.468,411.763,412.943,413.136,413.925,414.07,412.102,408.846,406.065,403.29,401.937,401.117,399.717,397.869,396.491,394.016,389.127,380.893,372.688,363.363,353.199,342.677,332.408,324.978,323.115,324.365,329.485,335.845,341.621,345.723,348.348,350.587,352.434,354.013,355.631,356.613,357.416,357.676,357.875,358.221,358.72,1
331.082,331.868,332.933,334.055,335.282,336.51,337.956,339.388,340.656,341.945,343.185,344.009,344.726,345.774,347.767,351.329,356.793,365.012,375.966,387.666,397.687,404.452,407.643,407.666,405.667,401.961,397.605,393.767,394.633,397.32,401.659,404.823,404.56,401.809,398.888,398.979,399.832,399.521,401.295,406.422,413.334,425.628,444.096,469.307,499.186,534.05,572.568,610.207,646.334,679.993,711.089,739.565,763.941,784.734,802.767,817.055,829.269,839.544,848.289,856.055,862.58,868.15,872.95,876.851,879.26,881.214,882.303,882.952,883.584,883.988,884.04,884.206,884.028,884.116,883.957,883.756,883.364,882.932,882.683,882.266,881.718,880.071,877.216,871.699,864.013,853.502,839.21,820.453,800.157,775.91,748.937,720.779,691.054,660.633,629.332,596.233,563.415,530.265,500.78,475.103,455.264,439.993,427.549,418.24,411.534,407.147,403.818,401.977,402.907,403.605,403.449,404.24,405.486,405.911,404.295,402.465,400.085,398.958,396.836,393.755,390.329,386.407,382.46,378.267,375.49,369.845,361.459,348.192,334.462,320.778,307.881,299.06,293.948,293.332,296.174,302.186,309.296,316.339,322.236,326.961,330.137,332.541,334.133,335.368,335.808,335.82,335.424,335.075,334.788,334.604,1
803.27,803.28,803.284,803.252,803.224,803.031,802.756,802.751,801.83,803.41,806.294,810.689,818.129,830.867,848.716,868.009,886.134,886.13,909.676,912.139,912.769,912.083,908.967,908.976,898.833,899.84,899.833,911.421,912.883,912.893,916.895,918.972,921.863,928.158,937.97,937.97,883.607,882.407,880.361,877.965,878.726,1121.58,1177.99,1204.93,1232.71,1261.61,1261.61,1306.3,1306.3,1336.41,1336.41,1354.92,1360.04,1362.86,1364.71,1364.71,1366.16,1366.79,1367.26,1367.44,1367.46,1367.67,1367.75,1367.69,1367.7,1367.69,1366.53,1363.95,1357.71,1357.72,1324.57,1295.23,1260.99,1224.18,1186.83,1186.86,1108.7,1071.18,1071.2,1004.07,977.73,977.706,944.784,944.783,925.99,921.652,919.382,918.853,919.669,919.67,924.223,927.633,932.375,932.367,940.939,940.94,942.2,942.2,944.623,949.035,953.1,953.898,949.491,937.435,918.126,918.127,895.741,848.205,827.523,811.521,801.456,797.435,798.06,801.481,803.224,803.222,798.131,796.881,796.275,796.143,796.859,798.229,799.466,799.862,800.203,801.091,802.211,802.236,803.336,804.333,805.699,805.768,805.734,805.418,805.115,804.908,804.78,804.708,804.624,804.616,804.615,804.625,804.646,804.735,804.741,804.854,804.953,805.063,805.056,805.058,1
326.023,328.757,330.477,331.344,332.343,332.594,333.058,334.115,338.177,346.05,357.603,371.301,384.502,394.819,401.551,404.562,405.165,403.992,402.759,403.977,407.526,409.382,411.884,415.095,415.966,413.003,407.756,402.733,398.443,397.604,399.396,402.575,407.899,414.278,424.728,442.143,465.177,490.934,522.129,558.312,595.645,634.947,673.553,709.215,741.733,770.492,795.06,815.762,833.24,845.739,853.723,859.308,864.011,868.201,872.046,875.393,877.364,878.953,879.701,880.15,880.061,879.756,879.641,879.691,880.013,880.542,881.041,881.422,881.758,881.998,882.293,882.586,882.66,882.834,882.827,883.022,883.047,882.904,881.21,878.097,872.734,864.448,854.548,842.184,826.709,808.942,789.006,767.638,743.939,718.534,693.193,666.946,641.147,614.97,587.646,561.268,535.684,512.581,491.47,473.804,460.4,450.037,441.179,433.202,427.37,421.806,417.869,416.032,414.529,412.695,411.382,412.126,412.664,413.424,414.209,414.38,411.759,409.144,408.133,406.694,405.979,405.308,402.468,399.085,394.882,390.555,387.117,384.326,381.398,376.138,368.996,359.911,348.555,335.738,323.118,314.884,311.639,311.897,314.219,317.205,320.202,323.055,325.44,327.19,328.283,328.658,328.644,328.621,328.219,327.718,1
267.33,267.038,267.302,267.357,267.462,267.623,268.011,267.817,268.05,267.532,267.573,267.565,267.62,267.727,268.281,268.045,268.309,268.152,267.862,267.87,268.527,272.6,275.543,283.314,290.265,296.336,300.322,303.231,304.711,305.489,305.306,303.236,301.471,302.48,303.945,305.67,306.528,309.569,313.617,321.988,337.19,337.19,371,337.19,405.25,420.908,430.427,440.781,450.605,458.85,468.117,473.9,473.733,477.737,480.762,484.896,486.471,487.084,488.36,491.452,489.419,489.461,489.515,492.756,488.974,489.687,488.963,489.319,489.188,490.238,489.407,488.814,488.615,489.858,491.169,491.309,489.778,490.461,490.019,490.228,490.414,489.268,490.1,490.598,491.482,491.071,492.204,491.843,491.642,492.443,492.534,493.1,492.66,493.203,493.44,494.362,494.121,494.21,494.104,493.64,494.772,494.039,493.888,494.309,494.344,494.352,493.958,493.283,493.709,493.601,491.809,492.33,492.366,490.908,490.685,490.296,490.512,489.031,491.081,490.196,490.177,488.025,485.972,481.89,478.042,472.946,464.946,456.429,446.018,436.151,425.807,412.177,397.791,383.968,370.548,356.886,343.783,328.967,317.091,308.804,302.418,296.98,292.784,291.237,290.077,289.722,289.498,289.765,288.757,288.426,1
271.164,271.071,271.077,270.964,270.909,270.634,270.324,269.966,269.757,269.535,269.467,269.442,269.534,269.593,269.809,270.135,270.518,270.838,271.29,271.663,271.861,272.09,272.149,272.159,272.285,272.31,272.362,272.444,272.558,272.88,273.288,274.091,275.645,278.676,282.961,284.843,284.934,283.091,281.539,279.235,278.586,279.872,282.881,285.617,286.736,288.029,291.023,295.259,303.218,315.906,330.708,347.867,366.066,383.713,401.611,419.707,439.019,459.599,478.973,493.773,504.333,507.396,510.672,511.267,511.741,512.159,512.442,512.687,512.898,513.041,513.569,514.25,514.89,515.059,515.264,515.484,515.573,515.931,515.639,515.7,515.318,514.496,513.069,509.692,504.471,496.827,487.372,475.847,462.505,448.158,433.209,418.772,405.676,392.377,379.276,364.515,350.035,337.217,324.472,313.062,303.629,296.712,292.279,289.351,288.294,288.362,288.969,290.143,291.115,291.425,291.402,290.61,289.783,289.124,288.73,289.079,289.818,290.238,289.566,287.744,284.64,281.584,277.724,273.674,270.249,267.436,265.502,264.633,264.259,264.3,264.21,264.094,264.078,264.441,264.992,265.745,266.339,266.807,267.138,267.271,267.205,266.936,266.793,266.672,266.746,266.91,267.059,267.525,267.625,267.879,1
281.517,281.51,281.293,280.75,279.979,278.936,278.59,278.092,277.156,275.438,271.339,265.48,258.987,252.21,247.377,245.389,245.855,247.064,248.149,250.903,251.98,251.573,252.127,253.281,254.305,254.325,255.208,255.868,256.014,256.265,256.397,255.559,258.13,262.027,270.065,278.204,285.494,290.354,293.125,293.632,292.711,291.48,291.794,293.133,293.422,295.397,298.199,301.963,306.731,317.191,332.67,347.985,365.889,385.087,400.931,414.347,431.317,441.077,449.304,457.087,466.343,471.201,477.957,481.418,482.565,485.207,487.366,489.799,489.91,490.453,490.412,491.045,492.408,491.255,492.213,494.107,492.66,493.966,493.386,493.416,495.476,494.207,495.88,494.934,494.257,494.713,495.114,495.467,495.365,494.861,495.127,495.865,495.349,495.329,495.655,496.265,496.287,496.522,497.098,497.101,496.071,496.276,495.538,497.536,497.29,496.691,495.137,495.14,495.169,495.109,495.798,493.501,493.747,492.833,490.316,488.428,485.489,481.692,475.805,469.82,465.768,456.743,447.106,436.145,424.07,408.745,394.439,376.539,358.785,345.316,332.193,321.265,310.966,305.331,298.649,292.965,288.785,285.907,284.583,282.385,281.709,281.364,280.994,280.195,279.601,278.879,277.954,277.035,276.303,275.043,1
834.58,834.291,833.952,833.879,833.774,833.71,833.629,833.444,833.27,833.5,835.255,839.196,847.554,862.55,882.398,905.441,927.602,944.467,953.451,954.628,951.012,944.194,936.776,929.815,924.216,922.091,923.583,926.617,927.704,926.853,927.773,931.816,935.12,933.79,933.669,940.26,948.125,957.038,969.553,896.426,894.117,891.301,889.033,885.392,881.825,1209.3,1237.82,1260.63,1285.1,1306.33,1323.9,1339.31,1352.33,1363.17,1370.34,1374.54,1375.83,1375.42,1374.66,1374.12,1374.28,1374.36,1374.46,1374.5,1375.05,1375.38,1375.33,1375.71,1375.49,1375.38,1374.9,1373.5,1370.14,1362.97,1350.09,1328.19,1298.91,1263.86,1226.35,1183.58,1142.03,904.86,908.812,1031.38,1004.04,985.408,974.876,967.573,961.953,958.668,956.659,954.175,952.06,951.305,948.725,946.07,946.889,951.254,953.602,954.099,954.824,955.902,957.278,960.868,966.468,972.532,977.107,977.666,970.045,953.604,931.438,905.699,878.609,855.47,837.754,826.728,820.927,819.331,820.176,822.936,825.384,825.538,826.027,826.775,827.239,827.263,827.217,827.332,827.857,829.122,830.525,831.553,832.119,832.312,832.394,832.716,833.093,833.468,834.001,834.72,835.446,836.098,836.371,836.407,836.43,836.148,835.687,835.387,835.247,835.183,1
266.896,266.979,267.136,267.098,267.132,267.226,267.155,267.368,267.567,267.809,267.988,268.14,268.18,268.357,268.378,268.539,268.758,269.132,269.364,269.578,269.658,269.929,270.013,270.213,270.394,270.738,271.034,271.516,272.058,272.208,272.568,273.924,276.856,282.058,286.458,288.467,289.275,289.195,288.095,286.728,286.032,287.134,289.356,291.898,293.499,294.721,297.001,302.147,311.485,325.807,341.746,361.443,382.04,399.96,418.907,439.031,458.719,477.901,492.548,500.161,501.983,502.631,502.454,502.309,502.304,502.138,502.134,501.988,501.58,501.465,501.107,500.807,500.718,500.323,499.786,498.416,498.156,497.978,497.396,496.478,496.85,496.033,495.584,493.597,491.287,487.585,483.187,476.421,467.991,457.478,445.434,432.378,418.762,404.93,391.438,377.511,363.459,348.257,333.232,320.633,307.946,298.716,290.264,284.584,282.288,281.636,280.922,281.597,281.647,281.923,282.216,282.195,282.43,282.451,282.596,282.783,282.121,281.097,280.185,276.336,273.011,268.545,264.006,260.219,256.702,254.263,252.931,252.875,253.87,255.816,257.751,260.323,262.774,265.112,267.109,267.76,268.004,268.14,268.308,268.273,268.352,268.627,268.87,269.016,269.23,269.196,269.213,269.05,268.901,268.693,1
