f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.802116,-0.696512,-0.487152,-0.213745,0.090342,0.372553,0.620103,0.916433,1.14237,1.42762,1.50848,1.46641,1.54275,1.56861,1.53454,1.36749,1.10769,0.858768,0.602045,0.317207,0.0327998,-0.278182,-0.559367,-0.74088,-0.795713,-0.724811,-0.536465,-0.314115,-0.0380402,0.251066,0.55583,0.867797,1.17357,1.44301,1.50068,1.51607,1.49021,1.44527,1.47852,1.54336,1.50766,1.44589,1.21871,0.933056,0.627902,0.325703,0.0161569,-0.235518,-0.502297,-0.716254,-0.529098,-0.550358,-0.632383,-0.734621,-0.86407,-0.993335,-1.13206,-1.2813,-1.34379,-1.27241,-1.13955,-0.986665,-0.852598,-0.714448,-0.617956,-0.557213,-0.657768,-0.798771,-0.913219,-1.01927,-1.05217,-1.17245,-1.25855,-1.31631,-1.26494,-1.13834,-1.06588,-0.9227,-0.778701,-0.614591,0
-0.382221,-0.309312,-0.20411,0.0404323,0.194075,0.45272,0.602027,0.904328,1.03226,1.11633,1.23877,1.24181,1.29818,1.21625,1.16153,0.933332,0.724622,0.540829,0.318165,0.0461634,-0.171318,-0.34335,-0.387703,-0.246669,-0.0566967,0.192978,0.374528,0.6403,0.847964,1.13521,1.22731,1.21101,1.22357,1.2009,1.33306,1.25731,1.18425,1.25213,1.32215,1.37731,1.3374,1.32494,1.30047,1.13885,0.850954,0.570282,0.299925,0.0446185,-0.162796,-0.349728,-0.592775,-0.687562,-0.786734,-0.984581,-1.13229,-1.26449,-1.44335,-1.49634,-1.60189,-1.47116,-1.343,-1.15512,-0.961308,-0.82127,-0.6762,-0.775721,-0.870757,-1.00995,-1.07463,-1.25096,-1.40071,-1.44397,-1.44829,-1.31967,-1.27109,-1.17809,-1.12148,-0.984531,-0.836221,-0.6912,1
-0.408242,-0.441153,-0.268043,0.0340277,0.318259,0.501204,0.787138,0.933639,1.15345,1.343,1.46634,1.46076,1.39796,1.314,1.14626,0.967486,0.745329,0.600361,0.303741,0.0179768,-0.213291,-0.23428,-0.29329,-0.192089,0.0175085,0.234684,0.4565,0.343506,0.512742,0.545652,0.620159,0.781178,1.08214,1.26985,1.3831,1.38953,1.35254,1.39826,1.45301,1.44088,1.40465,1.45855,1.30907,1.06043,0.758102,0.448496,0.176441,-0.0756032,-0.296312,-0.46789,-0.597957,-0.72019,-0.888447,-1.05551,-1.16553,-1.29996,-1.38635,-1.49823,-1.53008,-1.38643,-1.22226,-1.05457,-0.931916,-0.80551,-0.676934,-0.711717,-0.830246,-0.995821,-1.10268,-1.23671,-1.32123,-1.41778,-1.46097,-1.4143,-1.31434,-1.14781,-1.01438,-0.894833,-0.770854,-0.644151,0
-0.715271,-0.629056,-0.407085,-0.132745,0.151491,0.47834,0.734498,0.99419,1.27221,1.30388,1.27871,1.37853,1.53122,1.58862,1.45007,1.22812,1.04777,0.783642,0.478001,0.180163,-0.0974844,-0.385086,-0.590232,-0.682075,-0.603013,-0.400807,-0.191504,0.052636,0.296748,0.569165,0.863354,1.16984,1.415,1.40595,1.28917,1.30331,1.25778,1.25411,1.35279,1.46449,1.52952,1.50549,1.26089,0.93365,0.645596,0.366874,0.0781981,-0.208527,-0.452384,-0.624673,-0.65968,-0.490303,-0.435277,-0.575104,-0.713942,-0.850716,-0.962211,-1.10636,-1.27181,-1.37011,-1.43598,-1.34599,-1.2085,-1.05188,-0.926384,-0.737864,-0.607057,-0.704866,-0.823147,-0.938317,-1.07885,-1.17626,-1.29565,-1.37882,-1.37481,-1.28898,-1.18772,-1.03825,-0.938487,-0.800752,0
-0.803746,-0.674594,-0.606988,-0.35259,-0.0319915,0.251117,0.556876,0.831425,1.1733,1.36225,1.40573,1.37168,1.40855,1.48915,1.58006,1.51695,1.26996,0.990724,0.648069,0.333407,-0.0127781,-0.307759,-0.571904,-0.662379,-0.707616,-0.602552,-0.384893,-0.142586,0.133837,0.424007,0.728453,1.0259,1.34934,1.40886,1.29245,1.29408,1.33038,1.33666,1.41948,1.37793,1.33079,1.5107,1.32507,0.994567,0.669376,0.34606,0.0461742,-0.23706,-0.511296,-0.681155,-0.264427,-0.32691,-0.543381,-0.722612,-0.85545,-1.0528,-1.27115,-1.40761,-1.52227,-1.48217,-1.29786,-1.09085,-0.935928,-0.729579,-0.483022,-0.433942,-0.555534,-0.698588,-0.831832,-1.04165,-1.24209,-1.32798,-1.38615,-1.40736,-1.29717,-1.14743,-1.00378,-0.802496,-0.629669,-0.449782,1
-0.782622,-0.72336,-0.557545,-0.325435,-0.0671006,0.242431,0.567654,0.886188,1.20844,1.48406,1.45187,1.36213,1.29443,1.39289,1.52157,1.57814,1.49969,1.21735,1.02544,0.732751,0.382648,0.0532365,-0.259671,-0.568734,-0.714514,-0.815472,-0.672818,-0.447022,-0.192064,0.0739595,0.366301,0.662361,0.974613,1.24251,1.25167,1.24939,1.27902,1.37585,1.40079,1.29596,1.22391,1.3009,1.4062,1.15449,0.817799,0.497327,0.149819,-0.158025,-0.453117,-0.669943,-0.272205,-0.371194,-0.493125,-0.636686,-0.805595,-1.02386,-1.2003,-1.39706,-1.61691,-1.55946,-1.36224,-1.1818,-0.984882,-0.804126,-0.650626,-0.490312,-0.347939,-0.509472,-0.666098,-0.916149,-1.13398,-1.27228,-1.41031,-1.41451,-1.3594,-1.19993,-1.06981,-0.873203,-0.702887,-0.49,1
-0.732404,-0.764729,-0.625219,-0.472853,-0.21868,0.0955699,0.395843,0.639519,0.979595,1.2195,1.53269,1.514,1.41995,1.41852,1.51457,1.53384,1.46798,1.22238,0.896395,0.601758,0.265392,-0.0497209,-0.325894,-0.598818,-0.706377,-0.726681,-0.588465,-0.391896,-0.141434,0.122115,0.392709,0.712222,1.03711,1.29485,1.4234,1.42197,1.41593,1.42369,1.4142,1.41852,1.4329,1.5232,1.36963,1.03519,0.715874,0.399208,0.090537,-0.207723,-0.482171,-0.664417,-0.177066,-0.375849,-0.510039,-0.662807,-0.844075,-1.03843,-1.25335,-1.46204,-1.54571,-1.38023,-1.18645,-0.960089,-0.840106,-0.647162,-0.506875,-0.498477,-0.669651,-0.925291,-1.11473,-1.23759,-1.32714,-1.37178,-1.32516,-1.26042,-1.18944,-1.05335,-0.891873,-0.660046,-0.456806,-0.29124,1
-0.883267,-0.81354,-0.589261,-0.327458,-0.00870975,0.298799,0.639949,0.960883,1.2186,1.43593,1.4115,1.32945,1.38423,1.49972,1.46988,1.29138,1.0599,0.855173,0.554558,0.255743,-0.0648308,-0.394433,-0.695074,-0.843452,-0.862279,-0.739286,-0.553922,-0.306753,-0.0173517,0.272847,0.59715,0.9115,1.24586,1.56299,1.66407,1.4794,1.43207,1.33614,1.38912,1.41047,1.54138,1.62754,1.33691,1.00692,0.665103,0.309627,-0.00552048,-0.340343,-0.584992,-0.738077,-0.443532,-0.533835,-0.690727,-0.895947,-1.08203,-1.26732,-1.39052,-1.35875,-1.23452,-1.14674,-1.20682,-1.02113,-0.739904,-0.526505,-0.352072,-0.184429,-0.306676,-0.459684,-0.598829,-0.718916,-0.936919,-1.19031,-1.29612,-1.41348,-1.35834,-1.28118,-1.07213,-0.80729,-0.634426,-0.537153,0
-0.720775,-0.599367,-0.411128,-0.125182,0.115417,0.325906,0.653289,0.924966,1.11115,1.2746,1.35941,1.39278,1.38617,1.37392,1.22889,1.06375,0.846648,0.501408,0.224169,-0.0776991,-0.353004,-0.531246,-0.566718,-0.519799,-0.301409,-0.0706854,0.177734,0.461423,0.726529,1.02227,1.30628,1.37077,1.35401,1.38109,1.37497,1.32144,1.31366,1.38678,1.45316,1.60291,1.53358,1.44929,1.14219,0.841407,0.542402,0.271813,-0.0189701,-0.258804,-0.493075,-0.612064,-0.487552,-0.567403,-0.685627,-0.841015,-0.951862,-1.14534,-1.29324,-1.38858,-1.42058,-1.32949,-1.15965,-1.06061,-0.894544,-0.832792,-0.677323,-0.679863,-0.797724,-0.952023,-1.06057,-1.14099,-1.21548,-1.34995,-1.42905,-1.3637,-1.25722,-1.15711,-0.960246,-0.846134,-0.64548,-0.565105,1
-0.557261,-0.539893,-0.403629,-0.172697,0.139624,0.329971,0.550218,0.885492,1.19262,1.29015,1.35896,1.45051,1.39959,1.28971,1.2059,0.984645,0.721966,0.416109,0.151628,-0.165398,-0.447775,-0.554447,-0.575245,-0.593141,-0.414402,-0.179073,0.0649181,0.314406,0.584823,0.861396,1.14518,1.38236,1.46054,1.42276,1.37972,1.42373,1.39357,1.40417,1.40817,1.44264,1.43345,1.50697,1.32089,1.03275,0.700772,0.409865,0.234555,-0.0126894,-0.258747,-0.45059,-0.557965,-0.604661,-0.777201,-0.902208,-1.02159,-1.2297,-1.32206,-1.37622,-1.41437,-1.31814,-1.19127,-1.04485,-0.902296,-0.788853,-0.719248,-0.595428,-0.59534,-0.723997,-0.849312,-1.06529,-1.17931,-1.27721,-1.42903,-1.44857,-1.35001,-1.22363,-1.08996,-0.924062,-0.807101,-0.640849,1
-0.7068,-0.657987,-0.51166,-0.217358,0.070642,0.266221,0.494891,0.832839,1.05506,1.28149,1.40177,1.47301,1.4729,1.47092,1.39788,1.21597,0.870218,0.60131,0.285936,-0.014926,-0.233518,-0.492934,-0.586674,-0.67609,-0.551898,-0.399231,-0.173053,0.102927,0.313421,0.60853,0.925333,1.21088,1.46036,1.53255,1.50137,1.50668,1.44548,1.39737,1.43152,1.49789,1.56224,1.52794,1.2841,0.980632,0.664048,0.36139,0.0825886,-0.201747,-0.444672,-0.627754,-0.528334,-0.632848,-0.766093,-0.898787,-1.02305,-1.15278,-1.29564,-1.38716,-1.33819,-1.2614,-1.0675,-0.940234,-0.805047,-0.628781,-0.52423,-0.524267,-0.628854,-0.769097,-0.940453,-1.0678,-1.18067,-1.288,-1.33723,-1.33845,-1.27041,-1.17129,-1.06007,-0.881307,-0.7824,-0.601626,1
-0.709553,-0.651407,-0.453302,-0.202198,0.102098,0.408888,0.655038,0.969403,1.22235,1.40456,1.40654,1.41259,1.45672,1.43363,1.32006,1.13157,0.81549,0.570959,0.251349,-0.0356591,-0.356791,-0.560885,-0.688509,-0.703013,-0.554766,-0.355204,-0.124756,0.119322,0.399563,0.667179,0.9605,1.2714,1.45536,1.4732,1.36215,1.28603,1.35289,1.47964,1.50101,1.58127,1.55278,1.51872,1.25168,0.946352,0.643286,0.38234,0.114207,-0.181607,-0.420894,-0.620262,-0.545216,-0.642342,-0.766534,-0.889496,-1.0076,-1.18936,-1.32541,-1.43589,-1.37147,-1.23255,-1.04794,-0.914457,-0.819953,-0.666429,-0.541654,-0.578595,-0.673325,-0.798974,-0.99109,-1.06928,-1.17417,-1.27726,-1.30174,-1.26275,-1.21017,-1.12943,-1.03813,-0.920997,-0.798521,-0.640561,1
-0.607405,-0.544486,-0.355861,-0.157907,0.153522,0.419026,0.730749,1.02737,1.19965,1.3387,1.31828,1.30305,1.36277,1.48075,1.48838,1.36114,1.13429,0.857304,0.516976,0.244785,-0.0403874,-0.318025,-0.521132,-0.560306,-0.554826,-0.390011,-0.184816,0.00214548,0.284415,0.561824,0.869013,1.15379,1.38159,1.43926,1.48985,1.37706,1.33743,1.30876,1.24271,1.30589,1.34761,1.43952,1.23801,0.951404,0.723084,0.41035,0.140018,-0.13227,-0.346141,-0.533755,-0.705681,-0.668464,-0.755552,-0.824048,-0.975229,-1.10677,-1.23613,-1.37522,-1.43668,-1.35718,-1.27786,-1.09921,-0.942873,-0.859145,-0.732753,-0.604796,-0.635227,-0.762206,-0.886445,-1.04604,-1.14784,-1.28715,-1.34595,-1.34078,-1.31275,-1.19174,-1.09157,-1.01786,-0.899035,-0.770948,0
-0.785831,-0.715999,-0.508932,-0.228453,0.0599963,0.402462,0.763607,0.997791,1.3397,1.42376,1.39356,1.40757,1.48976,1.6062,1.51809,1.33331,0.959684,0.637829,0.318153,-0.00902598,-0.319673,-0.579262,-0.760675,-0.87867,-0.843334,-0.60697,-0.382842,-0.111952,0.169803,0.464012,0.765631,1.07251,1.33101,1.35168,1.38266,1.32382,1.41317,1.42407,1.41192,1.45178,1.47855,1.36205,1.26853,0.973538,0.653613,0.366409,0.0369266,-0.245545,-0.52674,-0.743894,-0.403982,-0.282531,-0.466311,-0.680351,-0.927207,-1.1721,-1.38156,-1.54383,-1.53071,-1.32179,-1.10579,-0.962449,-0.717182,-0.547195,-0.351336,-0.179854,-0.315813,-0.47839,-0.666653,-0.883963,-1.02895,-1.19333,-1.28412,-1.39495,-1.40267,-1.30024,-1.15949,-0.966933,-0.834367,-0.621261,1
-0.74976,-0.674027,-0.474894,-0.17576,0.142107,0.482149,0.801302,1.10617,1.31209,1.34141,1.33208,1.36423,1.46835,1.53794,1.45281,1.2623,0.929402,0.641629,0.319546,0.0333509,-0.27383,-0.565014,-0.631445,-0.682814,-0.59028,-0.373734,-0.159055,0.0883885,0.360841,0.653763,0.970535,1.27414,1.34537,1.31299,1.23227,1.3352,1.26523,1.23304,1.35705,1.4043,1.56465,1.50398,1.29072,0.991488,0.657175,0.357204,0.0673069,-0.206626,-0.471193,-0.644931,-0.42433,-0.583424,-0.705666,-0.890991,-1.06998,-1.2787,-1.43499,-1.47362,-1.40543,-1.32202,-1.16721,-0.952755,-0.802673,-0.616415,-0.461472,-0.398356,-0.557869,-0.747861,-0.934957,-1.04539,-1.21233,-1.25707,-1.35878,-1.35659,-1.32067,-1.17764,-1.03908,-0.896688,-0.70927,-0.516928,0
-0.603897,-0.62619,-0.454528,-0.226642,0.08783,0.37034,0.618334,0.930096,1.24839,1.42109,1.38461,1.41352,1.44668,1.5482,1.51618,1.41811,1.10065,0.85943,0.618426,0.341273,0.0693244,-0.215464,-0.462226,-0.559311,-0.606761,-0.509768,-0.359044,-0.125246,0.113787,0.391125,0.681025,0.979239,1.26868,1.35951,1.40687,1.40425,1.38023,1.3907,1.43344,1.48597,1.50571,1.41866,1.1767,0.882431,0.679762,0.373697,0.110215,-0.1472,-0.365819,-0.53009,-0.576493,-0.664156,-0.782394,-0.851582,-0.978319,-1.1502,-1.27349,-1.40504,-1.37721,-1.28176,-1.16304,-1.01718,-0.860573,-0.782856,-0.699566,-0.605775,-0.725892,-0.874029,-1.00061,-1.06592,-1.16316,-1.26031,-1.29004,-1.31945,-1.26148,-1.17791,-1.0464,-0.934103,-0.786613,-0.666773,0
-0.737702,-0.741563,-0.534067,-0.242867,0.066908,0.413504,0.671149,1.02187,1.31488,1.38051,1.40113,1.45834,1.49417,1.60166,1.4714,1.18776,0.903027,0.577481,0.268531,-0.0598857,-0.368605,-0.631035,-0.78419,-0.718962,-0.577453,-0.346202,-0.107627,0.169913,0.461113,0.75779,1.0676,1.31832,1.41053,1.25467,1.35738,1.4459,1.42657,1.45811,1.49849,1.47206,1.24418,1.00224,0.86647,1.02022,0.742646,0.425348,0.11521,-0.185624,-0.449373,-0.667294,-0.637138,-0.668482,-0.792438,-0.97994,-1.16919,-1.33423,-1.49211,-1.47793,-1.37235,-1.16764,-1.01801,-0.823419,-0.627537,-0.496553,-0.328815,-0.266853,-0.371706,-0.569601,-0.73503,-0.864166,-1.02392,-1.16721,-1.2528,-1.33938,-1.37415,-1.32809,-1.21564,-1.04329,-0.889868,-0.767132,0
-0.614104,-0.556273,-0.44928,-0.218838,0.0319095,0.325497,0.644763,0.976885,1.23917,1.39743,1.42714,1.42131,1.41942,1.5381,1.53719,1.3738,1.10653,0.800458,0.590076,0.303207,-0.0142278,-0.304395,-0.543326,-0.67215,-0.584547,-0.457433,-0.288762,-0.0762735,0.152031,0.408672,0.686687,0.969923,1.03041,1.24837,1.40882,1.40748,1.39896,1.39093,1.42143,1.46452,1.54177,1.5054,1.3298,1.02901,0.709221,0.412367,0.130841,-0.108518,-0.338166,-0.507387,-0.525463,-0.615051,-0.734013,-0.885493,-0.963142,-1.10867,-1.24696,-1.3611,-1.38618,-1.29619,-1.17502,-1.03664,-0.911508,-0.840241,-0.793402,-0.762959,-0.850867,-0.92934,-0.996852,-1.09114,-1.2098,-1.28953,-1.32797,-1.25593,-1.22027,-1.11832,-0.970348,-0.855234,-0.703662,-0.584578,0
-0.712175,-0.614746,-0.525667,-0.268854,0.0320072,0.333597,0.66531,0.971776,1.20934,1.4256,1.471,1.46203,1.51443,1.631,1.56571,1.40459,1.23414,1.01625,0.74262,0.463643,0.174466,-0.117933,-0.40655,-0.614325,-0.677036,-0.621919,-0.43869,-0.243103,0.00894595,0.29717,0.601282,0.890963,1.17238,1.27513,1.35247,1.42056,1.43065,1.43121,1.42028,1.44774,1.37909,1.28438,1.01885,0.920273,0.698767,0.375881,0.0740387,-0.190255,-0.457688,-0.632399,-0.710774,-0.600203,-0.459089,-0.530935,-0.649856,-0.844154,-1.00967,-1.17996,-1.36702,-1.48267,-1.37675,-1.26102,-1.09124,-0.968483,-0.81815,-0.662774,-0.562346,-0.652294,-0.767712,-0.907649,-1.04529,-1.17203,-1.25152,-1.34689,-1.3106,-1.27091,-1.13515,-1.06473,-0.948588,-0.84774,0
-0.798859,-0.69424,-0.47235,-0.171039,0.134764,0.465074,0.769894,1.00957,1.30168,1.43883,1.37292,1.37664,1.46089,1.55366,1.46382,1.23045,1.00095,0.709345,0.426985,0.123813,-0.159743,-0.45082,-0.680472,-0.767628,-0.705058,-0.498983,-0.261385,0.0197524,0.301873,0.617803,0.919327,1.26128,1.4811,1.56349,1.34766,1.19802,1.29849,1.34075,1.38567,1.29636,1.34474,1.4601,1.27324,0.963583,0.65552,0.321542,0.0353283,-0.266275,-0.514799,-0.723266,-0.370389,-0.527185,-0.653732,-0.811352,-0.973038,-1.14844,-1.28546,-1.3721,-1.44934,-1.33854,-1.25399,-1.08289,-0.899677,-0.688898,-0.55007,-0.562191,-0.693549,-0.876819,-0.967377,-1.13555,-1.18613,-1.31916,-1.3349,-1.29723,-1.17901,-1.07763,-0.924211,-0.768957,-0.582976,-0.449199,0
-0.810329,-0.767118,-0.550914,-0.309675,-0.00999259,0.312196,0.633605,0.940927,1.2273,1.48837,1.49908,1.41635,1.49372,1.62365,1.61027,1.41173,1.16599,0.91684,0.656768,0.361611,0.0590825,-0.259797,-0.564759,-0.721011,-0.754928,-0.685829,-0.545367,-0.340332,-0.0663183,0.212537,0.505893,0.786548,1.11489,1.41586,1.53338,1.4363,1.40467,1.3436,1.3908,1.41051,1.47985,1.47037,1.23071,0.918056,0.61672,0.290444,-0.0110145,-0.289748,-0.493397,-0.705975,-0.3142,-0.427752,-0.57561,-0.795925,-1.01281,-1.18008,-1.37458,-1.51746,-1.45876,-1.2258,-1.08444,-0.888334,-0.696096,-0.500331,-0.356779,-0.396828,-0.544637,-0.740792,-0.882154,-1.06748,-1.20914,-1.29312,-1.30877,-1.35573,-1.27794,-1.17454,-0.989039,-0.824636,-0.606827,-0.411523,1
-0.912926,-0.791036,-0.554066,-0.280962,-0.00321281,0.323921,0.652955,0.99999,1.25866,1.59624,1.516,1.426,1.48011,1.57671,1.61445,1.37558,1.08313,0.817815,0.560072,0.215809,-0.114334,-0.428798,-0.666111,-0.825851,-0.856996,-0.692505,-0.482511,-0.199773,0.122267,0.451565,0.751301,1.09131,1.41201,1.5036,1.48195,1.44104,1.42494,1.37558,1.36687,1.54662,1.40119,1.20376,0.935693,0.570446,0.538693,0.239142,-0.0941419,-0.386144,-0.598673,-0.750864,-0.217695,-0.34328,-0.549738,-0.72183,-0.951356,-1.14343,-1.3502,-1.53663,-1.50847,-1.28414,-1.07185,-0.859292,-0.668117,-0.463771,-0.313586,-0.342092,-0.498031,-0.6536,-0.86634,-1.00932,-1.16668,-1.25286,-1.33885,-1.34888,-1.27324,-1.16879,-1.00143,-0.823396,-0.613559,-0.376062,1
-0.65882,-0.680171,-0.488808,-0.239419,0.0533592,0.351923,0.606098,0.842641,1.17296,1.37565,1.44029,1.45613,1.47765,1.48233,1.36484,1.16769,0.833654,0.62645,0.397723,0.17368,-0.0923413,-0.374375,-0.569526,-0.665191,-0.610781,-0.40616,-0.180602,0.064,0.347446,0.611814,0.910033,1.1494,1.37937,1.49755,1.55833,1.48109,1.40041,1.42093,1.44759,1.53867,1.51653,1.46339,1.21362,0.938478,0.665638,0.367454,0.103946,-0.176469,-0.400272,-0.604101,-0.665948,-0.693773,-0.790333,-0.92491,-1.01369,-1.16959,-1.27687,-1.33346,-1.29392,-1.19275,-1.07099,-0.941853,-0.80941,-0.755001,-0.656031,-0.693222,-0.758927,-0.857139,-0.951323,-1.08335,-1.16332,-1.22326,-1.29207,-1.28346,-1.25264,-1.15433,-1.02457,-0.932038,-0.796118,-0.697423,0
-0.726734,-0.63941,-0.448337,-0.173029,0.0886377,0.428147,0.63644,0.83204,1.13536,1.26609,1.31748,1.28148,1.35164,1.38844,1.31913,1.11334,0.881375,0.643077,0.328618,0.0249569,-0.258548,-0.50535,-0.645833,-0.597537,-0.442954,-0.243439,-0.0594004,0.213644,0.506325,0.804726,1.12564,1.40388,1.5507,1.5406,1.35837,1.25068,1.22339,1.28071,1.42743,1.50512,1.56813,1.52164,1.27508,0.950592,0.622339,0.351375,0.0815111,-0.191075,-0.428517,-0.606682,-0.507888,-0.656966,-0.727896,-0.856971,-1.02611,-1.20156,-1.36186,-1.51201,-1.47623,-1.28879,-1.11228,-0.926494,-0.74062,-0.599158,-0.451824,-0.514159,-0.632834,-0.818248,-0.997638,-1.14864,-1.27796,-1.41198,-1.47053,-1.44484,-1.32754,-1.16592,-1.02538,-0.812009,-0.66079,-0.47617,1
-0.724645,-0.63869,-0.450258,-0.217319,0.0689966,0.347198,0.669129,0.959672,1.22279,1.47399,1.51262,1.4378,1.39892,1.4497,1.55684,1.48639,1.26239,1.07459,0.742281,0.42465,0.175821,-0.133599,-0.391197,-0.655963,-0.72015,-0.679311,-0.541996,-0.344746,-0.0957714,0.1602,0.447657,0.737592,1.02284,1.35155,1.4531,1.47254,1.38119,1.35714,1.40087,1.40888,1.52623,1.4825,1.27332,0.98421,0.669421,0.34297,0.0564361,-0.196887,-0.435244,-0.614176,-0.433106,-0.531087,-0.647776,-0.816674,-0.956613,-1.09862,-1.25979,-1.38343,-1.39416,-1.30194,-1.14587,-1.05078,-0.914534,-0.76201,-0.65057,-0.584512,-0.731107,-0.852485,-0.99393,-1.10372,-1.16654,-1.24915,-1.29256,-1.27621,-1.19385,-1.08576,-0.96808,-0.860818,-0.720029,-0.526739,0
-0.765324,-0.683442,-0.488804,-0.199016,0.126489,0.356115,0.695615,1.07261,1.30758,1.35375,1.39466,1.37376,1.4578,1.52999,1.51859,1.33899,1.00795,0.711194,0.356179,0.0351069,-0.247937,-0.535825,-0.626732,-0.726726,-0.662037,-0.457615,-0.22764,0.0474241,0.310393,0.617564,0.935374,1.23438,1.41822,1.19679,1.14847,1.16668,1.28979,1.40451,1.38706,1.43912,1.45748,1.47838,1.31825,0.998829,0.661577,0.349466,0.0648709,-0.22574,-0.493743,-0.695474,-0.314494,-0.46933,-0.615269,-0.764501,-0.956701,-1.17914,-1.35864,-1.56454,-1.55259,-1.36706,-1.22863,-0.991056,-0.783341,-0.569768,-0.453308,-0.357272,-0.481806,-0.734262,-0.913733,-1.08149,-1.22641,-1.32511,-1.3746,-1.38274,-1.31881,-1.1882,-1.02554,-0.84784,-0.660992,-0.437761,1
-0.68834,-0.699508,-0.549406,-0.263882,-0.0245765,0.296027,0.60256,0.89881,1.13745,1.41383,1.43483,1.39835,1.45253,1.55481,1.5725,1.42986,1.19904,0.940744,0.626222,0.318584,0.0202328,-0.270461,-0.55745,-0.681346,-0.714103,-0.585536,-0.481902,-0.234221,0.00295593,0.288066,0.560432,0.865611,1.17941,1.39807,1.49371,1.42571,1.39973,1.41023,1.30547,1.38922,1.59959,1.54568,1.30906,0.990861,0.696187,0.370691,0.0642681,-0.216142,-0.461114,-0.675873,-0.463215,-0.375725,-0.506421,-0.637781,-0.799713,-0.946774,-1.14163,-1.32626,-1.38271,-1.41768,-1.31412,-1.13577,-0.983926,-0.818234,-0.704594,-0.607705,-0.526269,-0.690441,-0.798442,-0.931847,-1.11482,-1.259,-1.34787,-1.30984,-1.29684,-1.22395,-1.08985,-0.946608,-0.791061,-0.598362,0
-0.902829,-0.835276,-0.655622,-0.360724,-0.0206685,0.262177,0.535076,0.823932,1.08341,1.38187,1.57044,1.47921,1.42917,1.48622,1.60614,1.57257,1.39896,1.10629,0.851301,0.537211,0.238652,-0.0934395,-0.393311,-0.690253,-0.878786,-0.833049,-0.703098,-0.466478,-0.159742,0.051004,0.337877,0.657612,1.00993,1.24307,1.45968,1.45052,1.31276,1.3715,1.3718,1.37852,1.46853,1.51246,1.32616,0.984608,0.684554,0.345597,0.0182952,-0.309128,-0.591486,-0.834483,-0.137926,-0.196478,-0.407041,-0.615529,-0.760735,-0.976027,-1.19092,-1.37905,-1.53029,-1.41743,-1.24887,-1.05597,-0.859197,-0.643997,-0.49937,-0.513528,-0.631548,-0.805222,-0.995525,-1.16184,-1.30214,-1.3372,-1.34379,-1.23193,-1.1422,-1.00779,-0.850044,-0.67994,-0.470353,-0.226868,1
-0.565875,-0.481639,-0.229157,-0.101895,0.132614,0.396124,0.596503,0.81903,1.11063,1.25995,1.33983,1.3702,1.40065,1.29849,1.22306,0.926594,0.787441,0.470739,0.212402,-0.0697617,-0.248991,-0.424498,-0.448416,-0.366767,-0.213363,0.0548225,0.315247,0.554521,0.801874,0.719363,0.798152,0.963493,1.21911,1.41567,1.32309,1.29808,1.3588,1.40837,1.54752,1.66189,1.76269,1.60089,1.29899,0.997714,0.69726,0.391313,0.0947621,-0.150685,-0.400262,-0.527478,-0.640217,-0.720958,-0.800883,-0.975573,-1.07569,-1.24589,-1.29607,-1.38093,-1.40697,-1.28367,-1.17014,-1.05972,-0.9276,-0.850217,-0.760898,-0.714332,-0.800928,-0.872865,-0.972033,-1.14665,-1.27199,-1.4077,-1.47196,-1.34769,-1.24624,-1.10343,-1.03217,-0.907403,-0.821533,-0.686737,0
-0.546244,-0.492509,-0.32016,-0.0949456,0.203326,0.424154,0.617404,0.909591,1.08391,1.19012,1.35326,1.33015,1.31446,1.24619,1.09616,0.873912,0.616417,0.3784,0.0630208,-0.232366,-0.459951,-0.625425,-0.582516,-0.476111,-0.27006,-0.0177799,0.163222,0.443752,0.731158,1.02931,1.33323,1.4989,1.4669,1.51471,1.462,1.37334,1.33442,1.34358,1.26282,1.35943,1.52253,1.60847,1.31383,1.01568,0.706779,0.403016,0.102532,-0.169266,-0.340232,-0.529294,-0.586388,-0.704882,-0.816067,-0.925988,-1.06787,-1.24974,-1.40791,-1.47412,-1.4049,-1.24575,-1.08609,-0.988376,-0.844199,-0.694096,-0.622145,-0.619103,-0.737242,-0.93389,-1.03654,-1.17353,-1.25796,-1.40341,-1.47211,-1.37564,-1.2616,-1.10683,-0.979486,-0.791372,-0.685443,-0.58054,1
