f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.75295,-0.681524,-0.433208,-0.196545,0.115316,0.44252,0.704835,0.958349,1.012,1.2967,1.25587,1.29511,1.37148,1.2998,1.12417,0.987188,0.887509,0.828574,0.625277,0.538258,0.267475,-0.0984598,-0.508826,-0.548228,-0.512263,-0.663248,-0.693428,-0.468921,-0.159659,0.205186,0.433633,0.792358,1.15444,1.48156,1.43318,1.30961,1.23249,1.28698,1.31129,1.29871,1.24246,1.36016,1.41902,1.52381,1.20616,0.764357,0.376542,0.000212519,-0.321793,-0.638098,-0.259085,-0.176006,-0.405627,-0.613535,-0.791095,-1.12936,-1.48063,-1.74556,-1.79593,-1.57858,-1.28312,-0.958343,-0.625607,-0.464478,-0.170305,-0.0568783,-0.241983,-0.499772,-0.742387,-0.962115,-1.25679,-1.39654,-1.57326,-1.71901,-1.5854,-1.47912,-1.15636,-0.899072,-0.714974,-0.404537,4
-0.508135,-0.443921,-0.290065,-0.0424153,0.187451,0.423425,0.661205,0.905033,1.09259,1.31187,1.4099,1.41201,1.40527,1.36949,1.24229,1.03807,0.877289,0.587392,0.34591,0.0638665,-0.231267,-0.420841,-0.528838,-0.478947,-0.336827,-0.143913,0.0973278,0.32936,0.561363,0.795381,1.02964,1.28755,1.44345,1.41192,1.36305,1.38008,1.38312,1.40734,1.37012,1.37283,1.34602,1.3713,1.258,1.06331,0.806605,0.565455,0.293612,0.0131329,-0.228108,-0.454032,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,-1.07252,8
-0.801446,-0.697756,-0.512619,-0.21802,0.0383757,0.367558,0.733699,0.920364,1.10409,1.24032,1.41459,1.46638,1.49813,1.39467,1.262,1.1445,0.923873,0.726341,0.528357,0.388443,0.176761,-0.150553,-0.463152,-0.720056,-0.679531,-0.782542,-0.694926,-0.450926,-0.188362,0.142971,0.481492,0.794034,1.14229,1.33563,1.44996,1.31186,1.30337,1.44702,1.56198,1.65293,1.60929,1.5828,1.45647,1.17585,0.823466,0.472493,0.108616,-0.195493,-0.511374,-0.712472,-0.165609,-0.342878,-0.512733,-0.67206,-0.884874,-1.08625,-1.34301,-1.47647,-1.55839,-1.42631,-1.30694,-1.05897,-0.794032,-0.631252,-0.489301,-0.333539,-0.333199,-0.552805,-0.832859,-1.04211,-1.30994,-1.39261,-1.54418,-1.47547,-1.31412,-1.10572,-0.936662,-0.744903,-0.472208,-0.262337,5
-0.470247,-0.419386,-0.251008,-0.0187555,0.202702,0.457869,0.744493,1.0137,1.27834,1.38661,1.44052,1.4389,1.37029,1.21728,1.0789,0.948798,0.674757,0.42767,0.276643,0.0105162,-0.239319,-0.418658,-0.490214,-0.406373,-0.228789,-0.0469013,0.181643,0.412902,0.625419,0.861811,1.0987,1.32622,1.3244,1.31638,1.31738,1.38506,1.40264,1.44142,1.40771,1.40059,1.47158,1.39781,1.23883,1.00396,0.764791,0.496181,0.216146,-0.0257091,-0.274551,-0.372068,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,8
-0.950916,-0.839776,-0.586968,-0.237454,0.117401,0.21685,0.554601,0.728312,0.932478,1.07718,1.17424,1.38094,1.41796,1.17157,0.946118,0.840535,0.674979,0.343868,0.0551917,-0.106467,-0.330191,-0.606021,-0.860849,-0.897583,-0.767391,-0.590504,-0.310489,0.0471088,0.428017,0.804739,1.18399,1.58842,1.64089,1.63158,1.4321,1.3367,1.3087,1.41132,1.42027,1.57262,1.71631,1.7617,1.43947,1.07869,0.702259,0.320846,-0.0416591,-0.394277,-0.68252,-0.852911,0.0449437,0.0533875,-0.201441,-0.535151,-0.852983,-1.27662,-1.53166,-1.69939,-1.76761,-1.52625,-1.23858,-0.943266,-0.620238,-0.293457,-0.095858,-0.380348,-0.649827,-0.897656,-1.07649,-1.32367,-1.18828,-1.10153,-1.07158,-1.08219,-0.849447,-0.865324,-0.855437,-0.831982,-0.582061,-0.161965,4
-0.979611,-0.925721,-0.694833,-0.484559,-0.182534,0.154276,0.479529,0.700894,0.932944,1.19101,1.42672,1.55935,1.52027,1.45947,1.31772,1.1467,1.00286,0.892469,0.798395,0.524998,0.327965,-0.03968,-0.382877,-0.667946,-0.90197,-0.954524,-0.802612,-0.526776,-0.255238,0.0704219,0.408451,0.707863,1.04444,1.3622,1.5982,1.39588,1.40802,1.37051,1.38375,1.44344,1.54774,1.56818,1.49449,1.17202,0.830624,0.441203,0.0603756,-0.269465,-0.601978,-0.850926,-0.0870656,-0.160293,-0.38851,-0.547856,-0.833215,-1.17055,-1.36095,-1.53207,-1.57755,-1.4194,-1.15376,-0.944536,-0.764691,-0.43816,-0.230384,-0.0902014,-0.162499,-0.332182,-0.679328,-0.901854,-1.18617,-1.43801,-1.49446,-1.57884,-1.41177,-1.20789,-0.916836,-0.652209,-0.378348,-0.182534,5
-0.520423,-0.420801,-0.243083,-0.00459786,0.227788,0.479827,0.703338,0.841815,1.10199,1.28858,1.37833,1.3994,1.38265,1.27128,1.11764,0.977709,0.823549,0.649962,0.464627,0.272387,0.0238332,-0.20326,-0.471306,-0.528684,-0.457203,-0.274806,-0.0554898,0.190063,0.418253,0.670906,0.920266,1.1491,1.37281,1.45604,1.39782,1.25415,1.28087,1.32801,1.40498,1.44764,1.50493,1.51464,1.39378,1.11864,0.915813,0.641087,0.353227,0.0975732,-0.17783,-0.402052,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,-1.08253,8
-0.554935,-0.452504,-0.29367,-0.07472,0.144979,0.368338,0.625305,0.859535,1.05855,1.25911,1.44448,1.46822,1.43184,1.31698,1.16034,0.981793,0.819493,0.578692,0.279466,-0.00462039,-0.234607,-0.481231,-0.503941,-0.449176,-0.292173,-0.0885292,0.124653,0.342911,0.580356,0.804631,1.04296,1.25942,1.42211,1.40067,1.37854,1.40572,1.39718,1.47304,1.4866,1.44448,1.43378,1.41121,1.27664,1.0253,0.788797,0.527227,0.2788,0.00153551,-0.234413,-0.448788,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,-1.06635,8
-0.954668,-0.952703,-0.676418,-0.382337,-0.0505334,0.292188,0.595986,0.932048,1.14539,1.24316,1.43903,1.52971,1.42812,1.31981,1.25364,1.09779,0.90246,0.662806,0.545654,0.210466,-0.156931,-0.35395,-0.675817,-0.923005,-1.05189,-0.921749,-0.642408,-0.392545,-0.035248,0.333896,0.695779,1.04461,1.34661,1.47195,1.34055,1.26003,1.35677,1.3738,1.44384,1.39247,1.45323,1.49188,1.34814,1.11351,0.749059,0.37069,0.0756261,-0.281016,-0.620299,-0.863883,0.0439088,0.0594126,-0.203279,-0.567673,-0.867977,-1.04922,-1.39341,-1.65147,-1.60599,-1.44604,-1.17718,-1.04518,-0.851054,-0.491628,-0.213269,0.0338641,-0.0284241,-0.159224,-0.414436,-0.730245,-1.11014,-1.42977,-1.55484,-1.63039,-1.48147,-1.34991,-1.05031,-0.642845,-0.275939,-0.0411438,6
-0.437917,-0.41148,-0.217298,0.0247159,0.257385,0.496785,0.717988,0.970699,1.077,1.24164,1.38347,1.40662,1.33226,1.24859,1.15609,1.08794,0.885888,0.617008,0.358365,0.0910829,-0.123296,-0.320737,-0.415446,-0.454209,-0.293532,-0.0889903,0.117242,0.353877,0.595613,0.835598,1.08287,1.30407,1.37837,1.28268,1.28446,1.31505,1.37333,1.3978,1.42448,1.38375,1.39927,1.41261,1.28372,1.01758,0.756597,0.511141,0.263287,0.0446967,-0.181547,-0.36491,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,-1.09541,8
-0.895409,-0.791042,-0.647745,-0.360231,-0.02568,0.232392,0.601847,0.843647,1.04169,1.26842,1.36387,1.49314,1.51999,1.41758,1.24571,1.17227,0.937261,0.655843,0.477239,0.199386,0.1378,-0.163227,-0.509968,-0.841414,-1.05417,-0.897709,-0.784429,-0.490532,-0.146896,0.207781,0.574764,0.916963,1.28515,1.594,1.54834,1.46525,1.42816,1.45007,1.50085,1.53989,1.45553,1.0755,0.97251,0.999019,0.967967,0.536064,0.116122,-0.195601,-0.531302,-0.824221,0.0543063,-0.0937058,-0.442115,-0.663443,-0.860505,-0.996901,-1.32507,-1.57601,-1.63328,-1.51023,-1.22818,-1.09696,-0.829683,-0.478284,-0.203766,-0.0280951,-0.168344,-0.269894,-0.591622,-0.940894,-1.25566,-1.5035,-1.67963,-1.62086,-1.4161,-1.172,-0.823703,-0.578569,-0.216704,0.0669569,7
-0.392113,-0.381451,-0.206664,0.0252815,0.267252,0.522558,0.726115,0.962008,1.16133,1.28023,1.34863,1.32447,1.30983,1.15777,1.05523,0.903257,0.801638,0.595726,0.484304,0.246311,0.0124876,-0.239158,-0.420947,-0.416364,-0.33123,-0.149251,0.0426266,0.281065,0.505691,0.754822,0.981835,1.23351,1.39544,1.383,1.32587,1.24729,1.28898,1.31756,1.37908,1.34497,1.41571,1.49407,1.41966,1.13835,0.897942,0.631148,0.384594,0.124228,-0.102721,-0.312994,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,8
-1.17253,-1.05317,-0.843136,-0.562645,-0.216252,0.139708,0.524427,0.789104,1.1337,1.31722,1.50294,1.57813,1.51425,1.3233,1.04241,0.776666,0.642949,0.281417,0.0253507,-0.108367,-0.137856,-0.317778,-0.67976,-0.979724,-0.989235,-0.953442,-0.724558,-0.40681,-0.0802837,0.286257,0.654655,0.980394,1.36449,1.59799,1.57616,1.44655,1.43794,1.30771,1.44582,1.51115,1.58561,1.58128,1.52376,1.19239,0.763047,0.342085,0.0268139,-0.358299,-0.687977,-0.991992,0.193567,0.241347,0.0386324,-0.350082,-0.652859,-1.0252,-1.34649,-1.54577,-1.66008,-1.47886,-1.21277,-0.863678,-0.667041,-0.245629,-0.00475819,0.0560224,-0.117934,-0.392009,-0.64408,-0.955017,-1.29404,-1.44695,-1.51465,-1.46833,-1.30389,-0.991148,-0.746112,-0.416096,-0.186931,0.0489876,7
-1.03719,-0.964485,-0.762101,-0.428837,-0.159815,0.208778,0.56771,0.91275,1.18607,1.32351,1.46701,1.48577,1.48359,1.29947,1.14257,0.9277,0.804366,0.484006,0.175001,-0.209811,-0.534966,-0.603226,-0.847779,-1.05771,-0.987756,-0.78375,-0.519593,-0.202619,0.145524,0.456998,0.836733,1.18918,1.3484,1.40235,1.3099,1.35214,1.28635,1.41138,1.50841,1.49804,1.54508,1.63992,1.48232,1.07797,0.702821,0.294174,-0.0150431,-0.377007,-0.702867,-0.937125,0.0532175,-0.106151,-0.306208,-0.725996,-0.971819,-1.36812,-1.51594,-1.44344,-1.34394,-1.19529,-1.06561,-0.947209,-0.767319,-0.459019,-0.134005,0.121619,0.320125,0.179796,-0.165668,-0.585738,-0.92013,-1.23605,-1.50699,-1.56719,-1.59157,-1.35712,-1.04001,-0.763441,-0.367699,-0.0474104,5
-0.457983,-0.437236,-0.324045,-0.0683214,0.162327,0.391435,0.65665,0.73364,0.853757,1.07302,1.16656,1.41741,1.47708,1.43078,1.30367,1.15694,0.964672,0.766539,0.572702,0.341958,0.0757173,-0.172984,-0.402798,-0.467795,-0.417805,-0.207871,-0.0382759,0.215363,0.475896,0.740373,0.940784,1.19933,1.42671,1.37434,1.34093,1.34324,1.41442,1.45319,1.46862,1.48324,1.47551,1.37569,1.14344,0.915548,0.819287,0.604928,0.336988,0.0866838,-0.160735,-0.365954,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,-1.08859,7
-0.824385,-0.794296,-0.533661,-0.297951,0.0249924,0.357149,0.635944,0.876713,1.07504,1.18134,1.29632,1.37897,1.38264,1.27704,1.14502,0.987219,0.861216,0.628701,0.371102,0.0815502,-0.203475,-0.453671,-0.414688,-0.592243,-0.741839,-0.750573,-0.614557,-0.326336,-0.00461782,0.337018,0.683235,0.990415,1.3402,1.55471,1.51967,1.45044,1.4236,1.38786,1.4465,1.44559,1.38547,1.57335,1.57341,1.36906,0.986154,0.582262,0.187955,-0.190587,-0.501868,-0.768946,-0.174397,-0.239423,-0.396847,-0.650292,-0.836634,-1.07133,-1.33538,-1.62863,-1.6568,-1.51434,-1.28521,-0.983088,-0.719737,-0.556562,-0.248104,-0.0683651,-0.242885,-0.45889,-0.667493,-0.864647,-1.16144,-1.38394,-1.55224,-1.59726,-1.43912,-1.25075,-1.06867,-0.851492,-0.564017,-0.316165,4
-1.01099,-0.914564,-0.654474,-0.346715,-0.0120152,0.340091,0.629794,0.856587,1.01924,1.1915,1.24762,1.27037,1.20501,1.02719,0.872549,0.557639,0.219689,-0.0998432,-0.198866,-0.131768,-0.200744,-0.337326,-0.681126,-0.705972,-0.844792,-0.679826,-0.416631,-0.08482,0.264325,0.62416,0.991001,1.36261,1.73768,1.83403,1.65043,1.36131,1.18702,1.16528,1.27601,1.35972,1.4404,1.53978,1.60522,1.37662,0.961532,0.576996,0.193904,-0.212734,-0.571269,-0.843131,0.224456,0.00784719,-0.269649,-0.544689,-0.898024,-1.31282,-1.63345,-1.8342,-1.68476,-1.35002,-1.01756,-0.671303,-0.33227,-0.0553514,0.00683601,-0.117828,-0.460184,-0.720129,-1.01698,-1.33615,-1.57334,-1.7203,-1.68276,-1.50979,-1.17588,-0.75682,-0.5444,-0.302007,0.0503889,0.233412,5
-0.409879,-0.385304,-0.255827,-0.0389317,0.203998,0.450613,0.675815,0.943667,1.2126,1.36964,1.42063,1.39237,1.31708,1.22226,1.08382,0.925697,0.744638,0.53751,0.308275,0.0244338,-0.284225,-0.398617,-0.412138,-0.350684,-0.211579,-0.0244372,0.181613,0.421311,0.654786,0.877208,1.12073,1.35205,1.39974,1.34593,1.34315,1.27339,1.32483,1.36661,1.27787,1.22855,1.28987,1.33818,1.22219,1.17363,0.893649,0.676024,0.458294,0.180397,-0.0575972,-0.272998,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,-1.10436,8
-0.944855,-0.870054,-0.654543,-0.407604,-0.391636,-0.0244843,0.332079,0.70897,0.992034,1.09475,1.2332,1.4033,1.46145,1.4931,1.3439,1.23835,1.11423,0.889998,0.694304,0.380209,0.113849,-0.263552,-0.577817,-0.926339,-1.073,-1.03936,-0.836476,-0.55981,-0.214968,0.1472,0.514352,0.876747,1.24713,1.48602,1.37555,1.38433,1.36355,1.45567,1.4063,1.5307,1.69536,1.60748,1.48302,1.0422,0.60648,0.255976,-0.141583,-0.466493,-0.742084,-0.956237,0.114641,0.19284,-0.0345068,-0.430141,-0.704825,-0.950574,-1.24983,-1.46421,-1.58663,-1.50198,-1.26416,-1.11037,-0.85856,-0.476742,-0.178842,0.119002,0.0124913,-0.219102,-0.555393,-0.94344,-1.19508,-1.45396,-1.56682,-1.47927,-1.35725,-1.09276,-0.875151,-0.55998,-0.266836,0.056545,6
-0.488101,-0.406091,-0.265993,-0.0366499,0.209349,0.464119,0.670604,0.875968,1.07002,1.25341,1.32842,1.42381,1.33149,1.19683,1.11337,0.942207,0.747387,0.528409,0.328037,0.0837212,-0.156342,-0.378715,-0.434707,-0.405412,-0.252881,-0.0306845,0.198599,0.435178,0.670486,0.901011,1.13159,1.38678,1.49876,1.37727,1.2983,1.28912,1.34292,1.39186,1.41823,1.44935,1.51418,1.41173,1.22799,1.01858,0.76989,0.531865,0.284566,0.0291467,-0.203504,-0.377918,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,-1.09025,8
-0.429557,-0.396572,-0.187971,0.0453604,0.217345,0.349356,0.605328,0.844106,1.11316,1.18777,1.31724,1.39366,1.3431,1.2275,1.09912,0.918469,0.762104,0.535521,0.498527,0.349082,0.134795,-0.175674,-0.424145,-0.485081,-0.402806,-0.188553,0.0243633,0.25814,0.517812,0.761008,1.02671,1.26857,1.4049,1.44299,1.28792,1.32892,1.343,1.3964,1.40431,1.41613,1.43182,1.45264,1.31409,1.14447,0.899082,0.65479,0.382752,0.0875258,-0.16807,-0.35331,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,-1.09927,8
-0.770416,-0.638576,-0.421802,-0.499737,-0.286931,0.0837645,0.419029,0.732067,0.993942,1.17572,1.20025,1.35944,1.36558,1.33137,1.27927,1.06769,0.874442,0.631618,0.418018,0.339506,0.0114582,-0.26788,-0.622628,-0.891287,-0.971531,-0.753097,-0.502768,-0.201059,0.150803,0.503819,0.865999,1.22573,1.5856,1.76521,1.55955,1.41205,1.33953,1.29017,1.29832,1.29594,1.48291,1.65083,1.76745,1.39827,1.01047,0.591784,0.242448,-0.158844,-0.538127,-0.822012,-0.326909,-0.350434,-0.495046,-0.612165,-0.781818,-0.951326,-1.25354,-1.44589,-1.38432,-1.3397,-1.17344,-0.934656,-0.774024,-0.735706,-0.506953,-0.433781,-0.53957,-0.762622,-0.897204,-0.985819,-1.21407,-1.23449,-1.2368,-1.23723,-1.29135,-1.2386,-1.14624,-0.947357,-0.618371,-0.523911,3
-0.774539,-0.718392,-0.449279,-0.241527,-0.0943609,0.212159,0.555172,0.748834,0.957784,1.09685,1.32383,1.51383,1.54194,1.51468,1.37885,1.22387,1.09502,0.913613,0.774196,0.55637,0.458446,0.101626,-0.271045,-0.57045,-0.620821,-0.759674,-0.790812,-0.554458,-0.304508,0.0331504,0.331992,0.636187,0.942285,1.30587,1.61584,1.5766,1.47255,1.47234,1.36364,1.38442,1.44507,1.49544,1.5077,1.28459,0.93045,0.513185,0.258444,-0.107535,-0.440191,-0.743612,-0.352906,-0.439346,-0.578411,-0.701273,-0.907897,-1.08726,-1.27536,-1.47784,-1.51862,-1.3668,-1.2158,-1.0011,-0.814906,-0.643294,-0.525504,-0.40856,-0.554458,-0.694721,-0.827305,-1.01935,-1.21969,-1.36578,-1.49271,-1.47217,-1.33267,-1.13172,-0.957916,-0.705429,-0.597009,-0.409828,3
-0.523892,-0.427744,-0.217587,0.000404055,0.255256,0.530854,0.740725,0.961032,1.18876,1.2903,1.31384,1.32647,1.3088,1.21918,1.11529,0.951833,0.808895,0.531298,0.348835,0.0957277,-0.0680514,-0.292609,-0.482337,-0.464604,-0.363507,-0.113255,0.0953471,0.355211,0.609905,0.864852,1.11999,1.34122,1.47286,1.39857,1.31007,1.28056,1.32542,1.3763,1.40482,1.43194,1.53504,1.45148,1.26204,1.00865,0.761027,0.513471,0.256493,0.00665323,-0.236494,-0.423112,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,8
-0.876721,-0.837135,-0.639798,-0.341988,-0.0438232,0.307892,0.55156,0.802861,1.08008,1.32008,1.55878,1.4886,1.40901,1.24925,1.10872,0.934991,0.692743,0.415643,0.25872,-0.0318114,-0.208142,-0.201278,-0.439858,-0.67678,-0.732638,-0.685064,-0.463704,-0.279621,0.00949029,0.351501,0.655583,1.02552,1.38753,1.4244,1.31227,1.1944,1.31813,1.53736,1.53321,1.63286,1.76262,1.75481,1.60262,1.2028,0.808601,0.472803,0.111029,-0.213586,-0.524532,-0.742283,-0.154947,-0.214296,-0.444414,-0.727194,-1.01518,-1.29548,-1.54946,-1.66656,-1.5057,-1.36907,-1.16063,-0.882164,-0.596011,-0.374651,-0.147314,-0.155006,-0.332402,-0.627964,-0.859206,-1.08293,-1.21276,-1.50254,-1.54465,-1.45858,-1.25139,-1.03897,-0.871395,-0.622106,-0.48258,-0.192166,5
-0.527181,-0.436375,-0.266632,-0.0389002,0.197528,0.462477,0.681717,0.951807,1.12572,1.27073,1.34373,1.40116,1.3278,1.28316,1.1238,0.973115,0.747097,0.488108,0.286723,0.0387582,-0.244608,-0.389412,-0.518305,-0.445763,-0.27451,-0.0671396,0.169826,0.40894,0.628614,0.868496,1.08024,1.29285,1.43111,1.40333,1.34401,1.36801,1.36261,1.41054,1.43725,1.46669,1.51033,1.44635,1.25346,1.02489,0.772957,0.531592,0.267743,0.0279382,-0.25021,-0.45735,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,-1.07649,8
-0.470858,-0.402183,-0.22222,0.0106566,0.262928,0.514325,0.728899,0.98983,1.12232,1.31026,1.43706,1.40614,1.37773,1.2904,1.15977,0.943446,0.658203,0.476245,0.218784,-0.0249372,-0.296412,-0.431713,-0.489816,-0.4012,-0.226809,-0.00759101,0.206546,0.447508,0.687541,0.900585,1.14136,1.29291,1.33247,1.34454,1.31419,1.37787,1.4074,1.40854,1.40805,1.43908,1.47367,1.35399,1.22101,0.987945,0.743677,0.488702,0.249952,-0.00851979,-0.241615,-0.425512,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,-1.08284,8
-0.413036,-0.339384,-0.171398,-0.0139895,0.215775,0.480009,0.698785,0.942602,1.11504,1.25442,1.34745,1.28989,1.28234,1.18778,1.07736,0.883769,0.618416,0.419172,0.233187,0.0242506,-0.0516109,-0.289801,-0.423111,-0.364867,-0.239394,-0.00668318,0.222139,0.471966,0.703852,0.953414,1.18339,1.32866,1.43218,1.27598,1.18551,1.23029,1.27404,1.34227,1.41017,1.42988,1.51832,1.53727,1.36872,1.10561,0.868096,0.605099,0.349026,0.0816992,-0.158112,-0.329632,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,-1.10489,8
-0.940274,-0.893484,-0.723559,-0.444891,-0.15266,0.183399,0.465738,0.862625,1.1211,1.32419,1.40272,1.45437,1.41066,1.40817,1.26336,1.14899,0.880038,0.583721,0.362208,0.132463,-0.147922,-0.504001,-0.763419,-0.94205,-1.03682,-0.94442,-0.72883,-0.457151,-0.13353,0.205609,0.554343,0.897214,1.25353,1.51798,1.45325,1.35203,1.37033,1.36346,1.40711,1.55056,1.4815,1.53237,1.55151,1.1256,0.756607,0.389334,0.00843954,-0.3153,-0.648635,-0.827563,0.0894041,0.0830667,-0.138801,-0.477407,-0.747961,-1.02604,-1.25904,-1.56331,-1.67913,-1.56943,-1.31507,-1.00436,-0.71888,-0.342427,-0.0446879,0.0590202,0.0101571,-0.166816,-0.390461,-0.799548,-1.14633,-1.45739,-1.56341,-1.61178,-1.4741,-1.17215,-0.8907,-0.594264,-0.258086,-8.92861e-05,6
-1.00643,-0.942691,-0.711981,-0.411719,-0.195331,0.159748,0.450996,0.795185,1.0712,1.32492,1.40459,1.56831,1.55444,1.3969,1.2696,1.07014,0.827352,0.497485,0.209212,-0.0959,-0.313295,-0.579696,-0.885311,-1.03512,-1.08706,-0.968727,-0.696103,-0.396299,-0.0682166,0.230764,0.578614,0.933922,1.22535,1.47578,1.57654,1.52905,1.47752,1.51088,1.44778,1.51939,1.61804,1.62541,1.53381,1.16129,0.812847,0.483301,0.0775673,-0.300666,-0.634697,-0.88252,0.0244884,0.0110814,-0.212994,-0.475368,-0.681141,-1.03087,-1.25828,-1.52124,-1.56387,-1.35071,-1.10573,-0.803771,-0.557915,-0.246031,-0.117406,-0.132415,-0.232075,-0.500398,-0.818734,-1.07049,-1.18804,-1.34508,-1.39656,-1.37506,-1.22328,-1.03617,-0.827977,-0.637076,-0.390168,-0.142893,7
