f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,class
273.916,274.123,274.423,275.3,276.016,276.95,278.367,278.848,279.943,280.803,281.341,281.936,282.021,282.246,282.382,282.347,282.492,283.447,284.87,286.499,287.351,287.235,285.374,283.76,282.663,283.105,284.992,288.635,292.917,296.442,300.214,303.938,308.448,315.311,325.657,338.293,357.128,380.109,403.73,426.934,451.42,476.303,499.817,519.68,531.874,538.188,541.333,542.284,543.847,544.123,544.489,544.195,544.227,543.816,543.415,542.736,542.832,542.147,541.526,541.057,539.127,536.199,529.668,520.565,506.664,488.54,470.756,451.913,433.01,413.724,395.556,378.868,361.456,345.464,332.15,319.648,308.753,299.384,293.605,289.86,287.39,285.48,284.621,283.547,283.544,284.156,284.211,284.32,284.382,284.624,284.716,284.707,284.629,283.875,283.525,282.737,282.271,282.364,282.355,282.086,281.778,281.102,279.918,278.072,275.059,272.338,268.175,264.576,261.25,259.681,259.377,260.453,261.617,261.966,261.36,260.953,260.891,261.095,261.676,262.584,263.458,264.534,265.636,266.174,266.578,266.757,266.799,266.52,266.276,265.986,265.394,264.977,264.591,264.552,264.498,264.448,264.615,264.746,265.252,265.548,265.887,266.234,266.513,266.845,267.305,267.289,267.528,267.562,267.873,268.328,1
818.999,819.121,819.26,819.344,819.418,817.423,814.839,814.832,809.115,809.12,806.819,806.299,809.693,819.76,835.301,853.497,889.714,889.714,903.428,913.014,917.658,918.196,914.935,914.937,910.223,905.537,905.537,906.726,914.084,917.357,917.289,918.081,918.081,918.594,921.352,931.419,931.419,941.163,981.127,981.127,893.081,1083.76,1113.65,1113.65,1172.79,1172.79,1223.66,1250.37,1274.8,1296.75,1296.75,1334.61,1348.55,1359.31,1359.29,1366.27,1369.12,1370.25,1370.3,1370.3,1370.33,1370.26,1370.29,1369.81,1369.55,1369.35,1369.41,1368.67,1367.48,1353.15,1335.42,1335.46,1275.23,1275.21,1237.22,1155.65,1115.22,1115.22,1039.46,1007.33,1007.36,978.645,942.931,942.925,933.166,923.245,923.243,922.063,924.303,926.447,926.425,930.788,941.963,944.632,944.632,945.095,943.683,942.966,947.319,951.194,954.76,954.76,951.253,951.261,938.496,898.229,876.054,876.048,832.576,816.374,816.365,805.458,801.008,806.099,809.218,809.151,809.155,808.424,807.956,807.691,808.083,808.088,809.342,812.985,812.971,814.527,815.505,816.293,816.493,816.756,816.955,816.981,817.045,816.703,816.703,816.194,815.218,815.221,814.683,814.36,814.37,813.894,812.633,812.63,812.15,811.239,811.245,810.849,810.319,810.327,1
911.173,911.128,911.113,911.161,911.199,911.322,911.424,911.608,911.794,912.047,912.406,912.69,913.018,913.27,913.495,913.79,914.537,918.529,929.303,949.451,977.754,1013.72,1053.38,1094.02,1132.6,1167.82,1199.57,1228.92,1255.75,1281.01,1304.39,1326.21,1345.54,1362.55,1376.59,1387.03,1394.75,1399.92,1402.63,1401.95,1400.97,1400.71,1399.85,1399.83,1400.44,1401.07,1401.53,1401.72,1401.45,1400.09,1396.88,1388.82,1374.54,1353.41,1326.23,1295.63,1264.78,1235.05,1209.18,1189.28,1173.32,1157.08,1140.5,1120.06,1100.07,1078.96,1054.58,1029.83,1005.05,980.311,956.607,935.99,919.239,907.578,903.783,906.754,913.363,918.995,922.278,923.523,923.632,923.618,924.071,924.664,925.07,924.849,924.32,923.842,923.433,923.273,923.124,923.014,922.828,922.776,922.758,922.757,922.934,923.309,923.744,924.636,925.526,926.593,927.511,928.473,929.625,930.813,931.762,932.81,934.002,935.415,937.121,938.905,940.81,942.708,944.422,946.221,947.822,949.547,950.83,952.043,953.459,954.397,955.563,956.983,958.281,959.761,961.159,962.211,963.091,963.339,963.231,962.673,961.864,960.498,959.033,957.434,955.481,953.576,951.697,949.85,948.168,946.727,945.778,944.979,944.247,943.682,943.184,942.719,942.404,942.126,1
907.368,907.451,907.563,907.652,907.786,907.981,908.196,908.409,908.698,910.032,915.818,930.897,956.603,990.1,1030.22,1072.45,1113.32,1150.53,1184.7,1215.39,1243.64,1269.01,1292.34,1315.35,1337.62,1355.68,1371.17,1382.59,1391.63,1397.93,1401.49,1402.14,1402.45,1402.78,1403.26,1403.39,1403.59,1404.1,1404.08,1403.17,1401.49,1396.24,1384.57,1364.83,1338.65,1307.92,1275.22,1244.51,1215.96,1191.81,1171.95,1155.5,1140.36,1122.08,1102.72,1080.77,1057.02,1031.56,1006.35,980.596,955.902,933.331,914.641,901.994,899.871,903.288,909.203,914.245,916.497,917.392,917.84,918.444,919.126,919.865,920.719,921.146,921.314,921.159,920.917,920.479,920.084,919.731,919.245,918.808,918.449,917.986,917.45,917.097,916.715,916.368,916.201,916.212,916.226,916.342,916.428,916.512,916.597,916.658,916.724,916.79,916.846,917.09,917.349,917.526,917.722,917.847,918.014,918.014,918.01,918.004,917.985,917.968,917.95,917.892,917.798,917.786,917.771,917.612,917.538,917.482,917.395,917.398,917.411,917.51,917.637,917.849,918.107,918.348,918.623,918.893,919.32,919.99,920.69,921.751,923.094,924.927,927.154,929.295,930.592,930.962,930.901,930.548,929.939,929.519,929.23,928.949,928.658,928.318,927.868,927.479,1
933.212,933.481,933.703,934.011,934.183,934.38,934.55,934.679,934.757,934.819,934.864,934.873,934.88,934.874,935.054,937.457,946.271,965.406,993.642,1028.71,1067.61,1105.52,1139.42,1167.99,1192.56,1214.57,1235.05,1255.09,1275.42,1296.53,1316.72,1334.72,1351.18,1364.68,1374.45,1381.17,1383.76,1383.98,1382.7,1382.19,1381.85,1381.77,1381.63,1381.74,1381.34,1381.04,1380.17,1377.23,1369.49,1354.11,1331.67,1304.06,1274.71,1245.6,1219.79,1197.74,1182.03,1167.34,1152.82,1134.31,1114.65,1091.11,1064.57,1036.85,1008.03,977.589,947.736,920.265,901.539,896.266,898.122,904.829,913.273,918.634,921.969,923.827,924.849,925.144,925.726,926.287,926.536,926.286,925.257,923.803,922.411,921.471,921.194,921.429,922,922.582,922.994,923.41,923.725,924.019,924.122,924.19,924.311,924.615,924.976,925.253,925.451,925.5,925.476,925.32,925.107,924.882,924.572,924.45,924.316,924.267,924.228,924.191,924.195,924.259,924.281,924.307,924.318,924.321,924.307,924.252,924.233,924.184,924.135,924.108,924.055,924.038,923.994,924.007,923.983,923.949,923.947,924.006,924.042,924.036,924.044,923.979,923.903,923.876,923.824,923.811,923.775,923.807,923.877,923.993,924.056,924.108,924.135,924.19,924.199,924.199,1
911.249,911.242,911.225,911.233,911.251,911.248,911.242,911.195,911.147,911.044,910.987,910.912,910.843,910.855,911.211,913.608,919.452,931.24,950.845,977.251,1010.46,1049.55,1091.46,1133.14,1171.68,1207.22,1238.85,1267.35,1291.79,1315.87,1338.39,1356.64,1372.25,1383.21,1390.17,1393.36,1392.29,1391.4,1390.5,1389.96,1389.61,1389.63,1389.61,1388.99,1388.68,1387.25,1383.48,1374.42,1359.73,1338.89,1315,1289.31,1263.52,1240.61,1217.36,1188.62,1157.87,1124.91,1088.99,1053.84,1020.66,989.678,962.042,938.508,917.734,901.441,890.475,888.05,890.74,896.397,901.608,904.607,905.645,905.997,906.352,906.798,907.218,907.502,907.647,907.759,907.792,907.908,907.97,907.858,907.46,906.993,906.53,906.175,905.964,905.915,905.881,905.879,905.854,905.746,905.654,905.589,905.585,905.57,905.561,905.522,905.299,905.006,904.586,904.224,903.872,903.703,903.494,903.365,903.251,903.213,903.229,903.2,903.181,903.148,903.135,903.091,903.028,902.961,902.911,902.879,902.701,902.701,902.686,902.684,902.663,902.672,902.679,902.724,902.836,902.986,903.085,903.196,903.304,903.349,903.376,903.4,903.39,903.388,903.38,903.385,903.403,903.441,903.457,903.48,903.496,903.478,903.447,903.449,903.411,903.349,1
328.199,328.782,328.92,329.026,329.506,329.747,329.608,329.741,329.838,329.638,329.625,329.354,329.488,329.483,329.476,328.926,329.208,328.833,329.04,328.837,328.932,328.643,329.044,328.823,328.768,328.744,328.709,328.71,328.455,328.568,328.364,328.169,328.22,328.188,328.132,328.131,327.876,327.791,327.775,327.973,327.804,327.647,327.748,327.83,327.702,327.677,327.589,327.561,327.614,327.594,327.613,327.818,328.328,330.342,335.305,344.948,360.415,379.01,401.858,420.939,433.295,445.438,455.091,465.519,477.962,492.582,507.333,520.185,529.201,535.768,536.473,536.627,537.064,536.743,537.06,536.614,536.751,536.658,536.854,536.403,536.396,536.42,536.119,535.932,535.451,534.89,533.787,531.662,529.581,525.631,519.385,509.761,500.089,489.326,478.27,467.592,457.506,447.755,437.242,425.337,411.453,398.09,383.824,370.473,358.394,347.719,338.988,330.672,321.847,315.297,311.449,309.307,309.504,310.598,312.344,314.636,315.992,317.293,318.045,318.805,319.476,320.409,321.326,322.123,322.533,323.482,323.713,324.111,324.447,324.568,324.98,325.309,325.456,325.226,325.629,325.395,325.014,325.011,324.858,324.541,324.874,324.781,324.966,325.338,325.799,325.951,326.067,326.289,326.682,326.603,1
812.845,813.292,813.61,814.05,814.396,814.791,815.323,816.561,819.604,825.255,834.808,848.142,865.418,886.195,905.935,923.993,936.451,942.401,943.268,940.903,933.493,923.159,912.294,902.652,894.089,890.664,889.111,889.641,892.119,894.612,895.677,894.823,895.398,898.938,905.065,916.8,935.093,960.713,994.274,1030.39,1065.31,1096.39,1126.16,1152.48,1178.54,1207.25,1234.89,1259.89,1282.11,1302.24,1319.47,1332.86,1342.09,1346.66,1347.9,1347.56,1347.68,1347.39,1347.43,1347.56,1347.29,1346.32,1344.1,1340.57,1334.27,1323.48,1307.35,1286.4,1260.82,1232.71,1203.82,1174.82,1145.46,1117.47,1090.73,1063.33,1035.43,1008.09,983.377,962.437,946.057,934.091,925.175,917.862,912.855,909.804,908.045,907.365,907.661,908.201,907.666,906.755,907.017,909.159,912.586,916.732,918.216,918.065,917.337,917.019,917.189,917.738,918.726,920.412,924.59,929.65,935.293,938.99,939.514,936.373,929.015,915.697,898.057,877.685,852.975,833.094,816.523,803.155,794.809,792.535,795.522,800.948,800.278,796.834,793.235,792.112,792.734,795.564,798.355,799.917,800.155,799.94,799.822,799.723,799.8,799.83,799.614,799.14,798.552,798.096,797.677,797.286,796.755,796.164,795.656,795.135,794.728,794.534,794.351,794.35,1
293.943,292.942,292.081,291.779,291.068,290.785,290.319,290.084,289.785,289.356,289.558,289.213,289.177,289.357,289.251,289.225,289.165,289.266,289.335,289.477,289.444,289.503,289.606,289.653,289.717,289.733,289.64,289.482,289.369,289.54,289.285,289.145,288.603,288.446,288.462,289.743,295.956,307.544,331.704,355.025,383.165,408.522,428.9,444.278,457.966,471.409,484.874,498.053,510.399,520.593,528.28,533.939,535.087,535.562,536.416,535.715,535.993,536.485,536.775,536.268,537.05,537.902,537.998,537.029,535.643,530.001,519.962,506.99,491.242,474.214,456.898,441.717,428.289,417.61,408.075,399.44,387.475,376.421,365.791,353.281,339.823,328.271,318.664,308.576,299.938,292.696,286.971,283.345,281.101,280.879,281.401,283.757,286.084,288.14,290.731,292.193,293.62,294.363,294.505,294.519,293.729,292.933,291.926,291.048,290.175,290.105,289.825,289.786,289.462,288.895,289.142,288.819,288.604,288.283,288.523,288.429,288.551,288.813,288.81,289.081,289.201,289.429,289.137,289.242,289.45,289.505,289.554,289.554,290.127,290.333,290.749,291.124,291.64,292.281,292.394,292.405,292.583,292.53,292.287,292.086,291.646,291.397,290.981,290.348,289.889,289.571,289.306,289.018,288.748,288.055,1
810.051,810.063,810.072,810.23,810.84,813.099,818.123,827.815,842.531,862.112,882.836,902.652,918.822,930.667,937.449,938.55,936.635,931.452,924.34,915.234,904.089,890.757,878.823,871.466,872.082,880.682,894.06,907.196,914.057,916.849,916.207,912.773,908.316,905.597,903.284,902.727,904.861,907.115,909.153,910.813,910.689,911.336,913.442,918.109,925.175,933.42,945.039,964.185,992.29,1024.6,1057.68,1088.15,1115.68,1142.84,1170.48,1199.88,1227.72,1255.96,1282.83,1306.57,1326.99,1340.12,1349.41,1354.61,1356.2,1356.25,1355.66,1355.25,1355.09,1355.15,1355.07,1355.14,1355.28,1355.45,1355.3,1354.34,1351.4,1344.94,1333.2,1314.87,1290.84,1260.42,1227.02,1190.69,1154.04,1115.68,1077.76,1041.07,1009.63,982.084,961.304,947.524,938.132,931.021,926.223,923.135,921.072,921.066,922.159,922.329,923.167,923.402,923.154,926.16,929.362,931.166,932.609,935.434,938.699,942.293,945.301,946.447,944.856,940.43,932.27,920.203,905.631,886.389,867.103,850.662,836.768,825.841,816.67,811.062,810.082,811.578,812.127,810.531,808.799,807.86,807.583,808.105,809.502,810.723,811.363,811.338,811.109,811.009,811.102,811.425,811.708,811.71,811.496,811.233,810.838,810.616,810.4,810.315,810.154,810.022,1
821.718,821.55,821.326,821.116,820.882,820.667,820.296,820.607,822.259,827.498,837.808,853.39,872.723,892.988,911.066,926.025,935.726,940.505,941.144,938.653,933.674,927.973,921.477,915.08,911.45,908.572,906.898,907.966,911.284,914.441,914.803,917.512,921.944,923.843,924.06,926.34,930.45,937.832,951.105,975.702,1003.67,1037.78,1071.9,1104.81,1133.95,1161.86,1188.14,1213.88,1240.3,1266.24,1288.61,1308.28,1325.34,1338.27,1347.08,1354.03,1356.61,1356.53,1356.4,1355.76,1355.65,1355.61,1355.62,1355.41,1355.16,1355.32,1355.14,1354.48,1352.88,1349.76,1341.35,1327.44,1306.33,1277.07,1242.97,1206.78,1168.49,1129.41,1092.18,1055.81,1022.83,996.753,977.412,963.65,952.762,944.275,938.431,934.54,931.872,929.369,926.956,925.791,925.478,925.574,927.475,928.464,930.785,932.958,934.313,935.736,938.589,943.113,948.773,951.439,951.086,943.088,927.683,906.739,884.485,860.696,838.933,823.56,814.949,812.533,813.59,814.78,812.293,810.013,809.452,809.481,809.745,810.416,810.826,810.91,810.778,810.716,810.946,811.623,812.416,813.281,813.964,814.51,814.943,815.464,816.135,816.662,817.095,817.62,817.62,817.622,817.516,817.118,816.613,816.072,815.701,815.444,815.278,815.121,815.043,814.889,1
941.82,941.492,941.083,940.548,940.015,939.413,938.731,938.408,937.981,937.677,937.355,937.188,936.886,936.671,936.306,936.196,936.234,937.961,945.278,962.21,988.581,1021.38,1058.83,1096.43,1130.58,1160.24,1185.45,1208.46,1230.63,1251.97,1273.34,1294.58,1317.91,1338.74,1357.73,1375.43,1391.75,1404.35,1413.67,1417.77,1417.71,1417.54,1417.35,1416.98,1417.48,1418.3,1418.32,1418.4,1418.11,1418.12,1417.88,1415.78,1408.69,1394.09,1371.79,1343.86,1313.38,1281.03,1250.32,1222.17,1197.59,1179.9,1162.41,1143.97,1122.55,1099.11,1074.16,1046.24,1018.07,988.329,958.1,931.602,914.884,909.324,910.059,916.285,923.951,929.563,933.059,935.851,938.462,941.138,943.557,945.39,946.661,948.04,949.846,951.328,951.876,951.935,951.385,950.554,949.949,949.869,950.012,950.413,950.818,951.144,951.552,951.806,952.155,952.406,952.595,952.612,952.607,952.615,952.631,952.648,952.666,952.534,952.352,952.022,951.626,951.358,950.978,950.628,950.36,950.142,949.991,949.872,949.737,949.663,949.596,949.473,949.343,949.187,949.013,948.874,948.777,948.628,948.491,948.225,948.086,947.784,947.57,947.546,947.544,947.519,947.597,947.676,947.638,947.587,947.541,947.484,947.431,947.31,947.268,947.153,947.16,947.108,1
832.577,832.4,832.064,832.004,831.978,831.931,831.893,831.841,831.793,831.755,831.727,831.843,832.69,835.545,841.27,850.263,862.843,878.948,898.245,917.737,933.345,943.863,949.782,951.994,950.843,947.083,941.432,934.379,927.153,924.292,924.818,929.001,934.863,936.765,934.135,932.596,934.935,937.839,943.619,952.389,965.404,893.19,891.38,889.036,885.923,1130.54,1161.87,1187.87,1212.18,1233.12,1257.1,1279.51,1299.43,1316.99,1332.89,1346.1,1355.15,1359.18,1360.96,1361.62,1362.37,1363.07,1363.25,1363.36,1363.4,1363.64,1363.69,1363.66,1363.08,1361.69,1357.23,1346.39,1325.99,1296.86,1261.36,1224.29,1185.77,1150.57,1117.13,1084.64,1054.11,1024.67,997.563,976.714,962.26,951.374,943.793,939.035,936.235,934.938,935.617,937.954,939.674,942.531,945.929,949.931,954.262,956.762,960.346,966.654,972.492,977.101,977.755,971.042,957.284,937.486,912.151,884.385,858.176,836.189,821.55,815.605,816.531,819.135,818.615,818.391,818.758,819.812,821.069,822.145,822.85,823.358,823.886,824.552,825.137,826.136,827.306,828.997,830.608,831.926,832.715,833.261,833.985,834.463,834.86,835.518,836.311,836.754,836.801,836.544,836.263,836.034,835.966,835.922,835.861,835.68,835.476,835.032,834.748,834.276,1
256.684,256.667,256.431,256.526,256.211,256.164,256.075,256.02,256.061,256.259,256.165,256.195,256.09,256.201,256.086,256.03,256.112,256.125,256.106,256.155,256.203,256.256,256.319,256.448,256.489,257.061,257.168,257.338,259.286,262.024,266.008,269.705,272.583,274.013,272.804,271.834,270.876,271.552,273.396,276.706,280.243,283.342,287.675,293.631,301.347,308.476,313.029,349.359,345.979,363.556,386.126,413.448,441.539,465.57,487.554,502.546,510.904,515.231,517.504,517.608,517.636,518.5,518.746,519.417,518.489,518.204,516.77,516.038,515.196,513.932,512.34,509.851,506.148,498.817,488.237,475.999,459.624,442.492,424.621,405.754,388.006,369.898,354.697,340.356,325.707,315.853,304.394,294.163,286.926,280.566,277.957,274.986,273.108,272.086,270.832,270.651,269.918,269.732,268.939,269.282,269.425,268.595,267.728,268.225,268.5,268.13,267.458,265.97,264.292,261.918,259.328,257.135,255.113,253.975,253.445,253.099,253.011,253.007,252.913,252.883,252.952,253.318,253.55,253.956,254.369,254.387,254.336,254.404,254.275,254.314,254.307,254.246,254.25,254.227,254.24,254.21,254.221,254.081,254.137,254.25,254.177,254.219,254.137,254.157,254.101,254.101,254.152,254.184,254.361,254.302,1
826.479,826.485,826.495,826.643,826.779,827.074,827.419,827.795,828.189,828.702,829.137,829.526,829.897,830.2,830.64,831.241,831.772,833.214,836.503,844.098,858.335,878.082,899.043,917.999,932.064,939.802,941.578,937.893,931.435,924.992,920.054,917.604,916.651,919.717,926.43,927.778,925.332,924.67,925.268,926.24,928.193,934.023,882.478,881.258,879.63,877.577,876.233,873.842,871.905,1165.95,1192.54,1220.18,1248.91,1275.54,1298.37,1318.56,1318.56,1347.46,1354.44,1358.27,1359.99,1360.72,1360.74,1360.57,1360.75,1360.52,1360.24,1359.71,1359.41,1359.1,1358.95,1358.77,1358.89,1358.74,1358.87,1358.82,1358.44,1356.89,1352.6,1340.81,1319.98,1290.53,1255.76,1218.79,1181.24,884.664,889.601,894.544,898.586,1014.23,988.885,969.019,954.113,941.759,933.513,928.499,926.77,927.249,929.37,933.157,936.672,938.583,942.318,945.87,948.553,950.305,951.986,953.316,958.425,967.187,974.735,981.53,983.555,977.524,964.652,944.758,920.38,894.372,869.398,849.319,836.369,830.831,830.376,828.385,826.213,826.09,827.914,830.265,831.193,831.163,830.894,830.78,831.225,832.253,833.36,834.644,836.339,838.405,841.135,843.292,844.72,845.765,846.299,846.482,846.603,846.54,846.527,846.592,846.697,846.788,1
917.192,917.316,917.423,917.448,917.47,917.577,917.649,917.748,917.833,917.895,917.953,917.996,918.065,918.146,918.186,918.273,918.775,922.824,934.784,956.93,984.732,1016.59,1050.55,1084.62,1116.68,1145.51,1172.33,1197.5,1220.3,1242.19,1263.1,1285.58,1307.19,1327.11,1345.32,1361.73,1375.07,1384,1388.75,1389.91,1389.37,1388.28,1387.51,1387.38,1388.04,1388.21,1388.29,1387.99,1386.23,1380.93,1369.91,1351.81,1328.64,1302.5,1274.76,1248.22,1223.79,1202.34,1186.51,1169.25,1151.95,1132.24,1110.81,1089.64,1067.26,1042.2,1016.34,989.415,961.875,936.122,912.363,896.101,890.534,891.558,896.862,903.491,908.147,911.034,912.652,913.999,915.306,916.883,917.866,918.316,918.143,917.397,916.434,915.603,915.071,914.916,914.893,914.947,915.008,915.035,915.059,915.164,915.242,915.297,915.291,915.035,914.758,914.387,914.065,913.929,913.92,913.894,913.887,913.811,913.686,913.555,913.402,913.32,913.296,913.3,913.321,913.342,913.416,913.505,913.593,913.627,913.7,913.684,913.634,913.664,913.641,913.651,913.622,913.612,913.564,913.547,913.501,913.425,913.338,913.196,913.044,912.97,912.882,912.849,912.812,912.78,912.774,912.766,912.77,912.76,912.772,912.782,912.772,912.747,912.726,912.716,1
244.604,244.175,244.011,244.191,244.624,245.481,246.921,248.977,250.785,252.855,254.51,255.621,256.472,256.804,257.222,257.468,257.717,257.814,257.711,257.656,257.488,257.293,257.124,257.088,257.157,256.984,257.255,257.599,258.726,259.052,258.887,258.002,255.38,252.151,250.15,249.527,251.324,253.603,255.835,257.689,258.24,259.255,260.575,261.951,263.205,264.815,267.489,272.099,280.469,292.175,306.927,324.365,342.615,360.844,379.797,402.154,425.861,447.905,466.568,479.637,486.599,488.869,490.293,491.709,492.999,494.059,494.935,495.401,494.989,492.758,487.661,478.974,466.886,450.134,431.72,411.242,390.128,368.518,349.779,331.491,312.688,295.367,281.019,271.458,264.373,259.771,257.002,255.042,254.516,253.412,252.314,252.186,251.697,251.752,251.809,252.755,253.478,253.959,253.846,253.588,252.672,251.066,249.52,246.244,242.712,239.615,235.883,232.971,230.595,228.923,228.038,228.344,228.918,230.134,231.853,233.299,234.023,234.438,234.94,235.766,236.727,237.909,239.013,239.96,240.846,241.163,241.257,241.336,241.508,241.179,240.307,239.522,238.464,237.921,237.109,236.996,236.754,236.869,237.107,237.908,238.817,239.575,240.559,242.079,243.604,244.839,246.869,249.426,251.772,254.751,1
803.27,803.28,803.284,803.252,803.224,803.031,802.756,802.751,801.83,803.41,806.294,810.689,818.129,830.867,848.716,868.009,886.134,886.13,909.676,912.139,912.769,912.083,908.967,908.976,898.833,899.84,899.833,911.421,912.883,912.893,916.895,918.972,921.863,928.158,937.97,937.97,883.607,882.407,880.361,877.965,878.726,1121.58,1177.99,1204.93,1232.71,1261.61,1261.61,1306.3,1306.3,1336.41,1336.41,1354.92,1360.04,1362.86,1364.71,1364.71,1366.16,1366.79,1367.26,1367.44,1367.46,1367.67,1367.75,1367.69,1367.7,1367.69,1366.53,1363.95,1357.71,1357.72,1324.57,1295.23,1260.99,1224.18,1186.83,1186.86,1108.7,1071.18,1071.2,1004.07,977.73,977.706,944.784,944.783,925.99,921.652,919.382,918.853,919.669,919.67,924.223,927.633,932.375,932.367,940.939,940.94,942.2,942.2,944.623,949.035,953.1,953.898,949.491,937.435,918.126,918.127,895.741,848.205,827.523,811.521,801.456,797.435,798.06,801.481,803.224,803.222,798.131,796.881,796.275,796.143,796.859,798.229,799.466,799.862,800.203,801.091,802.211,802.236,803.336,804.333,805.699,805.768,805.734,805.418,805.115,804.908,804.78,804.708,804.624,804.616,804.615,804.625,804.646,804.735,804.741,804.854,804.953,805.063,805.056,805.058,1
839.299,839.148,838.993,838.773,838.522,838.267,838.052,837.773,837.57,837.256,836.217,834.775,833.685,834.544,839.998,852.969,871.02,891.025,908.091,920.034,925.533,926.243,923.475,918.563,913.682,909.401,909.895,913.878,920.829,929.06,934.519,935.504,931.72,929.503,934.521,944.614,955.927,973.156,901.823,899.588,897.32,895.479,895.602,890.671,1194.52,1222.73,1248.53,1272.37,1296.05,1316.91,1335.41,1351.76,1364.48,1372.91,1377.06,1378.15,1378.41,1378.92,1379.24,1379.4,1379.56,1379.47,1379.41,1379.3,1379.12,1379.08,1379.18,1379.5,1379.46,1379.18,1379.01,1378.31,1378.31,1370.24,1357.68,1336.28,1305.35,1268.39,1230.14,1192.06,1154.4,1118.01,1083.28,1051.26,1051.27,995.512,974.575,960.589,950.502,943.514,939.687,937.546,936.385,936.623,937.634,938.198,940.091,944.952,948.266,950.736,953.098,953.411,953.25,954.801,958.045,962.323,966.749,970.512,970.516,970.833,965.093,954.175,937.887,918.296,896.245,872.58,849.754,830.804,818.884,814.107,814.122,816.524,817.507,816.033,814.916,814.924,815.598,816.421,816.68,816.748,817.003,817.699,819.098,820.313,820.931,820.91,820.891,820.881,820.852,820.841,820.873,821.034,821.095,821.28,821.455,821.696,822.203,822.978,823.914,825.056,1
823.99,824.411,824.748,824.859,824.949,824.828,824.03,821.494,817.645,816.217,818.648,825.247,837.362,853.221,871.145,904.205,904.205,920.941,920.941,922.664,921.787,918.656,914.719,910.312,903.57,903.559,903.535,904.682,907.839,911.693,913.232,915.899,915.889,917.306,918.478,922.65,930.399,941.493,957.802,884.781,884.705,882.674,881.224,877.857,1165.83,1195.42,1223.22,1248.54,1296.04,1296.04,1313.34,1327.86,1339.58,1348.11,1356.48,1356.48,1357.57,1358.37,1358.83,1359.44,1359.98,1360.77,1360.81,1360.82,1361.01,1361.21,1361.26,1361.41,1359.61,1359.68,1354.52,1324.56,1324.54,1296.31,1225.78,1225.78,1188.42,1149.8,1111.99,1075.75,1040.82,982.94,982.94,961.676,947.077,936.812,930.282,926.071,923.601,922.542,922.632,927.375,927.373,930.326,932.435,936.436,940.809,942.55,942.323,941.654,941.758,946.318,948.015,948.015,947.622,925.329,925.329,906.883,868.665,868.665,849.946,822.755,817.145,817.145,814.881,814.875,814.801,814.352,814.845,814.841,815.417,814.196,814.083,814.097,814.672,815.593,816.741,818.13,819.284,819.403,819.396,819.136,818.664,818.106,816.673,816.152,816.148,815.782,815.596,815.524,815.518,815.446,815.236,815.188,814.899,814.766,814.757,814.426,812.995,812.99,1
929.918,929.887,929.878,929.812,929.734,929.661,929.595,929.497,929.409,929.295,929.199,929.291,931.631,940.486,957.829,981.795,1011.84,1048.25,1085.94,1121.63,1153.49,1182.32,1208.95,1233.18,1255.77,1276.83,1299.23,1319.32,1336,1350.37,1361.99,1370.73,1376.16,1380.51,1382.63,1382.03,1382.41,1382.67,1383.39,1384.02,1384.31,1384.2,1383.51,1382.38,1379.16,1371.2,1356.79,1336.32,1310.48,1279.83,1247.52,1215.2,1185.75,1161.56,1141.61,1123.81,1105.47,1085.38,1065.24,1044.67,1023.27,1000.07,974.762,946.679,919.777,898.123,892.855,894.937,903.023,912.696,919.305,923.181,924.952,925.944,926.555,927.673,928.722,929.065,928.649,927.431,926.182,925.469,925.464,925.693,926.189,926.409,926.497,926.496,926.437,926.36,926.3,926.212,926.152,926.197,926.26,926.286,926.249,926.071,925.742,925.387,924.973,924.576,924.061,923.726,923.41,923.182,923.064,923.048,922.965,922.92,922.906,922.887,922.899,922.914,922.939,922.909,922.724,922.466,922.183,921.987,921.557,921.18,920.875,920.615,920.425,920.33,920.242,920.199,920.173,920.132,920.053,919.993,919.957,919.989,920.006,920.128,920.206,920.366,920.423,920.518,920.669,920.826,921.039,921.133,921.22,921.353,921.449,921.612,921.792,922.055,1
