f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.826917,-0.732657,-0.586405,-0.36117,-0.0644637,0.272539,0.578967,0.849066,1.14384,1.44555,1.5764,1.50933,1.53491,1.58864,1.45505,1.20707,0.93386,0.720778,0.430577,0.155215,-0.146553,-0.417255,-0.652541,-0.798774,-0.786987,-0.646437,-0.401667,-0.104047,0.1647,0.447207,0.73284,1.0044,1.3041,1.57,1.6071,1.55593,1.50275,1.50275,1.52048,1.55026,1.59467,1.39603,1.11112,0.817999,0.548266,0.259381,-0.035133,-0.312231,-0.568331,-0.769078,-0.496914,-0.607074,-0.712427,-0.88821,-1.05162,-1.19877,-1.32746,-1.34966,-1.24226,-1.10743,-0.979437,-0.825967,-0.743329,-0.630977,-0.562283,-0.623685,-0.698593,-0.773683,-0.909756,-1.05795,-1.19917,-1.32179,-1.356,-1.29899,-1.15338,-0.978432,-0.797386,-0.617216,-0.454901,-0.41636,5
-0.831697,-0.719179,-0.609619,-0.326073,-0.0357002,0.311463,0.645427,0.923208,1.11841,1.35255,1.53864,1.55685,1.55609,1.44003,1.26607,1.04435,0.840931,0.551089,0.293207,0.0237449,-0.266577,-0.522234,-0.720848,-0.782594,-0.675259,-0.431714,-0.266173,0.0416719,0.338543,0.638474,0.910793,1.21247,1.46759,1.62942,1.60818,1.56494,1.55761,1.61273,1.68302,1.7255,1.52828,1.28276,1.01052,0.771296,0.499027,0.178717,-0.122807,-0.410854,-0.661605,-0.784616,-0.62919,-0.750027,-0.809016,-0.977465,-1.10404,-1.2181,-1.26566,-1.24601,-1.14467,-0.99208,-0.898626,-0.761253,-0.7565,-0.707345,-0.717864,-0.619303,-0.617483,-0.720494,-0.845882,-0.991347,-1.10996,-1.23373,-1.32273,-1.27263,-1.15016,-0.986239,-0.840168,-0.716752,-0.596446,-0.554877,4
-0.834194,-0.713399,-0.594519,-0.362998,-0.0687896,0.206961,0.478529,0.807037,1.06608,1.34833,1.48875,1.53408,1.51235,1.51095,1.35113,1.06842,0.822715,0.529184,0.230466,-0.0224808,-0.321152,-0.512299,-0.692464,-0.76368,-0.763002,-0.59251,-0.350194,-0.0604251,0.234087,0.522969,0.815542,1.09786,1.40253,1.62567,1.6745,1.5245,1.51959,1.54015,1.59319,1.67964,1.73969,1.51936,1.20884,0.898556,0.648904,0.362149,0.0525901,-0.2676,-0.515593,-0.736203,-0.598421,-0.68917,-0.772068,-0.925527,-1.04899,-1.17581,-1.24347,-1.25366,-1.14658,-1.031,-0.91513,-0.862302,-0.79896,-0.716483,-0.625828,-0.571996,-0.623842,-0.71452,-0.833236,-0.978822,-1.10315,-1.24527,-1.3332,-1.27211,-1.13861,-1.03859,-0.880036,-0.726109,-0.619917,-0.560967,4
-0.776462,-0.698474,-0.502711,-0.22896,0.0512911,0.306871,0.615534,0.876146,1.10269,1.35899,1.48744,1.508,1.47628,1.4522,1.31181,1.07919,0.838356,0.612205,0.358896,0.0882976,-0.183945,-0.459184,-0.660664,-0.771057,-0.720482,-0.528596,-0.281259,-0.0148312,0.27944,0.563842,0.847363,1.13558,1.43771,1.58632,1.47726,1.4332,1.54481,1.48,1.60825,1.70419,1.70321,1.42576,1.17142,0.893964,0.599086,0.313803,0.041266,-0.24625,-0.51722,-0.707461,-0.594053,-0.664365,-0.70566,-0.818226,-0.909999,-1.03351,-1.16485,-1.24643,-1.27062,-1.29845,-1.18992,-1.06666,-0.917459,-0.812646,-0.752339,-0.680734,-0.661193,-0.688272,-0.775267,-0.899817,-1.02519,-1.1555,-1.25165,-1.29106,-1.23237,-1.1143,-1.01473,-0.880315,-0.725475,-0.632058,4
-0.555009,-0.523864,-0.361938,-0.130093,0.105729,0.364903,0.604343,0.845174,1.07371,1.26005,1.4887,1.49323,1.43803,1.51874,1.45635,1.23523,1.06966,0.877524,0.649332,0.401428,0.145175,-0.0972096,-0.316056,-0.481658,-0.573607,-0.480232,-0.294466,-0.0804778,0.166742,0.420908,0.670435,0.903961,1.16427,1.39316,1.57323,1.59364,1.50876,1.44012,1.49334,1.52581,1.58007,1.35895,1.11499,0.866741,0.628924,0.387166,0.137522,-0.0891278,-0.312752,-0.488487,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,8
-0.63123,-0.531882,-0.32194,-0.0664435,0.198844,0.472049,0.749433,0.931888,1.12819,1.3719,1.4851,1.44176,1.46946,1.39029,1.16963,0.981323,0.777016,0.5505,0.302848,0.0569524,-0.191821,-0.408355,-0.57395,-0.589461,-0.493935,-0.26152,-0.00599934,0.240398,0.481602,0.71576,0.95768,1.20354,1.45597,1.60499,1.64654,1.55329,1.46492,1.46074,1.54875,1.61944,1.46719,1.24187,1.01977,0.800301,0.587755,0.361358,0.115641,-0.125968,-0.351935,-0.55297,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,-1.03058,8
-0.849479,-0.790872,-0.579781,-0.32513,-0.0597678,0.261424,0.565149,0.83914,1.058,1.35177,1.51212,1.47698,1.40816,1.48876,1.54495,1.43089,1.20446,0.867549,0.6186,0.316159,0.0142012,-0.276372,-0.543944,-0.735064,-0.820754,-0.755182,-0.54367,-0.277066,0.00757235,0.302417,0.593769,0.876808,1.17773,1.43342,1.44773,1.40038,1.43805,1.4029,1.4673,1.56557,1.64385,1.56894,1.24949,0.94015,0.624282,0.300292,-0.00305477,-0.310715,-0.579003,-0.782033,-0.369722,-0.52854,-0.674899,-0.882455,-1.03197,-1.2451,-1.41328,-1.4213,-1.3407,-1.18902,-1.02042,-0.833128,-0.712063,-0.580139,-0.497711,-0.484558,-0.519449,-0.616587,-0.795017,-0.967387,-1.13418,-1.30945,-1.4552,-1.4572,-1.29761,-1.08325,-0.864231,-0.660295,-0.448952,-0.333232,5
-0.620345,-0.508956,-0.30441,-0.0489433,0.172653,0.449332,0.726783,0.983045,1.19969,1.3979,1.4842,1.43443,1.44866,1.39139,1.19671,0.999158,0.78362,0.544023,0.298467,0.0632512,-0.164658,-0.368641,-0.526791,-0.573297,-0.479125,-0.263775,-0.0462283,0.225627,0.470191,0.7259,0.979293,1.22805,1.46908,1.58938,1.59059,1.51764,1.4427,1.53011,1.53784,1.61344,1.46257,1.21646,1.02598,0.792228,0.552411,0.323298,0.0691887,-0.133889,-0.366842,-0.540994,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,-1.03295,8
-0.725088,-0.68233,-0.514242,-0.26628,0.0339729,0.320556,0.609528,0.80354,1.08535,1.3207,1.48726,1.56999,1.51933,1.40144,1.17449,0.929623,0.714663,0.489617,0.185316,-0.115048,-0.389952,-0.63798,-0.78386,-0.795185,-0.618625,-0.403622,-0.136084,0.140302,0.42244,0.718158,0.986692,1.2539,1.45674,1.57508,1.59587,1.54411,1.46204,1.52177,1.57065,1.6828,1.73788,1.48416,1.17803,0.885604,0.614616,0.31319,0.046559,-0.240975,-0.497277,-0.672133,-0.636609,-0.722013,-0.803922,-0.928899,-1.02709,-1.13417,-1.22942,-1.22296,-1.24168,-1.15288,-1.02919,-0.965795,-0.870193,-0.813036,-0.725773,-0.695779,-0.747517,-0.810315,-0.930337,-1.04848,-1.15543,-1.25157,-1.25897,-1.16938,-1.06783,-0.943852,-0.824958,-0.698057,-0.600178,-0.650987,4
-0.881278,-0.808292,-0.561976,-0.265434,0.0306376,0.351779,0.613775,0.938061,1.23689,1.42342,1.44075,1.45594,1.49722,1.34855,1.07325,0.868327,0.535655,0.238899,-0.0635252,-0.350014,-0.639689,-0.778816,-0.878177,-0.808977,-0.59494,-0.320922,-0.029257,0.277574,0.55803,0.859557,1.14962,1.45829,1.65444,1.6138,1.54235,1.50406,1.42449,1.30171,1.42492,1.67049,1.72546,1.47925,1.20117,0.903408,0.60308,0.304933,-0.00889284,-0.291638,-0.579838,-0.809298,-0.593421,-0.679583,-0.78996,-0.94528,-1.10133,-1.1803,-1.22338,-1.26672,-1.2165,-1.04962,-0.97989,-0.922006,-0.799693,-0.667369,-0.546168,-0.595303,-0.631325,-0.743029,-0.908937,-1.06687,-1.20141,-1.33134,-1.35837,-1.2273,-1.06152,-0.871823,-0.664417,-0.521398,-0.402207,-0.492349,4
-0.74712,-0.677248,-0.591062,-0.343388,-0.0382665,0.269151,0.509937,0.74046,1.07907,1.31918,1.45018,1.45612,1.46854,1.4256,1.24977,0.979004,0.725659,0.475177,0.142911,-0.145412,-0.401809,-0.618044,-0.715034,-0.670117,-0.543607,-0.284806,-0.0603329,0.235093,0.534786,0.776166,1.09277,1.37266,1.63249,1.61169,1.59387,1.4942,1.4545,1.39238,1.49285,1.57037,1.69218,1.47692,1.18657,0.920665,0.642633,0.331596,0.0426528,-0.24756,-0.494936,-0.687619,-0.714629,-0.809349,-0.855994,-0.917062,-0.993254,-1.07858,-1.17859,-1.26902,-1.23977,-1.12892,-1.05297,-1.02086,-0.900829,-0.828472,-0.691914,-0.674169,-0.697505,-0.765352,-0.928433,-1.07301,-1.20187,-1.31283,-1.31218,-1.24411,-1.12595,-0.95185,-0.797195,-0.645782,-0.55098,-0.610022,4
-0.863506,-0.783899,-0.581024,-0.315694,-0.0286377,0.277771,0.593871,0.879047,1.16661,1.45482,1.6528,1.59366,1.52129,1.57357,1.60737,1.39807,1.0901,0.830907,0.530747,0.231703,-0.0777026,-0.370689,-0.602177,-0.807874,-0.886891,-0.796396,-0.569292,-0.306784,-0.021608,0.267888,0.555933,0.839833,1.12405,1.42613,1.57995,1.51555,1.48495,1.56146,1.50073,1.57899,1.54185,1.39281,1.10859,0.79791,0.523414,0.22708,-0.0742116,-0.357235,-0.614308,-0.800716,-0.439887,-0.481667,-0.592772,-0.783118,-0.954558,-1.07743,-1.24629,-1.39547,-1.36201,-1.2168,-1.06525,-0.900121,-0.721237,-0.576497,-0.480376,-0.493941,-0.545349,-0.625403,-0.767991,-0.923921,-1.09804,-1.24415,-1.36017,-1.35694,-1.20235,-1.03136,-0.882268,-0.725318,-0.543086,-0.477044,6
-0.651715,-0.589668,-0.372297,-0.147526,0.119323,0.380839,0.641536,0.877771,1.06191,1.26897,1.53499,1.6482,1.59088,1.57337,1.51472,1.2832,1.07255,0.857505,0.620451,0.370194,0.109804,-0.143411,-0.384283,-0.575144,-0.652421,-0.577631,-0.363249,-0.155694,0.11093,0.359447,0.611854,0.84164,1.09098,1.331,1.54604,1.63816,1.61728,1.56457,1.59702,1.63407,1.48177,1.24215,0.989133,0.785242,0.55474,0.301412,0.085034,-0.158519,-0.385552,-0.584918,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,-1.00556,8
-0.958065,-0.846799,-0.613152,-0.309107,-0.0077931,0.306473,0.650905,0.925077,1.24151,1.47119,1.38547,1.45006,1.62889,1.62992,1.46036,1.29785,0.956514,0.718933,0.421742,0.129774,-0.177398,-0.47294,-0.714128,-0.885674,-0.977271,-0.825016,-0.570532,-0.285091,0.0263924,0.349592,0.628573,0.899652,1.17846,1.45349,1.61566,1.62184,1.47067,1.45074,1.47462,1.55725,1.73333,1.48957,1.18963,0.87251,0.588203,0.265073,-0.0473384,-0.345526,-0.644039,-0.868427,-0.453562,-0.50527,-0.627719,-0.806996,-1.00924,-1.15897,-1.32632,-1.35938,-1.21384,-1.05811,-0.911339,-0.720055,-0.585649,-0.491836,-0.45406,-0.458115,-0.557682,-0.65962,-0.765063,-0.914706,-1.07562,-1.23138,-1.34747,-1.35421,-1.23215,-1.05279,-0.895208,-0.716138,-0.565653,-0.483487,7
-0.710434,-0.666919,-0.516192,-0.265183,0.0237856,0.338776,0.655756,0.846653,1.078,1.29405,1.42634,1.51184,1.49916,1.41584,1.21817,1.04695,0.830034,0.646572,0.350912,0.0617681,-0.218345,-0.457917,-0.625635,-0.680105,-0.602063,-0.403031,-0.186813,0.11064,0.350387,0.664284,0.942211,1.23457,1.47423,1.58619,1.48516,1.49566,1.46964,1.48407,1.56869,1.6262,1.65791,1.44318,1.15148,0.861085,0.596432,0.307747,0.0282682,-0.237413,-0.481139,-0.652728,-0.655592,-0.75244,-0.839863,-1.00205,-1.12337,-1.24838,-1.32426,-1.30449,-1.225,-1.07703,-0.998069,-0.903977,-0.800241,-0.710762,-0.648573,-0.709341,-0.794534,-0.88152,-1.0162,-1.15171,-1.26718,-1.33436,-1.31197,-1.24672,-1.08945,-0.923088,-0.825956,-0.721105,-0.617675,-0.573833,4
-0.620194,-0.513418,-0.308407,-0.116005,0.138934,0.412343,0.67857,0.917319,1.17271,1.44339,1.56208,1.52593,1.52856,1.52536,1.35183,1.08583,0.906259,0.671273,0.430016,0.195599,-0.0546422,-0.286037,-0.482668,-0.608325,-0.558728,-0.374046,-0.161418,0.0759058,0.302888,0.556003,0.817555,1.05254,1.3011,1.48181,1.60358,1.57519,1.52992,1.47052,1.4858,1.56402,1.46539,1.26199,1.03076,0.791103,0.566834,0.333672,0.0965312,-0.134191,-0.353819,-0.548034,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,-1.02631,8
-0.535713,-0.512425,-0.345179,-0.15083,0.0533406,0.322983,0.593287,0.83338,1.09855,1.34121,1.53176,1.51036,1.44896,1.54338,1.40053,1.21229,0.954833,0.723668,0.495072,0.241036,-0.00541677,-0.253019,-0.442036,-0.57983,-0.555857,-0.395791,-0.184844,0.050662,0.28837,0.534945,0.759627,1.01623,1.26611,1.48749,1.60711,1.55953,1.43233,1.39038,1.49153,1.61922,1.5698,1.35796,1.10368,0.846834,0.622029,0.370684,0.149659,-0.0969407,-0.299974,-0.482875,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,-1.03294,8
-0.748757,-0.748732,-0.562457,-0.32879,-0.0440512,0.264175,0.522433,0.787489,1.08092,1.31333,1.46427,1.4488,1.44733,1.29615,1.04435,0.747166,0.513254,0.239117,-0.060249,-0.390833,-0.638415,-0.751923,-0.801105,-0.664773,-0.528981,-0.313034,-0.0152386,0.307271,0.6006,0.918446,1.21614,1.52488,1.70012,1.626,1.46427,1.36168,1.40119,1.47359,1.5563,1.74601,1.78209,1.51826,1.26228,0.954032,0.649169,0.382714,0.0536269,-0.224363,-0.482596,-0.687671,-0.699353,-0.809842,-0.87969,-1.01671,-1.16124,-1.25263,-1.25278,-1.16701,-1.12958,-1.00802,-0.9381,-0.870216,-0.778551,-0.650931,-0.601528,-0.62472,-0.701366,-0.831808,-1.00181,-1.11304,-1.25639,-1.3536,-1.28773,-1.20949,-1.02883,-0.825623,-0.638587,-0.490131,-0.494794,-0.601381,4
-0.596178,-0.510356,-0.297276,-0.0656764,0.154795,0.432429,0.690532,0.924675,1.08989,1.32983,1.53399,1.43282,1.39977,1.36843,1.36775,1.17574,1.00007,0.76593,0.537805,0.292079,0.0303542,-0.216246,-0.430245,-0.563112,-0.578362,-0.410101,-0.178558,0.041891,0.304911,0.53894,0.779329,1.01552,1.28282,1.50288,1.60644,1.51128,1.49084,1.40034,1.36775,1.54069,1.54092,1.40091,1.13225,0.892086,0.646247,0.400975,0.152184,-0.0962445,-0.323927,-0.521427,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,-1.04295,8
-0.886575,-0.796588,-0.569024,-0.304915,-0.0228439,0.238455,0.539303,0.794111,1.01113,1.37058,1.513,1.48897,1.5285,1.49401,1.30993,1.06306,0.727454,0.482625,0.190575,-0.108936,-0.410636,-0.664669,-0.857974,-0.88454,-0.784613,-0.581057,-0.303404,-0.0194723,0.265273,0.563524,0.833252,1.12081,1.40139,1.58217,1.6686,1.64999,1.54633,1.52734,1.57694,1.67305,1.73254,1.53257,1.21905,0.924324,0.630181,0.373184,0.0493936,-0.245757,-0.548523,-0.785426,-0.591753,-0.663351,-0.790678,-0.892659,-1.02659,-1.09401,-1.20515,-1.22472,-1.26232,-1.15411,-1.02245,-0.896941,-0.766941,-0.676876,-0.597644,-0.615354,-0.691661,-0.77442,-0.92186,-1.03477,-1.16078,-1.27138,-1.2593,-1.14813,-0.990745,-0.842841,-0.701795,-0.551275,-0.466268,-0.549879,4
-0.701977,-0.641731,-0.455038,-0.309146,-0.0557666,0.232966,0.541143,0.848545,1.09372,1.31964,1.44555,1.50173,1.51045,1.42715,1.22932,1.00897,0.803942,0.551458,0.270789,-0.0319154,-0.3175,-0.58536,-0.69832,-0.751907,-0.649867,-0.457871,-0.21747,0.0324707,0.289216,0.577368,0.879321,1.13948,1.42158,1.66881,1.53297,1.50052,1.53127,1.53757,1.62498,1.67631,1.77148,1.52497,1.22665,0.943272,0.653377,0.355999,0.0238262,-0.236188,-0.514775,-0.610204,-0.654347,-0.723455,-0.754982,-0.864528,-0.999741,-1.09282,-1.16336,-1.19329,-1.1874,-1.14941,-1.07447,-1.01103,-0.873681,-0.790626,-0.727305,-0.655872,-0.725295,-0.81438,-0.866199,-0.969086,-1.09418,-1.20045,-1.28664,-1.27639,-1.18302,-1.06456,-0.932667,-0.795226,-0.712825,-0.624515,3
-0.813502,-0.739332,-0.530688,-0.267435,0.0249208,0.315136,0.641538,0.890512,1.23597,1.4637,1.52041,1.47828,1.52268,1.54773,1.39925,1.15422,0.866828,0.702386,0.445191,0.110205,-0.184793,-0.491542,-0.716878,-0.868954,-0.813889,-0.633552,-0.379705,-0.0787862,0.213866,0.509752,0.796005,1.07133,1.36965,1.56185,1.5261,1.45664,1.47668,1.53065,1.52678,1.64793,1.6707,1.36942,1.11642,0.857719,0.557096,0.257499,-0.0390706,-0.327783,-0.611212,-0.819423,-0.650381,-0.731133,-0.820129,-0.935268,-1.10303,-1.23751,-1.26807,-1.24131,-1.17506,-1.04581,-0.935359,-0.910742,-0.811407,-0.703214,-0.627927,-0.581357,-0.660788,-0.789386,-0.909558,-1.04651,-1.17816,-1.30617,-1.31238,-1.23726,-1.06252,-0.919122,-0.726784,-0.551593,-0.480338,-0.560224,4
-0.987018,-0.89382,-0.652028,-0.393673,-0.118531,0.203126,0.541647,0.778819,1.05223,1.29917,1.51099,1.47193,1.42499,1.5063,1.4186,1.19589,0.94407,0.647182,0.351984,0.0348898,-0.287218,-0.497312,-0.774971,-0.973836,-0.970812,-0.784924,-0.506626,-0.184612,0.118736,0.434046,0.741075,1.01336,1.32114,1.61803,1.9029,1.80769,1.58686,1.474,1.53916,1.5831,1.66573,1.46649,1.1803,0.883603,0.561364,0.258054,-0.0362057,-0.376435,-0.662525,-0.909031,-0.564013,-0.49765,-0.454028,-0.648479,-0.802407,-0.989816,-1.14299,-1.13758,-1.15899,-1.12589,-1.16093,-1.05068,-0.882365,-0.661718,-0.601664,-0.537611,-0.591411,-0.688778,-0.766371,-0.948128,-1.12557,-1.26473,-1.33651,-1.25801,-1.07126,-0.896299,-0.711087,-0.525931,-0.47305,-0.453971,6
-0.599168,-0.509204,-0.328791,-0.0924913,0.134356,0.392622,0.665798,0.889586,1.13653,1.35985,1.51038,1.4181,1.38986,1.43381,1.3348,1.10569,0.904946,0.691911,0.460325,0.191284,-0.0595258,-0.310525,-0.509901,-0.607994,-0.523808,-0.322494,-0.0863236,0.168598,0.403019,0.618063,0.867018,1.10238,1.32263,1.51853,1.63231,1.52302,1.409,1.37107,1.43062,1.5873,1.5437,1.36256,1.12046,0.878361,0.643349,0.412826,0.172143,-0.0906481,-0.324278,-0.516258,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,-1.04085,8
-0.844701,-0.77317,-0.541282,-0.270515,0.00182286,0.309513,0.630162,0.881255,1.16126,1.42619,1.54218,1.50713,1.50628,1.52795,1.37902,1.14299,0.924382,0.66921,0.358482,0.0779858,-0.215874,-0.485556,-0.703954,-0.827748,-0.788785,-0.63119,-0.385068,-0.104678,0.202183,0.492622,0.769932,1.05334,1.34673,1.53985,1.60209,1.60783,1.50097,1.56768,1.63205,1.70067,1.64437,1.36819,1.08117,0.785653,0.499314,0.20486,-0.109947,-0.388403,-0.648016,-0.831763,-0.622522,-0.707417,-0.855557,-1.02186,-1.13981,-1.23686,-1.32427,-1.2218,-1.14236,-1.03786,-0.892608,-0.744255,-0.659658,-0.580648,-0.587532,-0.649992,-0.759679,-0.900979,-1.02964,-1.16476,-1.28073,-1.30642,-1.24257,-1.09048,-0.947569,-0.794351,-0.66822,-0.52061,-0.441282,-0.522374,5
-0.80592,-0.715253,-0.502578,-0.280654,-0.00516161,0.290107,0.59608,0.861026,1.15847,1.43757,1.58549,1.5203,1.53107,1.55957,1.40188,1.13235,0.793643,0.621199,0.327586,0.0383581,-0.254139,-0.512068,-0.710029,-0.78124,-0.746711,-0.541832,-0.283823,-0.0817747,0.238553,0.537071,0.837303,1.13853,1.44036,1.63114,1.53924,1.49638,1.55858,1.52987,1.59705,1.58589,1.64988,1.34965,1.06118,0.783676,0.485636,0.181557,-0.108469,-0.400727,-0.655007,-0.755782,-0.513443,-0.665254,-0.811702,-0.89599,-1.01283,-1.1733,-1.29295,-1.277,-1.15974,-1.10314,-1.05994,-0.939111,-0.827591,-0.706302,-0.627077,-0.643305,-0.706162,-0.865847,-1.00923,-1.15302,-1.26191,-1.3332,-1.30284,-1.20065,-1.03983,-0.861063,-0.646195,-0.488803,-0.378379,-0.399291,4
-0.635914,-0.533796,-0.345879,-0.109648,0.143216,0.416554,0.664758,0.88373,1.07908,1.29244,1.46352,1.41423,1.38381,1.39449,1.27508,1.01587,0.836808,0.606078,0.35399,0.0875565,-0.123886,-0.362846,-0.56223,-0.627188,-0.514088,-0.297058,-0.054236,0.181941,0.419898,0.652138,0.874454,1.1068,1.31801,1.5551,1.65261,1.61907,1.54345,1.42436,1.43094,1.56341,1.60235,1.41207,1.16127,0.930545,0.695069,0.426262,0.189492,-0.0804803,-0.323906,-0.548822,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,-1.03168,8
-0.675137,-0.569205,-0.345244,-0.0845816,0.200806,0.463133,0.726666,0.920245,1.16171,1.39243,1.49543,1.43103,1.46408,1.33128,1.15049,0.917109,0.688312,0.451795,0.211661,-0.0376281,-0.295854,-0.502821,-0.653632,-0.658203,-0.46103,-0.213405,0.0539873,0.290299,0.519216,0.755733,0.976811,1.20573,1.43453,1.5883,1.66863,1.57817,1.46697,1.4461,1.51135,1.66212,1.54669,1.28606,1.07245,0.858854,0.629937,0.401139,0.149957,-0.103397,-0.356557,-0.577587,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,-1.01916,8
-0.633169,-0.541589,-0.342482,-0.0916471,0.177762,0.43624,0.672789,0.933763,1.17835,1.41348,1.48785,1.41185,1.51032,1.49544,1.30319,1.16792,0.948527,0.731193,0.501592,0.273728,0.0197882,-0.258436,-0.483988,-0.592004,-0.577522,-0.405631,-0.253128,0.0053499,0.259615,0.483463,0.717189,0.945271,1.16782,1.38016,1.57339,1.61942,1.59011,1.45995,1.39058,1.42553,1.55667,1.43574,1.18128,0.933763,0.68625,0.448073,0.167558,-0.0856438,-0.34474,-0.536867,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,-1.03147,8
-0.733308,-0.659904,-0.47663,-0.235413,0.0409493,0.3419,0.637029,0.849648,1.1657,1.47812,1.57302,1.48793,1.44827,1.5662,1.46533,1.25932,0.932819,0.638095,0.443944,0.138174,-0.161668,-0.417856,-0.642588,-0.750838,-0.748492,-0.606718,-0.391348,-0.125947,0.153358,0.440447,0.723612,0.998716,1.29493,1.5035,1.59861,1.52568,1.46682,1.51502,1.53314,1.64254,1.63039,1.41734,1.10918,0.847515,0.54682,0.256469,-0.0366556,-0.306876,-0.554661,-0.729789,-0.519324,-0.645125,-0.743395,-0.859408,-1.00204,-1.15829,-1.29237,-1.2771,-1.2437,-1.12918,-1.05979,-0.913874,-0.829957,-0.758473,-0.675664,-0.654317,-0.719084,-0.793255,-0.897666,-1.03567,-1.16258,-1.28038,-1.32269,-1.3089,-1.17725,-1.02236,-0.8596,-0.693663,-0.564044,-0.492709,4
