f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215,f216,f217,f218,f219,f220,f221,f222,f223,f224,f225,f226,f227,f228,f229,f230,f231,f232,f233,f234,class
-0.715636,-0.720512,-0.723438,-0.708484,-0.667523,-0.61941,-0.600555,-0.61876,-0.643467,-0.644442,-0.638265,-0.63859,-0.63729,-0.629813,-0.606732,-0.553093,-0.458493,-0.33366,-0.249789,-0.206877,-0.113578,0.00800401,0.0856994,0.16632,0.263521,0.303506,0.321711,0.415336,0.619489,0.915967,1.21374,1.41692,1.58077,1.8171,2.10123,2.30668,2.36747,2.34374,2.33009,2.38958,2.54334,2.73644,2.85542,2.83755,2.72181,2.59958,2.57553,2.60121,2.45817,2.07457,1.67211,1.48389,1.51835,1.60612,1.58012,1.40229,1.15588,0.939048,0.782682,0.672478,0.585355,0.510586,0.459222,0.445244,0.460523,0.473851,0.453696,0.389654,0.284326,0.162094,0.0720458,0.0496149,0.0847241,0.150391,0.224836,0.290828,0.349669,0.408184,0.46995,0.532041,0.595108,0.664026,0.743347,0.824618,0.88996,0.931896,0.942949,0.919218,0.868504,0.79536,0.710838,0.621765,0.537893,0.46865,0.406558,0.345767,0.289528,0.241415,0.211182,0.196878,0.187451,0.176723,0.171522,0.177373,0.194603,0.22256,0.253768,0.286927,0.318135,0.342192,0.365273,0.390304,0.417286,0.442643,0.466699,0.478727,0.472551,0.446869,0.409484,0.37535,0.342192,0.300256,0.257669,0.211507,0.169246,0.139989,0.125685,0.128611,0.151041,0.180624,0.20338,0.214433,0.216709,0.204681,0.181599,0.139989,0.0983777,0.0567668,0.015481,-0.0238543,-0.0680659,-0.112928,-0.17957,-0.267018,-0.326509,-0.435412,-0.551142,-0.681502,-0.793656,-0.898333,-0.994559,-1.05958,-1.10639,-1.13662,-1.1675,-1.18213,-1.19319,-1.18961,-1.17888,-1.17726,-1.17043,-1.16718,-1.17661,-1.18506,-1.18668,-1.17888,-1.16685,-1.16263,-1.16523,-1.15905,-1.14442,-1.11874,-1.10346,-1.09046,-1.0651,-1.04137,-1.01341,-0.995534,-0.981555,-0.966601,-0.959774,-0.9614,-0.963025,-0.965626,-0.973103,-0.977979,-0.976679,-0.971478,-0.956199,-0.938319,-0.918489,-0.907761,-0.928241,-0.917839,-0.874602,-0.862249,-0.884355,-0.907111,-0.915563,-0.914588,-0.894107,-0.873302,-0.841118,-0.794631,-0.711735,-0.637615,-0.536189,-0.405179,-0.258891,-0.128207,0.00280265,0.104879,0.191352,0.254744,0.266122,0.232638,0.146165,0.0115799,-0.121055,-0.286523,-0.451991,-0.642816,-0.80731,-0.951647,-1.07843,-1.16718,-1.23187,-1.28779,-1.32094,-1.34272,-1.35833,-1.36581,-1.37198,-1.37881,-1.37881,2
-0.686323,-0.706036,-0.719971,-0.705356,-0.66763,-0.627525,-0.619708,-0.639081,-0.658794,-0.664572,-0.660493,-0.658114,-0.654715,-0.651656,-0.633303,-0.584362,-0.492596,-0.367523,-0.285954,-0.250947,-0.166659,-0.0514422,0.0202708,0.0933434,0.179331,0.217397,0.241528,0.336352,0.540615,0.837663,1.13267,1.33184,1.48818,1.70774,1.97861,2.17098,2.22944,2.21686,2.21754,2.29436,2.45036,2.63423,2.74435,2.72123,2.60058,2.47585,2.44866,2.46633,2.32528,1.9623,1.58096,1.39709,1.42938,1.52624,1.50857,1.3332,1.09223,0.880827,0.727205,0.621845,0.543674,0.472301,0.416222,0.397529,0.412823,0.426758,0.399908,0.331254,0.230992,0.121213,0.0511992,0.0501796,0.109317,0.197344,0.28911,0.372378,0.445791,0.517164,0.591596,0.666028,0.744199,0.828487,0.921612,1.01236,1.08305,1.12384,1.12825,1.09121,1.02153,0.933847,0.834605,0.730604,0.636459,0.556929,0.485216,0.416562,0.350966,0.296247,0.26158,0.244586,0.23439,0.229292,0.229292,0.237789,0.258861,0.290129,0.325816,0.359803,0.390731,0.414523,0.434915,0.456667,0.481137,0.50119,0.516824,0.5277,0.522942,0.498811,0.462784,0.423699,0.383934,0.337372,0.292508,0.243567,0.198704,0.171514,0.162337,0.171174,0.193946,0.225214,0.252743,0.259201,0.253083,0.23575,0.205501,0.15588,0.111696,0.0692124,0.0219702,-0.027991,-0.0728541,-0.118057,-0.193509,-0.292072,-0.364804,-0.484779,-0.604074,-0.736624,-0.843684,-0.943267,-1.03435,-1.09655,-1.14481,-1.18016,-1.20973,-1.2257,-1.23794,-1.23692,-1.23148,-1.22298,-1.21686,-1.2172,-1.22706,-1.2359,-1.23862,-1.23318,-1.2274,-1.22434,-1.2206,-1.20701,-1.18763,-1.1669,-1.14685,-1.12272,-1.08533,-1.05848,-1.03333,-1.00614,-0.984051,-0.975555,-0.969437,-0.971816,-0.980653,-0.989489,-1.0058,-1.0262,-1.03265,-1.02586,-1.03265,-1.04761,-1.02484,-1.02348,-1.0262,-1.02314,-1.01668,-0.983032,-0.958221,-0.955842,-0.93375,-0.906221,-0.877331,-0.848103,-0.796102,-0.731526,-0.622088,-0.526244,-0.415105,-0.272699,-0.0949458,0.0630947,0.216037,0.327855,0.418601,0.493033,0.50187,0.450889,0.334992,0.158939,-0.0133765,-0.219679,-0.414426,-0.621408,-0.793043,-0.948025,-1.08771,-1.19001,-1.26954,-1.3331,-1.37049,-1.3987,-1.41603,-1.42758,-1.43812,-1.44254,-1.44254,2
-0.465798,-0.454289,-0.446527,-0.422706,-0.363824,-0.293165,-0.25168,-0.249271,-0.273091,-0.3028,-0.326621,-0.34375,-0.36195,-0.376136,-0.374262,-0.346159,-0.276036,-0.170583,-0.0886824,-0.0263206,0.0989384,0.273177,0.44688,0.646277,0.838984,0.935872,0.96906,1.01857,1.11921,1.30737,1.53701,1.70616,1.83972,2.04366,2.31024,2.50589,2.58324,2.60465,2.63731,2.73473,2.89907,3.0535,3.09873,3.02379,2.87471,2.71787,2.63864,2.59448,2.3999,2.00191,1.6165,1.44654,1.48134,1.56752,1.55735,1.41335,1.21315,1.03785,0.909107,0.81891,0.75628,0.709442,0.669563,0.634501,0.599171,0.552601,0.487562,0.401915,0.287362,0.152736,0.035506,-0.0308706,-0.048,-0.0332794,-0.00464112,0.0197148,0.0403236,0.0633413,0.0893031,0.118209,0.148186,0.181106,0.219647,0.260597,0.298603,0.330453,0.351062,0.354809,0.341695,0.314662,0.280671,0.245609,0.212956,0.184853,0.157018,0.124633,0.0879649,0.054509,0.0325619,0.0189119,0.00579713,-0.00758524,-0.0150794,-0.0150794,-0.00330288,0.0221236,0.054509,0.0890355,0.120618,0.144974,0.167991,0.193686,0.222056,0.247483,0.26943,0.285221,0.287095,0.274783,0.257653,0.24213,0.226606,0.204659,0.17843,0.145777,0.11018,0.076456,0.049959,0.0349707,0.0322942,0.0341678,0.0633413,0.109109,0.14203,0.154877,0.151397,0.132662,0.11125,0.0852884,0.0566501,0.0261383,-0.00785289,-0.0426471,-0.0916265,-0.147832,-0.18905,-0.280318,-0.382559,-0.495774,-0.585436,-0.682592,-0.77493,-0.83408,-0.881186,-0.916784,-0.948634,-0.965495,-0.980484,-0.983695,-0.988513,-0.991725,-0.991992,-0.998148,-1.01876,-1.04044,-1.09263,-1.2112,-1.26205,-1.13304,-1.03856,-0.99681,-0.982625,-0.973257,-0.967101,-0.963622,-0.959339,-0.954254,-0.948366,-0.943013,-0.94221,-0.943013,-0.951578,-0.965495,-0.982892,-1.00511,-1.02893,-1.04097,-1.03696,-1.0383,-1.03963,-1.03642,-1.03241,-1.02304,-1.01207,-0.993866,-0.949704,-0.93311,-0.92856,-0.926419,-0.924813,-0.919192,-0.909825,-0.898851,-0.881454,-0.859507,-0.815613,-0.772789,-0.727289,-0.670013,-0.589986,-0.518524,-0.450809,-0.398083,-0.351245,-0.312436,-0.301997,-0.316183,-0.356865,-0.414677,-0.471686,-0.546359,-0.629598,-0.731036,-0.820966,-0.902866,-0.973525,-1.02277,-1.05997,-1.08942,-1.10521,-1.11672,-1.12448,-1.12983,-1.13385,-1.13652,-1.13652,2
-0.582667,-0.584592,-0.593895,-0.580101,-0.533907,-0.479373,-0.451785,-0.45371,-0.472636,-0.497658,-0.511773,-0.519472,-0.52268,-0.529095,-0.527812,-0.495412,-0.419385,-0.304543,-0.220175,-0.170132,-0.0610633,0.0897078,0.217061,0.364304,0.516358,0.592385,0.625426,0.694075,0.83811,1.07389,1.33533,1.51401,1.65067,1.86047,2.12512,2.31663,2.38784,2.40068,2.42987,2.52675,2.69516,2.86486,2.93543,2.88026,2.74264,2.59989,2.54375,2.52354,2.34229,1.95446,1.57176,1.39436,1.42772,1.52396,1.51786,1.36132,1.14286,0.95199,0.815655,0.723267,0.653014,0.591102,0.538813,0.506093,0.487166,0.458616,0.402798,0.321639,0.213212,0.089387,-0.0033212,-0.0312299,-0.000754879,0.0624407,0.135581,0.20423,0.267425,0.328375,0.39125,0.458295,0.525982,0.597197,0.674186,0.747326,0.806993,0.84645,0.857678,0.833619,0.780689,0.71204,0.633767,0.552286,0.479788,0.418517,0.359813,0.299504,0.240479,0.192681,0.161885,0.144563,0.132373,0.123711,0.119862,0.125957,0.144563,0.172792,0.208721,0.245932,0.278011,0.30207,0.32613,0.351472,0.376494,0.393496,0.40761,0.418517,0.413384,0.391571,0.360775,0.328696,0.296938,0.26133,0.225723,0.182416,0.141676,0.11505,0.103502,0.10703,0.124995,0.15162,0.176642,0.188832,0.193644,0.184341,0.162206,0.124995,0.0925949,0.057308,0.0130391,-0.0337962,-0.0777444,-0.122013,-0.190342,-0.279521,-0.345604,-0.454351,-0.564061,-0.691736,-0.795671,-0.887738,-0.975314,-1.03434,-1.08053,-1.11646,-1.14662,-1.16201,-1.17773,-1.17805,-1.17292,-1.17035,-1.16939,-1.17132,-1.17741,-1.18319,-1.18575,-1.18062,-1.17003,-1.16522,-1.16394,-1.1556,-1.14597,-1.13282,-1.11774,-1.10042,-1.07283,-1.05294,-1.03209,-1.01766,-1.00803,-1.00194,-1.00418,-1.00964,-1.01958,-1.03434,-1.04589,-1.05327,-1.04525,-1.04396,-1.04781,-1.04172,-1.01509,-0.981409,-0.96569,-0.958312,-0.948367,-0.917251,-0.882926,-0.886134,-0.879398,-0.867528,-0.842186,-0.81524,-0.777707,-0.729268,-0.645863,-0.573044,-0.481298,-0.362285,-0.219854,-0.0989165,0.0188133,0.110238,0.184341,0.240158,0.243366,0.195568,0.0941988,-0.0607425,-0.211834,-0.387948,-0.550267,-0.715795,-0.847319,-0.964728,-1.07444,-1.15656,-1.21911,-1.27172,-1.30252,-1.32401,-1.33941,-1.34903,-1.35705,-1.36219,-1.36219,2
-0.546347,-0.533444,-0.524227,-0.509174,-0.461863,-0.390896,-0.35065,-0.35403,-0.374306,-0.399498,-0.417931,-0.436364,-0.452646,-0.460634,-0.460634,-0.43237,-0.360174,-0.252341,-0.166935,-0.10672,0.00664241,0.167009,0.321539,0.500032,0.678832,0.769768,0.807863,0.862547,0.971916,1.17007,1.40263,1.57191,1.69756,1.89019,2.14364,2.33135,2.41061,2.43826,2.48496,2.5931,2.76391,2.92796,2.9851,2.91782,2.76698,2.60477,2.52858,2.49725,2.31476,1.92613,1.54948,1.38881,1.4352,1.53535,1.53658,1.39741,1.19496,1.01247,0.879137,0.789122,0.725529,0.679446,0.64258,0.610322,0.575914,0.52891,0.462551,0.376531,0.265319,0.139053,0.0355207,-0.0102545,-0.00011635,0.0419723,0.0972712,0.149191,0.194352,0.240127,0.291739,0.346731,0.404488,0.465316,0.532597,0.600184,0.655176,0.693578,0.712318,0.702487,0.665314,0.608479,0.541813,0.471461,0.404795,0.347038,0.296347,0.248729,0.200803,0.157178,0.1283,0.111403,0.0975784,0.0849826,0.0797599,0.0825248,0.0972712,0.125842,0.161787,0.198345,0.228145,0.253952,0.278529,0.300648,0.322461,0.340894,0.354411,0.364242,0.363013,0.344273,0.317238,0.290203,0.262554,0.233982,0.202339,0.162094,0.124613,0.0938918,0.0705434,0.0622486,0.0668568,0.0690073,0.101265,0.147655,0.174075,0.176226,0.159329,0.126457,0.0994217,0.0702362,0.0355207,-0.00195965,-0.0388256,-0.076306,-0.142358,-0.222848,-0.286135,-0.402877,-0.514089,-0.634211,-0.729141,-0.834209,-0.928217,-0.985974,-1.0382,-1.08152,-1.11009,-1.12422,-1.13528,-1.13682,-1.14296,-1.13221,-1.1276,-1.13497,-1.14695,-1.15371,-1.20901,-1.35494,-1.41976,-1.25632,-1.13006,-1.07937,-1.07199,-1.07507,-1.06308,-1.05448,-1.0508,-1.04557,-1.03605,-1.0253,-1.0213,-1.01915,-1.02468,-1.03605,-1.05418,-1.0763,-1.0892,-1.09258,-1.09319,-1.07937,-1.06493,-1.0554,-1.03175,-1.01977,-1.01731,-0.997955,-0.94665,-0.919922,-0.918079,-0.904561,-0.891351,-0.888279,-0.871689,-0.855099,-0.824685,-0.791813,-0.722075,-0.647114,-0.569081,-0.479374,-0.354951,-0.241588,-0.130376,-0.0489637,0.01463,0.0782238,0.0972712,0.0696218,-0.00564624,-0.103648,-0.196428,-0.324844,-0.469543,-0.641277,-0.785976,-0.918693,-1.03267,-1.11316,-1.17768,-1.22499,-1.24895,-1.26831,-1.28029,-1.29165,-1.30179,-1.30394,-1.30394,2
-0.690797,-0.695135,-0.71382,-0.694468,-0.638079,-0.585694,-0.56434,-0.569345,-0.578354,-0.590699,-0.599374,-0.603045,-0.601376,-0.590699,-0.570346,-0.529973,-0.44856,-0.333114,-0.249699,-0.198982,-0.0975495,0.033579,0.135345,0.257465,0.393265,0.463,0.495031,0.579447,0.753618,1.0102,1.2828,1.47299,1.61179,1.81299,2.06757,2.25142,2.31248,2.31648,2.34484,2.4316,2.57574,2.72655,2.79795,2.75525,2.63046,2.505,2.46463,2.45829,2.30247,1.94212,1.58477,1.43529,1.49134,1.59911,1.59611,1.43562,1.19972,0.982842,0.82035,0.706238,0.622489,0.557426,0.509378,0.486022,0.480016,0.464001,0.417622,0.339545,0.233441,0.120664,0.0422542,0.0285741,0.0722836,0.141685,0.216425,0.283491,0.341881,0.400272,0.463,0.527396,0.595463,0.669535,0.748613,0.825688,0.892754,0.939133,0.949476,0.925119,0.873402,0.799329,0.713912,0.628162,0.54875,0.480016,0.421626,0.365905,0.30985,0.260134,0.226768,0.208417,0.195404,0.183059,0.175051,0.177053,0.1914,0.219761,0.253795,0.286493,0.316857,0.341214,0.361233,0.381253,0.403942,0.420625,0.432637,0.446317,0.449987,0.431969,0.406277,0.376582,0.34088,0.302843,0.261803,0.214089,0.172382,0.141018,0.126003,0.128005,0.145022,0.170046,0.193402,0.204413,0.204079,0.189065,0.159703,0.112656,0.0716163,0.031577,-0.0107978,-0.0551746,-0.0942129,-0.134252,-0.21066,-0.308756,-0.378491,-0.492937,-0.603045,-0.731504,-0.843947,-0.952053,-1.04514,-1.1062,-1.15559,-1.19262,-1.22165,-1.238,-1.24868,-1.24868,-1.24334,-1.23366,-1.23266,-1.24,-1.25301,-1.25835,-1.25602,-1.25402,-1.24434,-1.22699,-1.21464,-1.20096,-1.18962,-1.16359,-1.12789,-1.09986,-1.06583,-1.0338,-0.997097,-0.973741,-0.954055,-0.94538,-0.943712,-0.940375,-0.950051,-0.968403,-0.988756,-1.0031,-0.988089,-0.989423,-0.987088,-0.97908,-0.968736,-0.914016,-0.912014,-0.913682,-0.879983,-0.848952,-0.8633,-0.90067,-0.915017,-0.917353,-0.890993,-0.860297,-0.822259,-0.770542,-0.678452,-0.598707,-0.493604,-0.353801,-0.187304,-0.050837,0.08563,0.191734,0.283157,0.359899,0.374913,0.334874,0.241783,0.105983,-0.0288155,-0.201651,-0.379826,-0.586028,-0.767206,-0.930365,-1.07217,-1.17427,-1.25135,-1.31241,-1.34811,-1.37313,-1.39082,-1.40216,-1.4105,-1.41551,-1.41551,2
-1.04061,-1.03387,-1.03772,-1.02135,-0.978018,-0.908206,-0.85717,-0.846578,-0.864874,-0.884614,-0.895206,-0.895688,-0.898095,-0.900021,-0.891836,-0.863911,-0.790728,-0.687213,-0.602475,-0.542773,-0.449369,-0.318892,-0.1966,-0.060345,0.0826502,0.163536,0.213127,0.298347,0.45723,0.711444,0.993101,1.18328,1.30268,1.46927,1.68641,1.85781,1.93774,1.97,2.02585,2.13755,2.29017,2.42354,2.47216,2.43076,2.33446,2.24828,2.22469,2.2088,2.0374,1.67871,1.33446,1.19676,1.26609,1.39079,1.41679,1.28872,1.06773,0.85781,0.697963,0.576634,0.489489,0.426898,0.37827,0.346012,0.328679,0.307495,0.260311,0.181351,0.0826502,-0.0199019,-0.0733446,-0.054086,0.0200597,0.124538,0.240089,0.351308,0.455305,0.556894,0.663779,0.775479,0.887179,1.00129,1.11828,1.22324,1.30461,1.35324,1.35468,1.30365,1.20591,1.07784,0.942548,0.812552,0.695074,0.597818,0.515006,0.448083,0.384529,0.332531,0.299791,0.27957,0.272348,0.268014,0.273792,0.296902,0.339271,0.389344,0.44712,0.495748,0.521265,0.540042,0.572301,0.607929,0.634891,0.645965,0.647891,0.688815,0.730703,0.737443,0.727814,0.678705,0.572782,0.479859,0.413417,0.33879,0.308939,0.312791,0.319531,0.373937,0.44712,0.512117,0.595411,0.630558,0.626706,0.589152,0.505858,0.387418,0.299791,0.201091,0.0951683,0.00513427,-0.0521601,-0.0921218,-0.209118,-0.358372,-0.486923,-0.652066,-0.731989,-0.85043,-0.970315,-1.08924,-1.14316,-1.16483,-1.20864,-1.25053,-1.23801,-1.23464,-1.21345,-1.21153,-1.22934,-1.14653,-1.12198,-1.1369,-1.14461,-1.11235,-1.1032,-1.11283,-1.14027,-1.15183,-1.07624,-1.04542,-1.04494,-1.03628,-0.918798,-0.837912,-0.74547,-0.656881,-0.55144,-0.438777,-0.355483,-0.305411,-0.282301,-0.272671,-0.289041,-0.330447,-0.383408,-0.42674,-0.496553,-0.592364,-0.649659,-0.68288,-0.698768,-0.777247,-0.783506,-0.793617,-0.853319,-0.910132,-0.890873,-0.836467,-0.815283,-0.798432,-0.765211,-0.711768,-0.660251,-0.639548,-0.581291,-0.47922,-0.394001,-0.322744,-0.135935,0.0605028,0.257422,0.376344,0.449527,0.579041,0.620447,0.538598,0.342642,0.113945,-0.0834554,-0.353558,-0.629437,-0.915909,-1.13016,-1.35115,-1.54711,-1.69107,-1.82395,-1.90388,-1.93565,-1.97224,-1.9915,-2.0228,-2.04783,-2.04591,-2.04591,2
-0.461859,-0.470895,-0.472141,-0.450954,-0.40266,-0.349381,-0.318847,-0.324455,-0.352497,-0.377423,-0.397364,-0.421666,-0.438803,-0.446281,-0.445346,-0.419797,-0.350004,-0.243134,-0.161813,-0.10386,0.00706015,0.161601,0.313026,0.491559,0.668533,0.755151,0.787554,0.85392,0.986962,1.20693,1.46242,1.64501,1.77898,1.97808,2.23793,2.43236,2.51056,2.53081,2.56291,2.65607,2.81372,2.96203,3.01064,2.95424,2.82587,2.68629,2.62304,2.58783,2.39715,2.00612,1.6232,1.44903,1.48486,1.57615,1.56898,1.42317,1.21098,1.01905,0.880092,0.782881,0.71153,0.652331,0.602479,0.569452,0.546707,0.514615,0.460089,0.380015,0.270652,0.143218,0.035725,-0.0181774,-0.0194237,0.0123569,0.050369,0.0877579,0.122343,0.155681,0.193693,0.23264,0.275014,0.320193,0.370356,0.42052,0.461647,0.49374,0.510876,0.504645,0.477226,0.434229,0.383131,0.330786,0.285608,0.248219,0.213634,0.178426,0.137921,0.10209,0.0827728,0.069375,0.0562889,0.0447607,0.0403986,0.048188,0.0712445,0.103025,0.141972,0.179049,0.208649,0.236691,0.266602,0.29589,0.327359,0.3473,0.359139,0.390608,0.409614,0.399644,0.382819,0.358828,0.322374,0.294332,0.262551,0.212388,0.178115,0.154123,0.131378,0.129509,0.139791,0.154435,0.18902,0.213322,0.229836,0.229524,0.199613,0.156927,0.134806,0.101467,0.0578468,0.0148495,-0.00633756,-0.0303288,-0.0923321,-0.168979,-0.236903,-0.332556,-0.403595,-0.519189,-0.632914,-0.741342,-0.808019,-0.850704,-0.906788,-0.956328,-0.97253,-0.984682,-0.989978,-1.00275,-1.02145,-0.991848,-0.993094,-1.00743,-1.01272,-1.0093,-1.01709,-1.02114,-1.03079,-1.03017,-1.00431,-0.995275,-1.00587,-1.0093,-0.953836,-0.92891,-0.907411,-0.894948,-0.860986,-0.818301,-0.809888,-0.810511,-0.813939,-0.836684,-0.875007,-0.91707,-0.957575,-1.00493,-1.066,-1.09217,-1.12738,-1.1629,-1.1601,-1.19312,-1.1844,-1.15823,-1.1199,-1.09716,-1.04637,-0.993094,-0.95072,-0.95664,-0.965987,-0.918005,-0.884355,-0.870022,-0.811135,-0.741653,-0.698656,-0.662513,-0.558448,-0.460302,-0.362156,-0.316043,-0.283327,-0.207303,-0.185181,-0.220701,-0.304514,-0.389263,-0.464975,-0.577765,-0.696787,-0.811758,-0.901803,-1.00462,-1.09373,-1.16446,-1.22802,-1.25856,-1.27538,-1.29189,-1.29781,-1.31557,-1.32554,-1.32492,-1.32492,2
-0.552835,-0.557051,-0.552483,-0.521913,-0.465693,-0.393661,-0.349036,-0.356063,-0.386633,-0.422825,-0.457611,-0.481856,-0.495911,-0.508912,-0.517345,-0.500831,-0.433366,-0.33217,-0.253461,-0.185645,-0.0559871,0.118999,0.297498,0.511838,0.721611,0.834403,0.881136,0.939816,1.04347,1.22935,1.46934,1.64854,1.77012,1.95284,2.20302,2.404,2.50063,2.54596,2.61659,2.7473,2.92264,3.07092,3.10746,3.03297,2.88715,2.72903,2.63872,2.58321,2.38152,1.98024,1.59724,1.42647,1.46021,1.55016,1.547,1.40961,1.20124,1.00482,0.862162,0.771155,0.710718,0.660822,0.6169,0.5786,0.538895,0.486188,0.416615,0.328068,0.21879,0.0908886,-0.0190925,-0.0767184,-0.0869083,-0.0637174,-0.0342017,-0.00679429,0.0178021,0.0378306,0.065238,0.0982675,0.134811,0.174516,0.217384,0.258144,0.290119,0.316121,0.330528,0.326311,0.305931,0.271848,0.232142,0.193491,0.164326,0.141136,0.116188,0.09124,0.0599674,0.0297489,0.0125315,0.000233255,-0.0106594,-0.0187411,-0.0197952,-0.00468603,0.0308031,0.0719142,0.111971,0.148514,0.177327,0.204032,0.23671,0.267631,0.301715,0.325609,0.344232,0.393073,0.43559,0.454213,0.458078,0.437347,0.390965,0.350205,0.312256,0.267983,0.247954,0.232142,0.211762,0.223006,0.251819,0.286606,0.344934,0.3871,0.412399,0.416264,0.379721,0.314716,0.259198,0.194193,0.130243,0.0789418,0.0561022,0.0318572,-0.0292824,-0.101666,-0.164211,-0.24819,-0.313547,-0.431609,-0.554943,-0.6716,-0.735551,-0.772797,-0.823395,-0.862749,-0.865912,-0.867669,-0.853965,-0.86029,-0.864155,-0.812502,-0.804772,-0.814611,-0.820584,-0.818827,-0.825503,-0.837801,-0.858181,-0.858884,-0.829368,-0.81707,-0.830423,-0.828666,-0.757687,-0.731334,-0.690223,-0.652626,-0.599919,-0.539482,-0.515237,-0.501182,-0.492398,-0.513832,-0.564079,-0.620299,-0.683898,-0.753822,-0.846937,-0.923889,-0.984677,-1.0279,-1.04406,-1.10169,-1.10169,-1.08482,-1.06163,-1.07885,-1.02509,-0.964649,-0.943215,-0.953053,-0.961486,-0.923186,-0.905969,-0.924592,-0.904563,-0.859938,-0.849046,-0.847289,-0.772445,-0.690926,-0.61046,-0.578836,-0.553537,-0.481505,-0.461125,-0.495911,-0.573214,-0.643841,-0.709549,-0.807934,-0.913348,-1.017,-1.10274,-1.20394,-1.28686,-1.35362,-1.41476,-1.43936,-1.45271,-1.46536,-1.46958,-1.4875,-1.49699,-1.49663,-1.49663,2
-0.548762,-0.546996,-0.535516,-0.504022,-0.445154,-0.378634,-0.340664,-0.331245,-0.3492,-0.37569,-0.398649,-0.41366,-0.425139,-0.434558,-0.434853,-0.408362,-0.337426,-0.229698,-0.140514,-0.0751704,0.0496293,0.225055,0.397538,0.600043,0.795484,0.893793,0.937355,0.998872,1.11514,1.32206,1.57283,1.7512,1.876,2.07556,2.33694,2.52708,2.60655,2.63245,2.67337,2.77786,2.93503,3.07072,3.10604,3.03187,2.88176,2.73253,2.65894,2.60861,2.40405,2.00286,1.62611,1.46717,1.50867,1.59844,1.58667,1.43891,1.23081,1.04008,0.897914,0.80196,0.732496,0.676277,0.633598,0.5971,0.562073,0.516451,0.452874,0.366632,0.249485,0.113206,-0.00217435,-0.0663402,-0.0854723,-0.0725213,-0.0433818,-0.0145366,0.00901053,0.0322633,0.0628745,0.0981952,0.132633,0.167365,0.206806,0.248308,0.287455,0.318949,0.337198,0.338376,0.320715,0.290987,0.256844,0.221818,0.187086,0.15824,0.132927,0.102022,0.0681726,0.0349124,0.0101879,-0.0048234,-0.0160083,-0.0298422,-0.036612,-0.0307252,-0.0110045,0.0184294,0.0531614,0.0911311,0.125569,0.151765,0.176784,0.20298,0.231236,0.25861,0.283334,0.305115,0.318361,0.318361,0.310119,0.295108,0.272444,0.244776,0.216814,0.18061,0.144406,0.112618,0.0926028,0.0881877,0.101433,0.127335,0.156769,0.18061,0.197976,0.20298,0.193561,0.161184,0.123214,0.0834783,0.0443312,0.00901053,-0.0248384,-0.056627,-0.105487,-0.169653,-0.203502,-0.287683,-0.385992,-0.504905,-0.604392,-0.701818,-0.792769,-0.849282,-0.888723,-0.914625,-0.943176,-0.954361,-0.96378,-0.954949,-0.935817,-0.933463,-0.926693,-0.925515,-0.940821,-0.954066,-0.959953,-0.959659,-0.951123,-0.950829,-0.954655,-0.948768,-0.941704,-0.924632,-0.913448,-0.899614,-0.871063,-0.850165,-0.826618,-0.804837,-0.788059,-0.78335,-0.786882,-0.795418,-0.811018,-0.831327,-0.864293,-0.896082,-0.91698,-0.938172,-0.93258,-0.954949,-0.976142,-0.948474,-0.940527,-0.940821,-0.925221,-0.92581,-0.92787,-0.922572,-0.928753,-0.924338,-0.907855,-0.907266,-0.900202,-0.88107,-0.847516,-0.819553,-0.774814,-0.71418,-0.639712,-0.575252,-0.510203,-0.457517,-0.406302,-0.370981,-0.365977,-0.383343,-0.428966,-0.503433,-0.572014,-0.656195,-0.738022,-0.837214,-0.925515,-1.00558,-1.07945,-1.13067,-1.16599,-1.19866,-1.21927,-1.23192,-1.24016,-1.2437,-1.24664,-1.24988,-1.24988,2
