f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,class
330.393,330.2,330.164,330.253,330.223,330.402,330.475,330.445,330.532,330.685,330.732,330.672,330.611,330.778,330.837,330.853,331.174,331.564,332.068,332.635,333.187,334.447,334.712,335.051,335.248,335.538,335.99,336.15,336.236,336.391,336.67,336.641,336.57,336.682,336.772,336.714,336.602,336.504,336.337,336.168,335.713,335.505,335.561,336.797,341.114,349.284,363.746,382.498,412.457,428.583,438.539,448.825,459.757,470.581,482.433,496.462,511.312,524.219,532.003,535.958,537.911,539.207,539.955,540.091,540.593,541.516,541.561,542.09,542.775,543.346,543.14,543.195,543.431,543.66,543.637,543.741,544.264,544.117,543.719,543.783,543.923,543.837,543.597,542.401,539.831,536.444,530.984,522.592,510.368,497.596,485.042,473.398,462.795,454.003,443.83,432.018,421.069,401.624,376.801,355.341,337.029,321.608,310.527,304.27,301.022,300.036,300.103,300.961,301.861,303.026,303.889,304.506,304.714,305.047,305.319,305.475,305.812,306.367,307.05,308.122,308.71,309.116,309.412,309.391,309.469,309.699,309.762,309.639,309.661,309.594,309.581,309.478,309.323,309.205,309.325,309.395,309.752,309.934,310.332,310.548,310.689,310.958,311.176,311.193,311.251,311.189,311.06,310.937,310.992,311.263,1
260.975,261.741,261.786,262.122,262.077,262.244,262.317,262.202,262.199,262.216,262.05,261.782,261.774,261.676,261.485,261.448,261.479,261.38,261.697,261.917,263.039,264.13,266.222,269.909,274.592,279.813,283.868,287.489,288.975,289.265,288.597,288.857,288.211,289.092,290.142,291.709,292.49,292.297,292.011,292.295,293.31,294.281,296.294,297.528,299.956,302.24,305.154,311.285,320.2,331.189,340.309,351.006,363.776,378.577,391.923,404.084,415.518,425.434,436.128,442.387,448.042,452.484,456.758,459.714,461.911,460.596,462.814,464.644,465.394,465.646,465.259,465.693,466.729,466.932,468.509,467.685,467.885,468.026,468.041,467.919,468.352,467.554,467.476,467.934,466.695,468.824,468.148,467.165,467.878,466.365,466.461,465.86,466.145,466.078,466.436,466.199,465.096,465.689,466.334,466.347,464.402,465.808,461.997,465.464,463.657,458.922,457.467,450.623,442.114,433.675,422.475,406.763,392.124,378.774,363.196,347.938,334.216,319.592,309.225,299.488,292.398,288.007,285.738,283.798,283.835,283.823,284.762,285.013,285.032,285.093,284.343,284.441,283.877,283.509,282.802,282.59,281.773,280.568,278.479,277.554,275.209,270.186,262.654,255.253,250.128,248.628,248.534,249.453,250.814,252.136,1
297.941,297.83,297.775,297.671,297.714,297.818,297.596,297.872,297.708,297.669,297.549,297.816,297.54,297.592,297.551,297.493,297.378,297.282,297.359,297.371,297.359,297.214,297.22,297.108,297.062,297.103,299.6,306.73,318.78,338.358,361.797,386.504,412.319,429.109,450.728,465.052,474.981,479.997,482.43,484.396,484.504,485.087,485.169,485.33,484.82,484.943,485.007,484.809,485.293,485.241,485.107,484.709,484.862,484.861,485.044,484.942,484.841,485.1,485.25,485.258,484.694,484.442,484.535,484.159,484.672,484.47,484.655,484.293,484.14,484.651,484.417,484.642,484.068,484.277,484.343,484.523,484.629,484.483,484.902,484.514,484.718,484.484,485.026,484.882,484.787,484.22,484.49,485.039,485.054,484.417,484.523,483.562,482.331,479.766,475.565,471.65,468.369,464.616,460.756,456.736,453.344,449.402,444.286,437.395,425.911,414.429,398.258,380.031,362.259,344.279,326.613,312.455,301.235,293.33,289.192,288.571,288.526,289.353,290.403,291.506,293.13,294.893,296.396,296.713,297.073,297.407,297.667,297.186,297.508,297.79,297.766,297.84,297.974,298.054,298.232,298.452,298.244,299.012,298.794,299.066,298.962,298.962,299.079,298.833,298.981,299.118,299.036,298.898,299.047,298.958,1
281.486,281.798,281.819,281.944,281.986,281.978,281.94,281.941,281.811,282.109,282.085,282.086,282.195,282.481,282.98,283.331,283.844,284.434,284.354,284.545,284.693,284.748,284.883,284.892,284.843,284.962,284.95,284.873,284.892,285.034,284.852,284.815,284.92,284.969,284.794,285.128,286.054,289.447,296.213,304.732,313.802,326.637,338.184,349.098,378.467,395.255,407.598,418.387,431.664,450.738,470.878,493.354,512.833,525.944,530.977,533.414,534.366,536.014,536.023,536.767,537.23,537.294,537.177,536.603,536.455,536.7,536.792,536.177,535.549,533.829,529.95,525.077,515.681,501.97,486.843,471.305,456.055,441.761,429.851,417.695,405.518,397.056,386.084,358.809,342.484,326.708,316.894,304.55,292.424,282.948,275.757,271.599,270.042,270.108,271.191,273.536,275.701,277.391,278.646,279.555,280.144,280.602,280.994,281.688,282.258,282.99,283.641,284.415,284.863,285.083,285.139,285.234,285.06,284.632,284.615,284.481,284.455,284.486,284.285,284.188,284.285,284.088,283.884,283.603,283.231,283.054,282.627,282.129,282.065,281.766,281.625,281.623,281.379,281.389,281.355,281.352,281.818,282.522,283.056,283.615,283.912,284.247,284.706,285.219,285.616,286.226,286.465,286.38,286.467,286.571,1
261.767,261.748,261.905,262.196,262.214,262.233,262.022,262.088,262.104,262.154,262.358,262.175,262.634,263.101,263.206,263.418,263.587,263.523,263.498,263.429,263.489,263.595,263.396,263.421,263.542,263.571,263.509,263.457,263.832,265.807,267.993,269.714,270.326,270.439,269.266,267.009,264.653,264.063,264.385,266.17,269.263,271.472,275.556,280.458,287.497,297.447,306.611,325.288,348.333,359.302,383.74,406.779,430.018,452.787,472.019,490.613,500.961,511.409,512.863,515.022,516.639,517.087,517.514,517.434,518.134,517.818,517.918,518.433,518.156,518.14,518.38,518.692,517.713,515.637,511.064,505.123,494.858,480.669,467.744,452.107,436.386,420.057,406.707,391.496,378.222,364.479,349.808,337.521,326.16,315.427,307.067,299.825,292.471,285.702,280.729,276.409,274.016,272.57,271.202,271.016,271.088,271.158,271.335,270.809,270.994,271.32,271.503,271.182,270.373,269.357,268.124,266.055,262.513,257.476,252.76,249.332,246.54,246.081,246.1,246.396,246.842,246.626,246.303,246.09,246.069,246.379,247.49,248.623,249.526,250.104,250.616,250.777,250.872,250.883,250.956,250.722,250.811,250.989,250.895,250.667,250.33,250.004,249.841,249.809,249.694,249.766,249.938,250.034,250.092,250.463,1
255.781,255.95,256.242,259.173,264.129,270.051,276.515,282.992,287.339,289.545,291.265,292.892,294.792,296.502,298.72,300.185,299.942,299.229,300.079,300.877,302.189,302.631,304.181,306.526,313.7,327.691,344.103,364.126,386.395,406.778,424.412,440.205,452.488,463.525,471.879,477.968,483.26,486.466,489.024,489.787,489.826,490.023,490.022,490.392,490.703,490.389,490.398,490.208,490.409,490.109,490.236,489.742,489.907,489.981,489.346,488.952,489.079,488.632,488.74,488.775,488.834,488.719,488.649,488.599,488.424,488.43,488.305,488.547,488.176,488.254,487.853,487.871,487.336,486.01,484.099,480.397,475.461,468.173,459.022,446.973,433.855,420.532,405.699,391.108,377.876,364.623,351.81,340.645,328.809,316.949,306.559,298.007,292.282,287.091,284.002,281.964,281.666,281.88,282.045,282.789,282.94,283.092,282.893,282.882,283.082,283.056,283.075,282.755,283.088,282.824,281.556,278.861,273.251,266.181,258.968,253.417,250.794,250.163,251.156,252.025,251.911,251.768,251.862,252.727,253.174,253.445,253.62,253.719,253.78,253.83,253.887,253.64,253.611,253.831,253.772,253.732,253.796,253.615,253.821,253.865,253.828,254.061,254.047,253.831,253.631,253.729,253.823,253.673,254.101,253.763,1
313.351,313.202,313.092,312.98,312.996,312.979,312.913,312.868,312.731,312.541,312.523,312.57,312.47,312.365,312.543,312.547,312.654,312.707,312.815,312.91,312.887,313.07,313.241,313.192,313.309,313.102,313.12,313.129,312.919,312.73,312.558,312.313,312.201,311.941,311.846,311.842,311.927,312.026,312.173,312.16,312.32,312.487,313.146,315.159,318.238,324.466,334.158,348.015,367.065,367.065,367.065,408.333,431.191,441.323,452.896,466.247,482.365,498.51,513.599,522.762,525.945,526.951,527.828,529.126,528.953,530.182,531.485,532.823,533.752,533.651,534.382,534.862,534.127,534.613,534.323,534.688,534.759,534.629,533.171,533.361,533.656,532.84,532.674,532.201,532.817,531.6,528.821,525.731,521.059,511.962,498.996,484.596,471.18,458.623,447.84,438.173,428.344,421,367.065,408.907,388.728,375.892,363.428,352.102,341.27,333.511,327.627,323.196,320.294,318.879,318.73,319.249,320.946,322.633,323.84,324.615,325.026,325.146,325.051,325.229,325.123,325.56,326.256,326.686,327.379,327.537,327.582,327.458,327.575,327.533,327.615,327.353,327.503,327.551,328,328.201,328.135,328.099,327.897,327.922,327.91,327.73,327.578,327.442,327.486,327.414,327.461,327.596,327.636,327.503,1
259.893,259.8,259.812,259.753,259.588,259.633,259.624,259.705,259.624,259.776,259.825,259.858,260.039,260.082,260.293,260.309,260.618,260.839,261.276,261.659,261.747,261.966,262.082,262.151,262.172,262.223,262.317,262.294,262.842,265.002,268.23,272.411,275.395,277.239,276.786,275.891,275.334,275.335,276.734,279.459,282.25,284.328,287.166,290.658,296.254,305.821,318.62,334.449,352.3,368.141,384.146,400.701,418.689,439.601,458.759,477.653,492.795,501.072,502.775,506.107,507.347,507.355,507.533,507.441,507.292,507.1,506.96,506.912,506.837,506.929,506.944,506.782,507.249,507.182,507.059,507.074,506.876,505.875,504.362,501.798,496.787,488.557,478.547,467.13,454.286,440.741,425.057,410.678,396.293,383.559,369.989,356.446,343.007,330.57,318.816,308.796,300.337,293.127,288.623,285.039,283.504,282.932,282.056,280.99,280.338,280.322,280.466,280.86,281.647,281.897,281.953,279.524,275.612,270.28,265.323,261.79,260.147,259.42,259.402,259.76,260.074,260.257,260.354,260.41,260.629,261.261,261.682,262.422,262.615,262.856,263.141,263.383,263.505,263.661,263.901,263.908,263.984,264.167,264.399,264.671,265.141,265.296,265.75,265.812,265.92,266.927,268.185,270.428,272.905,275.862,1
288.16,288.137,288.192,288.307,288.309,288.528,288.559,288.549,288.63,288.878,288.89,288.815,288.855,289.195,289.31,289.142,289.284,289.16,289.234,289.318,289.162,289.179,289.149,289,289.415,290.534,294.353,302.551,315.33,333.33,355.285,380.108,404.535,426.897,447.597,461.889,473.181,479.201,484.829,487.978,487.389,488.237,488.95,487.908,488.063,487.634,487.104,487.453,487.36,486.712,487.148,487.097,486.955,486.914,486.971,487.035,487.173,486.82,486.906,487.076,487.06,486.803,485.813,486.046,486.185,484.88,485.342,485.453,485.256,485.627,486.336,485.67,486.082,486.473,485.576,485.133,484.095,483.153,482.011,480.639,480.274,480.079,479.995,478.801,478.388,478.377,478.049,478.211,478.332,479.164,478.91,480.342,480.722,481.092,482.752,483.913,484.849,484.077,483.297,479.681,476.003,470.832,463.823,456.551,447.193,436.937,426.236,414.638,402.587,389.902,377.135,365.421,353.197,341.316,330.385,320.664,312.908,305.241,299.814,295.741,294.59,294.235,294.381,294.714,295.138,295.725,296.528,296.667,296.586,296.563,296.748,296.551,296.523,296.449,296.458,296.586,296.734,296.76,296.892,297.069,297,297.113,297.222,297.237,297.195,297.262,297.395,297.332,297.181,297.182,1
262.348,262.662,262.974,263.263,263.283,263.158,263.252,263.241,263.275,263.291,263.547,263.179,263.252,263.44,263.378,262.969,263.241,264.599,268.912,274.383,279.171,281.339,282.914,282.947,282.096,282.868,286.64,287.992,289.525,290.536,291.727,292.735,293.296,294.364,295.395,297.831,302.701,311.041,322.322,336.833,353.517,368.489,382.622,394.624,405.095,415.925,425.427,436.514,446.416,456.216,463.664,469.826,475.429,476.179,477.642,477.086,478.163,478.574,479.39,479.274,479.269,478.786,479.187,479.618,479.276,479.292,479.211,479.179,479.276,479.405,479.459,479.224,479.462,479.592,479.507,479.486,479.986,480.218,480.391,480.256,480.372,480.69,480.821,480.79,480.93,481.136,481.808,481.775,481.781,481.925,482.213,482.411,482.886,482.41,481.804,481.551,480.528,476.144,470.747,460.943,449.517,436.655,422.46,409.358,397.223,379.755,367.795,352.832,341.354,328.605,317.702,309.33,300.463,292.782,289.532,287.211,286.154,285.88,285.472,285.153,285.16,285.25,286.059,285.351,286.273,286.117,286.189,285.078,285.694,284.77,283.415,281.276,278.118,270.412,263.67,256.041,251.54,251.746,254.262,257.611,259.958,261.008,261.759,261.437,261.026,261.329,261.249,261.231,261.468,261.643,1
245.367,248.216,250.082,251.53,251.69,252.192,256.109,261.052,268.348,277.058,283.951,287.976,290.763,292.461,293.192,293.188,294.839,296.222,297.527,301.492,305.21,311.583,323.493,339.357,355.321,371.966,388.73,403.157,417.487,431.972,443.273,453.181,462.689,470.276,478.09,484.164,488.038,492.215,493.545,494.012,494.759,495.138,495.959,496.366,496.394,496.614,496.921,497.287,496.999,496.993,497.224,497.483,497.191,497.897,497.323,497.727,497.716,497.555,497.673,497.595,497.208,497.298,497.684,497.171,497.463,497.139,497.15,497.012,497.031,496.705,496.444,495.16,493.857,492.787,489.932,486.402,482.544,476.684,471.535,464.309,456.277,447.592,438.363,429.091,419.483,408.954,398.435,388.068,378.432,369.483,361.07,352.411,344.253,336.483,328.886,322.619,315.611,309.202,304.058,298.254,293.524,289.57,286.361,283.205,280.734,278.526,277.041,276.635,275.98,275.962,276.097,276.767,277.098,277.485,278.158,278.726,279.331,279.544,279.206,279.201,279.7,279.917,280.076,280.185,280.465,280.096,279.216,276.764,273.355,269.17,264.096,259.427,256.009,254.084,252.688,253.266,254.193,254.137,254.941,255.306,256.05,256.608,256.824,257.357,257.627,257.73,257.633,257.626,257.806,257.616,1
277.92,277.963,278.24,278.011,278.136,278.256,278.434,278.285,278.388,278.315,278.352,278.379,278.451,278.43,278.224,278.556,278.728,278.849,279.011,279.153,279.173,279.5,279.707,279.565,279.625,279.529,279.762,279.613,279.544,279.465,279.583,279.538,279.503,280.179,282.448,288.045,298.697,311.601,322.321,333.784,346.591,367.56,400.131,416.016,426.828,439.243,453.783,471.068,489.15,505.813,518.698,526.365,528.154,529.993,531.304,533.603,533.73,535.276,534.992,534.703,534.682,535.098,534.974,535.259,534.955,533.436,531.463,526.594,519.784,508.419,494.26,477.66,462.671,447.757,435.63,424.471,414.128,404.026,393.74,382.75,371.827,360.31,347.07,334.391,324.093,314.95,307.51,298.908,290.103,282.297,276.816,273.036,271.633,271.557,272.287,273.99,275.702,277.262,279.261,280.701,281.313,281.736,281.517,281.659,281.629,281.775,282.304,282.689,283.063,283.033,283.216,283.454,283.419,283.314,283.565,283.439,283.776,284.181,284.43,284.68,284.832,285.077,285.163,285.293,285.496,285.749,285.975,285.96,286.082,286.233,286.35,286.371,286.555,286.6,286.603,286.756,286.847,286.828,287.131,287.335,287.323,287.357,287.617,287.846,287.916,288.055,288.039,287.827,287.878,287.751,1
301.845,301.894,301.648,301.775,301.616,301.819,301.822,301.763,301.601,301.567,301.402,301.428,301.277,301.215,301.138,301.252,301.152,301.361,302.689,311.062,320.761,338.442,358.626,381.339,404.437,426.737,447.258,461.714,473.006,482.326,487.453,490.123,491.578,492.624,493.327,493.617,494.638,494.122,494.933,493.508,494.354,494.762,494.203,493.911,494.398,493.805,495.109,494.838,494.172,495.001,495.017,494.763,494.438,494.687,494.314,494.398,494.193,493.918,494.233,494.669,494.816,494.351,494.779,494.802,494.373,494.855,494.285,494.22,493.912,494.043,493.987,493.303,493.458,493.647,493.736,493.844,494.126,493.978,493.766,493.563,493.616,493.44,494.002,492.953,493.061,492.245,492.666,492.99,493.224,492.883,492.588,492.795,492.877,493.172,493.218,493.599,493.138,492.895,493.197,493.051,493.65,493.199,492.257,492.757,493.205,493.956,493.595,495.001,494.784,494.283,493.299,491.306,487.964,483.87,479.498,474.301,470.412,464.201,457.828,449.657,440.071,429.118,413.734,396.77,375.752,353.718,331.361,311.859,295.485,285.297,280.331,276.793,276.407,276.383,277.306,279.764,282.709,285.984,289.565,292.459,295.788,297.136,297.909,298.327,298.546,298.274,298.463,298.289,298.451,298.468,1
267.33,267.038,267.302,267.357,267.462,267.623,268.011,267.817,268.05,267.532,267.573,267.565,267.62,267.727,268.281,268.045,268.309,268.152,267.862,267.87,268.527,272.6,275.543,283.314,290.265,296.336,300.322,303.231,304.711,305.489,305.306,303.236,301.471,302.48,303.945,305.67,306.528,309.569,313.617,321.988,337.19,337.19,371,337.19,405.25,420.908,430.427,440.781,450.605,458.85,468.117,473.9,473.733,477.737,480.762,484.896,486.471,487.084,488.36,491.452,489.419,489.461,489.515,492.756,488.974,489.687,488.963,489.319,489.188,490.238,489.407,488.814,488.615,489.858,491.169,491.309,489.778,490.461,490.019,490.228,490.414,489.268,490.1,490.598,491.482,491.071,492.204,491.843,491.642,492.443,492.534,493.1,492.66,493.203,493.44,494.362,494.121,494.21,494.104,493.64,494.772,494.039,493.888,494.309,494.344,494.352,493.958,493.283,493.709,493.601,491.809,492.33,492.366,490.908,490.685,490.296,490.512,489.031,491.081,490.196,490.177,488.025,485.972,481.89,478.042,472.946,464.946,456.429,446.018,436.151,425.807,412.177,397.791,383.968,370.548,356.886,343.783,328.967,317.091,308.804,302.418,296.98,292.784,291.237,290.077,289.722,289.498,289.765,288.757,288.426,1
271.164,271.071,271.077,270.964,270.909,270.634,270.324,269.966,269.757,269.535,269.467,269.442,269.534,269.593,269.809,270.135,270.518,270.838,271.29,271.663,271.861,272.09,272.149,272.159,272.285,272.31,272.362,272.444,272.558,272.88,273.288,274.091,275.645,278.676,282.961,284.843,284.934,283.091,281.539,279.235,278.586,279.872,282.881,285.617,286.736,288.029,291.023,295.259,303.218,315.906,330.708,347.867,366.066,383.713,401.611,419.707,439.019,459.599,478.973,493.773,504.333,507.396,510.672,511.267,511.741,512.159,512.442,512.687,512.898,513.041,513.569,514.25,514.89,515.059,515.264,515.484,515.573,515.931,515.639,515.7,515.318,514.496,513.069,509.692,504.471,496.827,487.372,475.847,462.505,448.158,433.209,418.772,405.676,392.377,379.276,364.515,350.035,337.217,324.472,313.062,303.629,296.712,292.279,289.351,288.294,288.362,288.969,290.143,291.115,291.425,291.402,290.61,289.783,289.124,288.73,289.079,289.818,290.238,289.566,287.744,284.64,281.584,277.724,273.674,270.249,267.436,265.502,264.633,264.259,264.3,264.21,264.094,264.078,264.441,264.992,265.745,266.339,266.807,267.138,267.271,267.205,266.936,266.793,266.672,266.746,266.91,267.059,267.525,267.625,267.879,1
281.517,281.51,281.293,280.75,279.979,278.936,278.59,278.092,277.156,275.438,271.339,265.48,258.987,252.21,247.377,245.389,245.855,247.064,248.149,250.903,251.98,251.573,252.127,253.281,254.305,254.325,255.208,255.868,256.014,256.265,256.397,255.559,258.13,262.027,270.065,278.204,285.494,290.354,293.125,293.632,292.711,291.48,291.794,293.133,293.422,295.397,298.199,301.963,306.731,317.191,332.67,347.985,365.889,385.087,400.931,414.347,431.317,441.077,449.304,457.087,466.343,471.201,477.957,481.418,482.565,485.207,487.366,489.799,489.91,490.453,490.412,491.045,492.408,491.255,492.213,494.107,492.66,493.966,493.386,493.416,495.476,494.207,495.88,494.934,494.257,494.713,495.114,495.467,495.365,494.861,495.127,495.865,495.349,495.329,495.655,496.265,496.287,496.522,497.098,497.101,496.071,496.276,495.538,497.536,497.29,496.691,495.137,495.14,495.169,495.109,495.798,493.501,493.747,492.833,490.316,488.428,485.489,481.692,475.805,469.82,465.768,456.743,447.106,436.145,424.07,408.745,394.439,376.539,358.785,345.316,332.193,321.265,310.966,305.331,298.649,292.965,288.785,285.907,284.583,282.385,281.709,281.364,280.994,280.195,279.601,278.879,277.954,277.035,276.303,275.043,1
299.754,299.846,299.736,300.003,300.367,300.629,300.754,301.347,301.644,302.432,302.922,303.391,303.561,303.777,303.842,303.964,304.183,304.113,304.247,304.269,304.378,304.404,304.347,304.424,304.74,305.063,305.374,305.877,306.403,306.771,306.979,307.243,307.348,307.465,307.309,307.376,307.457,307.352,307.449,307.58,307.873,308.195,308.422,308.803,309.213,310.029,310.457,310.868,311.18,311.302,311.358,311.438,311.298,311.358,311.232,311.032,310.997,310.702,310.546,310.402,310.116,310.061,309.946,309.828,309.825,310.384,312.769,316.173,323.373,334.161,340.667,340.667,340.667,398.5,425.272,441.078,454.22,468.081,484.998,502.386,517.273,530.442,536.379,540.257,544.651,544.608,544.656,545.247,544.91,545.083,545.967,545.734,546.564,546.427,546.54,546.646,546.591,546.486,547.083,546.215,546.034,544.648,541.882,538.801,534.063,526.193,515.827,503.61,490.546,477.298,465.566,453.588,443.006,433.143,423.848,412.711,403.216,389.018,374.331,354.475,338.293,325.944,315.55,304.745,295.667,288.468,283.719,282.437,282.31,282.324,282.908,283.98,286.139,287.604,288.798,289.5,289.966,290.641,291.116,291.626,292.054,292.534,293.104,293.291,293.79,294.05,294.342,294.937,295.349,295.539,1
266.896,266.979,267.136,267.098,267.132,267.226,267.155,267.368,267.567,267.809,267.988,268.14,268.18,268.357,268.378,268.539,268.758,269.132,269.364,269.578,269.658,269.929,270.013,270.213,270.394,270.738,271.034,271.516,272.058,272.208,272.568,273.924,276.856,282.058,286.458,288.467,289.275,289.195,288.095,286.728,286.032,287.134,289.356,291.898,293.499,294.721,297.001,302.147,311.485,325.807,341.746,361.443,382.04,399.96,418.907,439.031,458.719,477.901,492.548,500.161,501.983,502.631,502.454,502.309,502.304,502.138,502.134,501.988,501.58,501.465,501.107,500.807,500.718,500.323,499.786,498.416,498.156,497.978,497.396,496.478,496.85,496.033,495.584,493.597,491.287,487.585,483.187,476.421,467.991,457.478,445.434,432.378,418.762,404.93,391.438,377.511,363.459,348.257,333.232,320.633,307.946,298.716,290.264,284.584,282.288,281.636,280.922,281.597,281.647,281.923,282.216,282.195,282.43,282.451,282.596,282.783,282.121,281.097,280.185,276.336,273.011,268.545,264.006,260.219,256.702,254.263,252.931,252.875,253.87,255.816,257.751,260.323,262.774,265.112,267.109,267.76,268.004,268.14,268.308,268.273,268.352,268.627,268.87,269.016,269.23,269.196,269.213,269.05,268.901,268.693,1
275.839,275.751,275.775,275.769,275.827,275.78,275.684,275.637,275.494,275.585,275.345,275.31,275.152,275.405,275.342,275.369,275.262,275.601,275.638,275.876,275.984,276.301,276.447,276.444,276.334,276.707,276.778,276.732,276.962,276.876,276.989,276.859,277.434,278.878,282.007,286.692,290.162,290.821,291.271,291.164,289.683,289.135,289.644,290.933,292.512,294.33,296.477,298.912,303.962,311.144,318.112,343.967,363.75,383.604,392.37,407.354,423.786,440.363,455.715,471.665,484.978,494.316,497.479,499.418,499.737,500.737,501.019,500.663,501.035,500.556,501.71,501.33,501.592,501.268,501.539,501.433,501.336,500.673,500.792,501.126,500.511,499.668,497.587,492.273,485.494,474.177,462.974,448.818,434.793,418.196,401.501,385.557,369.947,353.316,340.409,325.921,314.289,303.297,295.259,289.843,285.866,283.256,283.053,283.552,284.101,283.655,283.467,283.672,284.201,284.421,285.075,285.225,286.185,287.344,287.456,287.203,285.778,283.255,280.812,278.45,275.473,272.229,269.857,269.386,268.969,268.752,268.744,268.681,268.604,268.848,269.277,269.855,270.005,270.402,270.464,270.482,270.363,270.494,270.494,270.707,270.889,270.937,270.997,270.994,270.83,270.991,271.064,270.953,271.044,271.279,1
253.039,254.012,254.316,254.476,254.773,254.851,255.392,254.999,255.155,255.585,255.948,255.847,256.02,256.354,256.741,257.516,258.092,258.469,258.856,259.333,260.961,263.962,268.776,274.336,278.86,282.61,283.894,285.173,284.924,284.659,284.173,283.275,284.037,284.895,287.223,287.669,287.806,288.225,289.226,291.105,292.867,294.93,296.4,298.204,301.493,303.811,306.16,309.162,314.224,318.286,324.886,335.535,346.653,363.961,381.884,395.83,408.956,421.774,430.045,436.958,444.312,453.058,457.804,459.78,460.295,461.952,465.743,465.838,466.468,465.885,465.117,466.698,466.139,463.535,463.689,465.426,464.168,464.108,464.462,461.751,461.523,461.454,460.029,459.554,459.053,459.447,458.138,457.802,458.739,458.779,459.409,458.282,460.391,460.329,459.297,459.379,459.469,459.582,459.634,461.074,461.191,460.472,460.087,459.714,460.047,461.984,464.289,466.151,464.382,458.694,456.321,449.483,442.857,434.661,423.065,411.715,399.177,384.566,370.93,360.28,347.301,337.58,326.02,314.157,307.21,298.1,293.095,288.284,285.274,283.598,282.457,281.811,281.6,281.178,280.791,281.316,280.729,280.061,278.523,277.96,276.943,275.413,273.772,271.031,267.997,261.825,255.271,249.741,248.276,248.62,1
277.516,277.933,278.217,278.288,278.317,278.537,278.43,278.055,277.775,277.586,276.671,276.549,276.617,276.244,276.091,275.81,275.916,275.712,275.468,275.253,275.125,275.368,275.491,276.16,278.777,283.314,288.066,289.918,292.347,291.946,288.199,286.223,285.516,286.721,289.828,291.458,293.614,297.887,303.66,320.981,335.687,355.371,376.492,394.064,410.046,426.112,442.705,460.898,478.201,492.264,499.557,502.49,503.269,503.366,503.846,504.277,504.643,505.477,504.842,504.631,504.677,504.506,504.798,505.056,504.799,504.853,504.781,504.305,504.594,504.527,503.771,502.364,500.814,498.295,495.002,490.247,484.578,478.413,472.669,465.638,458.677,450.209,441.228,432.005,419.343,408.179,394.289,381.564,369.424,356.294,342.169,330.053,321.237,310.536,300.824,294.196,288.806,286.035,283.804,281.829,281.333,280.506,280.797,280.788,281.059,281.632,281.851,281.679,282.386,283.837,284.525,285.23,285.178,284.961,284.48,283.795,282.536,280.858,279.151,277.278,276.573,276.105,275.682,276.561,277.226,278.369,279.489,280.415,280.654,281.662,282.575,283.134,284.378,284.832,285.657,285.772,286.084,286.254,285.877,286.249,286.211,286.049,286.03,285.925,285.767,285.917,285.779,286.058,286.436,286.299,1
288.995,288.709,288.518,288.393,288.299,288.125,288.096,288.123,288.107,288.106,288.069,288.218,288.337,288.401,288.275,288.442,288.343,288.442,288.492,288.417,288.436,288.399,288.278,288.035,287.818,287.916,288.1,289.59,291.13,291.628,292.343,290.398,289.191,288.212,287.943,288.263,289.095,290.098,291.496,293.409,294.77,297.477,303.165,311.561,325.621,341.996,361.504,381.701,399.647,417.935,434.547,452.187,467.7,484.408,497.979,505.262,505.65,507.518,507.811,508.144,507.916,507.707,507.777,507.435,506.925,506.688,506.48,506.265,505.708,505.236,504.619,504.077,503.94,503.576,503.132,502.551,501.739,501.318,500.817,498.759,496.689,492.4,486.561,478.952,471.042,460.092,449.304,437.238,425.646,413.794,402.091,389.42,375.927,361.71,346.598,332.583,319.174,305.384,294.648,285.381,279.82,276.108,273.165,272.023,271.034,270.285,269.903,270.159,270.951,271.993,273.094,274.342,274.486,275.438,277.073,279.043,280.111,281.754,283.136,283.354,282.936,282.712,281.751,280.336,278.822,277.271,276.363,276.191,276.272,277.033,278.518,279.797,280.155,280.191,280.126,279.585,279.161,278.633,278.284,277.916,277.763,277.559,277.52,277.605,277.62,278.058,278.766,280.076,280.436,281.067,1
